"Status","Year","Age","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","90","90","24900","23140"
"New entrant CS","2022","20-29","Unknown","Other","80","80","20110","16190"
"New entrant CS","2022","20-29","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","140","140","29480","28000"
"New entrant CS","2022","20-29","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Operational Delivery","420","420","22890","21640"
"New entrant CS","2022","20-29","West Central Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Other","80","80","22990","21640"
"New entrant CS","2022","20-29","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Security","50","50","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Tax","40","40","[c]","[c]"
"New entrant CS","2022","20-29","West Central Scotland","Unknown","440","430","27360","27230"
"New entrant CS","2022","20-29","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Operational Delivery","890","870","23520","21840"
"New entrant CS","2022","20-29","West Midlands","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Policy","90","90","28380","26750"
"New entrant CS","2022","20-29","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands","Tax","100","100","28230","26590"
"New entrant CS","2022","20-29","West Midlands","Unknown","130","130","26530","26590"
"New entrant CS","2022","20-29","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Operational Delivery","470","460","22170","21840"
"New entrant CS","2022","20-29","West Wales and The Valleys","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Commercial","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Finance","60","50","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Operational Delivery","850","830","24430","23140"
"New entrant CS","2022","20-29","West Yorkshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Policy","40","40","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Yorkshire","Tax","140","130","26010","26590"
"New entrant CS","2022","20-29","West Yorkshire","Unknown","150","140","25850","26590"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Operational Delivery","110","110","27150","28140"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","210","200","27670","28140"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Operational Delivery","100","90","26160","23170"
"New entrant CS","2022","30-39","Cheshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cheshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Operational Delivery","80","70","23090","21300"
"New entrant CS","2022","30-39","Cumbria","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Operational Delivery","310","290","25190","24430"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Tax","70","70","26710","26590"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Operational Delivery","130","120","24240","22600"
"New entrant CS","2022","30-39","Devon","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Operational Delivery","70","70","24120","23170"
"New entrant CS","2022","30-39","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Dorset and Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Operational Delivery","290","270","25140","24430"
"New entrant CS","2022","30-39","East Anglia","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Anglia","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Digital, Data and Technology","50","50","37170","36840"
"New entrant CS","2022","30-39","East Wales","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Operational Delivery","360","350","25240","23140"
"New entrant CS","2022","30-39","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Social Research","30","30","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Tax","50","50","[c]","[c]"
"New entrant CS","2022","30-39","East Wales","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Operational Delivery","110","100","25440","23140"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
