"Status","Year","Age","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Asian","680","650","29410","27850"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Black","260","250","29480","27850"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Mixed","180","180","31660","31060"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","White","2730","2660","30630","28000"
"Leaver Dept.","2022","20-29","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Mixed","40","30","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","White","490","460","31460","29220"
"Leaver Dept.","2022","20-29","Undeclared","Asian","40","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","100","100","32070","30100"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","340","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","White","250","240","29750","27570"
"Leaver Dept.","2022","20-29","Unknown","Asian","60","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","1430","1400","31540","32000"
"Leaver Dept.","2022","20-29","Unknown","White","300","250","30460","29100"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Asian","640","610","34840","31020"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Black","300","290","35030","31990"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Mixed","160","150","38700","34280"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Other ethnicity","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","30-39","Heterosexual / straight","White","2880","2730","38520","35070"
"Leaver Dept.","2022","30-39","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","LGBO","White","330","310","39230","36510"
"Leaver Dept.","2022","30-39","Undeclared","Asian","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","160","160","40640","39530"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","230","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","230","220","38960","36510"
"Leaver Dept.","2022","30-39","Unknown","Asian","70","70","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","70","60","36970","36950"
"Leaver Dept.","2022","30-39","Unknown","Unknown","940","880","39130","33250"
"Leaver Dept.","2022","30-39","Unknown","White","420","350","37160","32780"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Asian","430","400","40640","33640"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Black","280","270","37010","33530"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Mixed","70","70","44940","41280"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Other ethnicity","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Heterosexual / straight","Unknown","50","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Heterosexual / straight","White","2270","2110","43650","38200"
"Leaver Dept.","2022","40-49","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","LGBO","White","160","160","45920","40480"
"Leaver Dept.","2022","40-49","Undeclared","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","120","110","42660","39580"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","230","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","White","220","200","42410","38600"
"Leaver Dept.","2022","40-49","Unknown","Asian","80","70","44660","40070"
"Leaver Dept.","2022","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","130","110","46720","42190"
"Leaver Dept.","2022","40-49","Unknown","Unknown","450","410","44870","39960"
"Leaver Dept.","2022","40-49","Unknown","White","500","430","44670","41350"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Asian","180","160","46210","36650"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Black","160","150","42740","34790"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Heterosexual / straight","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Heterosexual / straight","White","1770","1640","43430","36390"
"Leaver Dept.","2022","50-59","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","LGBO","White","80","70","45730","38070"
"Leaver Dept.","2022","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","100","90","42970","39620"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","180","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","White","180","160","47380","40560"
"Leaver Dept.","2022","50-59","Unknown","Asian","40","30","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","110","110","49970","48210"
"Leaver Dept.","2022","50-59","Unknown","Unknown","220","210","43630","35850"
"Leaver Dept.","2022","50-59","Unknown","White","380","340","51670","46000"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Heterosexual / straight","White","310","270","45880","36330"
"Leaver Dept.","2022","60-64","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","White","30","30","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","White","90","80","66350","56410"
"Leaver Dept.","2022","65+","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Heterosexual / straight","White","110","80","47360","39720"
"Leaver Dept.","2022","65+","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Asian","50","40","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","White","380","370","21650","21010"
"New entrant CS","2021","16-19","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","White","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","360","350","20620","20140"
"New entrant CS","2021","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Heterosexual / straight","Asian","1790","1760","27710","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Black","890","880","28500","28540"
"New entrant CS","2021","20-29","Heterosexual / straight","Chinese","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Heterosexual / straight","Mixed","580","570","27760","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Other ethnicity","120","120","29950","30310"
"New entrant CS","2021","20-29","Heterosexual / straight","Undeclared","70","70","27290","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Unknown","90","90","26920","26550"
"New entrant CS","2021","20-29","Heterosexual / straight","White","9330","9240","26420","25560"
"New entrant CS","2021","20-29","LGBO","Asian","50","50","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Black","40","40","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Mixed","110","110","28540","27570"
"New entrant CS","2021","20-29","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","White","1630","1620","26550","26370"
"New entrant CS","2021","20-29","Undeclared","Asian","70","70","26820","27190"
"New entrant CS","2021","20-29","Undeclared","Black","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Mixed","50","50","27750","27570"
"New entrant CS","2021","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Undeclared","230","230","28240","27570"
"New entrant CS","2021","20-29","Undeclared","Unknown","70","70","25600","20850"
"New entrant CS","2021","20-29","Undeclared","White","620","610","27460","27500"
"New entrant CS","2021","20-29","Unknown","Asian","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","70","70","21880","18200"
"New entrant CS","2021","20-29","Unknown","Unknown","7610","7510","26180","25000"
"New entrant CS","2021","20-29","Unknown","White","280","280","26070","24660"
"New entrant CS","2021","30-39","Heterosexual / straight","Asian","1060","1030","31370","28660"
"New entrant CS","2021","30-39","Heterosexual / straight","Black","660","650","30260","30000"
"New entrant CS","2021","30-39","Heterosexual / straight","Chinese","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Heterosexual / straight","Mixed","330","310","31460","27680"
"New entrant CS","2021","30-39","Heterosexual / straight","Other ethnicity","100","100","30970","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Undeclared","60","60","30260","29290"
"New entrant CS","2021","30-39","Heterosexual / straight","Unknown","60","50","32990","29290"
"New entrant CS","2021","30-39","Heterosexual / straight","White","5910","5720","30700","27570"
"New entrant CS","2021","30-39","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Mixed","50","50","35870","31060"
"New entrant CS","2021","30-39","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","White","720","710","30230","27570"
"New entrant CS","2021","30-39","Undeclared","Asian","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","160","150","34200","30120"
"New entrant CS","2021","30-39","Undeclared","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","330","320","32700","27850"
"New entrant CS","2021","30-39","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","3750","3620","31280","27570"
"New entrant CS","2021","30-39","Unknown","White","160","150","31700","28120"
"New entrant CS","2021","40-49","Heterosexual / straight","Asian","590","570","33860","29290"
"New entrant CS","2021","40-49","Heterosexual / straight","Black","510","490","31720","31060"
"New entrant CS","2021","40-49","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Heterosexual / straight","Mixed","170","160","29210","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Other ethnicity","70","60","31890","29290"
"New entrant CS","2021","40-49","Heterosexual / straight","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Heterosexual / straight","White","4580","4420","32290","27570"
"New entrant CS","2021","40-49","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","White","360","350","31010","27570"
"New entrant CS","2021","40-49","Undeclared","Asian","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Undeclared","120","120","37360","31060"
"New entrant CS","2021","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","White","190","180","34640","30000"
"New entrant CS","2021","40-49","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","2420","2320","34640","27570"
"New entrant CS","2021","40-49","Unknown","White","130","130","35910","31380"
"New entrant CS","2021","50-59","Heterosexual / straight","Asian","240","230","32760","28840"
"New entrant CS","2021","50-59","Heterosexual / straight","Black","330","330","31440","29290"
"New entrant CS","2021","50-59","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","Mixed","100","100","32810","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","White","4330","4180","30730","27570"
"New entrant CS","2021","50-59","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","White","220","210","29460","27570"
"New entrant CS","2021","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Undeclared","110","100","32160","27570"
"New entrant CS","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","White","170","160","31520","27570"
"New entrant CS","2021","50-59","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","1910","1850","33880","27020"
"New entrant CS","2021","50-59","Unknown","White","90","80","36620","29180"
"New entrant CS","2021","60-64","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Black","40","40","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
