"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Overseas","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Heterosexual / straight","60","60","28560","27570"
"New entrant CS","2021","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Black","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Undeclared","90","90","23250","20850"
"New entrant CS","2021","Scotland","Unknown","Unknown","1640","1590","28090","22430"
"New entrant CS","2021","Scotland","White","Heterosexual / straight","2010","1970","27100","25560"
"New entrant CS","2021","Scotland","White","LGBO","240","240","26820","26160"
"New entrant CS","2021","Scotland","White","Undeclared","110","110","28610","26160"
"New entrant CS","2021","Scotland","White","Unknown","150","150","27580","25140"
"New entrant CS","2021","South East (England)","Asian","Heterosexual / straight","240","240","29060","27850"
"New entrant CS","2021","South East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Heterosexual / straight","190","190","28710","29290"
"New entrant CS","2021","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Heterosexual / straight","90","90","28140","27570"
"New entrant CS","2021","South East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Undeclared","80","80","29770","27570"
"New entrant CS","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Unknown","1280","1230","27130","24880"
"New entrant CS","2021","South East (England)","White","Heterosexual / straight","3050","2960","28090","27570"
"New entrant CS","2021","South East (England)","White","LGBO","330","330","27060","27570"
"New entrant CS","2021","South East (England)","White","Undeclared","150","140","28020","27570"
"New entrant CS","2021","South East (England)","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Asian","Heterosexual / straight","120","110","31510","27570"
"New entrant CS","2021","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Black","Heterosexual / straight","70","70","29890","27570"
"New entrant CS","2021","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Heterosexual / straight","100","90","28650","27570"
"New entrant CS","2021","South West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Undeclared","80","70","29470","27570"
"New entrant CS","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Unknown","940","900","28210","25530"
"New entrant CS","2021","South West (England)","White","Heterosexual / straight","2970","2850","28810","27570"
"New entrant CS","2021","South West (England)","White","LGBO","270","260","26500","26510"
"New entrant CS","2021","South West (England)","White","Undeclared","150","140","30000","27570"
"New entrant CS","2021","South West (England)","White","Unknown","150","150","33010","30020"
"New entrant CS","2021","Unknown","Asian","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36930","28000"
"New entrant CS","2021","Unknown","White","Heterosexual / straight","230","230","30560","27570"
"New entrant CS","2021","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Heterosexual / straight","80","80","24910","21970"
"New entrant CS","2021","Wales","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","970","930","24950","21590"
"New entrant CS","2021","Wales","White","Heterosexual / straight","1460","1420","26370","22920"
"New entrant CS","2021","Wales","White","LGBO","190","180","25460","22920"
"New entrant CS","2021","Wales","White","Undeclared","70","60","27710","25840"
"New entrant CS","2021","Wales","White","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Asian","Heterosexual / straight","420","400","26670","27570"
"New entrant CS","2021","West Midlands (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Black","Heterosexual / straight","150","140","26340","27570"
"New entrant CS","2021","West Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Heterosexual / straight","90","90","26640","25160"
"New entrant CS","2021","West Midlands (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","880","850","26500","22570"
"New entrant CS","2021","West Midlands (England)","White","Heterosexual / straight","1490","1440","28390","27570"
"New entrant CS","2021","West Midlands (England)","White","LGBO","170","170","25410","24120"
"New entrant CS","2021","West Midlands (England)","White","Undeclared","60","60","27850","27570"
"New entrant CS","2021","West Midlands (England)","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Heterosexual / straight","320","320","26690","27570"
"New entrant CS","2021","Yorkshire and The Humber","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Heterosexual / straight","90","90","27250","27570"
"New entrant CS","2021","Yorkshire and The Humber","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Heterosexual / straight","90","90","25800","27570"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Unknown","1490","1450","27520","23440"
"New entrant CS","2021","Yorkshire and The Humber","White","Heterosexual / straight","1990","1940","28180","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","LGBO","260","260","26450","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","Undeclared","90","90","29740","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Asian","Heterosexual / straight","280","270","25590","23140"
"New entrant CS","2022","East Midlands (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Heterosexual / straight","120","120","26200","25000"
"New entrant CS","2022","East Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Heterosexual / straight","90","80","24440","23140"
"New entrant CS","2022","East Midlands (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","970","910","25720","24090"
"New entrant CS","2022","East Midlands (England)","White","Heterosexual / straight","1730","1670","27150","24800"
"New entrant CS","2022","East Midlands (England)","White","LGBO","170","170","25470","23750"
"New entrant CS","2022","East Midlands (England)","White","Undeclared","80","80","27380","24920"
"New entrant CS","2022","East Midlands (England)","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Asian","Heterosexual / straight","140","140","28650","27570"
"New entrant CS","2022","East of England","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Heterosexual / straight","110","110","26960","26590"
"New entrant CS","2022","East of England","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Heterosexual / straight","80","80","28440","27570"
"New entrant CS","2022","East of England","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Unknown","870","810","26940","24800"
"New entrant CS","2022","East of England","White","Heterosexual / straight","1640","1570","27860","25660"
"New entrant CS","2022","East of England","White","LGBO","140","140","26880","24800"
"New entrant CS","2022","East of England","White","Undeclared","80","70","26260","25010"
"New entrant CS","2022","East of England","White","Unknown","70","70","29690","25460"
"New entrant CS","2022","London","Asian","Heterosexual / straight","1500","1460","34440","31060"
"New entrant CS","2022","London","Asian","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","London","Asian","Undeclared","80","70","35660","31660"
"New entrant CS","2022","London","Asian","Unknown","60","60","38640","35050"
"New entrant CS","2022","London","Black","Heterosexual / straight","1200","1170","32780","31060"
"New entrant CS","2022","London","Black","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","London","Black","Undeclared","60","60","33060","31060"
"New entrant CS","2022","London","Black","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","London","Mixed","Heterosexual / straight","420","410","34680","31060"
"New entrant CS","2022","London","Mixed","LGBO","70","70","35260","33210"
"New entrant CS","2022","London","Mixed","Undeclared","50","50","30360","27990"
"New entrant CS","2022","London","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Other ethnicity","Heterosexual / straight","150","150","32700","31060"
"New entrant CS","2022","London","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Heterosexual / straight","70","70","33680","31060"
"New entrant CS","2022","London","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Undeclared","150","140","38780","34260"
"New entrant CS","2022","London","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Heterosexual / straight","80","80","37640","33390"
"New entrant CS","2022","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Undeclared","370","210","37690","32790"
"New entrant CS","2022","London","Unknown","Unknown","4050","3970","35550","30750"
"New entrant CS","2022","London","White","Heterosexual / straight","4040","3940","38820","33650"
"New entrant CS","2022","London","White","LGBO","700","680","36760","33120"
"New entrant CS","2022","London","White","Undeclared","360","340","37670","33210"
"New entrant CS","2022","London","White","Unknown","130","130","38830","34880"
"New entrant CS","2022","North East (England)","Asian","Heterosexual / straight","120","120","27480","26590"
"New entrant CS","2022","North East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Unknown","1140","1100","25670","22600"
"New entrant CS","2022","North East (England)","White","Heterosexual / straight","2310","2250","26770","24000"
"New entrant CS","2022","North East (England)","White","LGBO","270","260","25270","22670"
"New entrant CS","2022","North East (England)","White","Undeclared","90","80","25590","22600"
"New entrant CS","2022","North East (England)","White","Unknown","120","110","27620","26590"
"New entrant CS","2022","North West (England)","Asian","Heterosexual / straight","520","500","26840","26370"
"New entrant CS","2022","North West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Asian","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Black","Heterosexual / straight","210","200","26910","25950"
"New entrant CS","2022","North West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mixed","Heterosexual / straight","130","130","26690","23850"
"New entrant CS","2022","North West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
