"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","760","750","36470","33120"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","30","30","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","150","150","32360","29690"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","90","90","30550","29290"
"In post","2021","20-29","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","London","880","870","37440","33110"
"In post","2021","20-29","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South East (England)","40","40","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","860","850","38970","35060"
"In post","2021","20-29","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","450","440","25190","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","470","470","27330","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","1800","1780","31750","31060"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","1080","1060","24940","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","1880","1850","25230","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","730","710","24160","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","780","770","26420","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","540","520","25000","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","120","120","28080","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","650","630","24780","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","730","710","25790","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","1060","1050","26700","27570"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","970","970","38590","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","260","260","32410","28970"
"In post","2021","20-29","Disclosure Scotland","Scotland","70","70","23040","21150"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","790","750","22730","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","40","40","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Wales","60","60","26290","26130"
"In post","2021","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","40","40","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","40","40","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","110","110","31860","29730"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","60","60","32480","29730"
"In post","2021","20-29","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","South East (England)","120","120","27000","26560"
"In post","2021","20-29","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","London","50","50","35760","32830"
"In post","2021","20-29","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","920","910","36320","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","200","200","37460","34220"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","150","150","31870","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","80","80","25480","24750"
"In post","2021","20-29","Forestry and Land Scotland","Scotland","100","100","25870","25140"
"In post","2021","20-29","Government Actuary's Department","London","60","60","35910","33380"
"In post","2021","20-29","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Legal Department","London","330","330","36560","33460"
"In post","2021","20-29","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","North West (England)","100","100","27320","26370"
"In post","2021","20-29","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2021","20-29","HM Courts and Tribunals Service","East Midlands (England)","160","160","19380","18880"
"In post","2021","20-29","HM Courts and Tribunals Service","East of England","90","90","20740","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","London","780","780","25130","22680"
"In post","2021","20-29","HM Courts and Tribunals Service","North East (England)","40","40","[c]","[c]"
"In post","2021","20-29","HM Courts and Tribunals Service","North West (England)","200","190","20420","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","Scotland","40","40","[c]","[c]"
"In post","2021","20-29","HM Courts and Tribunals Service","South East (England)","140","130","20350","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","South West (England)","110","110","19710","18890"
"In post","2021","20-29","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Courts and Tribunals Service","Wales","130","120","19690","18880"
"In post","2021","20-29","HM Courts and Tribunals Service","West Midlands (England)","340","330","20160","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","140","140","20450","18880"
"In post","2021","20-29","HM Land Registry","East Midlands (England)","170","160","25550","22350"
"In post","2021","20-29","HM Land Registry","East of England","40","30","[c]","[c]"
"In post","2021","20-29","HM Land Registry","London","50","50","31060","30600"
"In post","2021","20-29","HM Land Registry","North East (England)","170","170","24190","22350"
"In post","2021","20-29","HM Land Registry","North West (England)","130","130","24250","22350"
"In post","2021","20-29","HM Land Registry","South West (England)","260","260","26550","22350"
"In post","2021","20-29","HM Land Registry","Wales","120","120","24700","22350"
"In post","2021","20-29","HM Land Registry","West Midlands (England)","100","100","24510","22350"
"In post","2021","20-29","HM Land Registry","Yorkshire and The Humber","70","70","24240","22350"
"In post","2021","20-29","HM Prison and Probation Service","East Midlands (England)","960","940","24830","24440"
