"Status","Year","Region_ITL3","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North Hampshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Unknown","Female","70","70","27380","27570"
"New entrant CS","2021","North Northamptonshire","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Operational Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Operational Delivery","Female","70","70","22250","20740"
"New entrant CS","2021","Norwich and East Norfolk","Operational Delivery","Male","50","50","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Operational Delivery","Female","200","190","23390","22350"
"New entrant CS","2021","Nottingham","Operational Delivery","Male","130","130","24030","22850"
"New entrant CS","2021","Nottingham","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Tax","Female","70","70","26810","25560"
"New entrant CS","2021","Nottingham","Tax","Male","100","90","25910","25560"
"New entrant CS","2021","Nottingham","Unknown","Female","90","90","27210","27570"
"New entrant CS","2021","Nottingham","Unknown","Male","70","70","28530","27570"
"New entrant CS","2021","Orkney Islands","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Operational Delivery","Female","90","70","26110","24320"
"New entrant CS","2021","Oxfordshire","Operational Delivery","Male","70","60","25300","25010"
"New entrant CS","2021","Oxfordshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Operational Delivery","Female","30","30","[c]","[c]"
"New entrant CS","2021","Peterborough","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Digital, Data and Technology","Male","50","40","[c]","[c]"
"New entrant CS","2021","Plymouth","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Operational Delivery","Female","60","60","21390","20880"
"New entrant CS","2021","Plymouth","Operational Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2021","Plymouth","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Operational Delivery","Female","50","40","[c]","[c]"
"New entrant CS","2021","Portsmouth","Operational Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2021","Portsmouth","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Security","Male","50","50","[c]","[c]"
"New entrant CS","2021","Portsmouth","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Tax","Female","40","40","[c]","[c]"
"New entrant CS","2021","Portsmouth","Tax","Male","40","40","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","Female","70","60","28940","27570"
"New entrant CS","2021","Portsmouth","Unknown","Male","50","40","[c]","[c]"
"New entrant CS","2021","Powys","Medicine","Female","[c]","[c]","[c]","[c]"
