"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Transport","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","London","280","270","43840","42470"
"Leaver Dept.","2022","Department for Transport","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","East Midlands (England)","100","90","26910","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","East of England","60","60","30400","29290"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","London","280","270","32510","31060"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","North East (England)","230","220","26280","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","North West (England)","330","320","27200","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Scotland","410","400","26160","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","South East (England)","90","90","28250","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","South West (England)","90","90","28090","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Wales","120","120","27480","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","West Midlands (England)","230","220","28070","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","180","170","28420","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","London","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","North West (England)","60","60","26850","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","London","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","120","60","49440","52860"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","140","70","45500","40470"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","150","90","46040","40940"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","100","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","50","50","34740","28590"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","170","140","40560","32650"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","200","180","45870","47090"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East of England","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","London","160","130","94600","97550"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North West (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","70","70","34590","28590"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","150","130","35370","25010"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","1570","1390","41740","39690"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North West (England)","250","230","29770","23390"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","South East (England)","200","170","38120","30460"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","South West (England)","450","410","35680","29420"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","200","180","37820","27900"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","190","180","36590","32790"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","London","310","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","Yorkshire and The Humber","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","East Midlands (England)","70","60","38990","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","East of England","140","130","38040","36060"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","London","700","650","42360","40070"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","North West (England)","170","160","35160","32310"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","South East (England)","220","200","45800","40560"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","South West (England)","530","490","38280","35840"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","West Midlands (England)","130","110","35570","35610"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","110","100","39470","36510"
"Leaver Dept.","2022","Department of Health and Social Care","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","London","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
