"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","White","260","250","25540","22850"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","White","120","120","25070","24920"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Asian","440","420","34460","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Black","480","470","31120","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Mixed","140","140","33560","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Other ethnicity","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","White","1080","1020","38030","32330"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Asian","640","630","35240","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Black","450","440","33450","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Mixed","210","210","34570","32060"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Other ethnicity","80","80","35300","32560"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","White","2780","2750","38690","33570"
"New entrant CS","2021","Heterosexual / straight","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","Black","60","60","28360","29290"
"New entrant CS","2021","Heterosexual / straight","Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Kent","White","600","590","27310","29120"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Asian","60","60","23320","21010"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lancashire","White","800","790","23760","21010"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Asian","160","150","24780","22350"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Black","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","White","340","330","25270","24620"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","White","200","200","26760","25000"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Merseyside","White","600","590","26950","24880"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","White","80","80","27590","27570"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","White","370","360","30830","27570"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","White","130","130","25570","20310"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Asian","60","60","26610","21010"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Black","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","White","1320","1300","25110","21010"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Asian","200","200","29920","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Black","190","180","29830","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","White","190","190","28450","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Asian","90","80","33360","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Black","140","140","29770","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","White","240","240","33320","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Asian","300","290","29870","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Black","190","180","30080","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Mixed","60","60","29870","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","White","350","330","32300","31060"
"New entrant CS","2021","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","White","570","540","26070","24760"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Asian","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","White","530","520","27270","25000"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","White","210","210","25250","26160"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Asian","60","60","30740","27850"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Black","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","White","720","700","26940","27570"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","White","430","420","23530","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","White","230","230","30560","27570"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","White","790","770","26840","23450"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Asian","350","340","26510","26550"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Black","110","110","26410","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Mixed","60","50","27750","27570"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Midlands","White","670","640","31430","27570"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","White","590","570","24650","21590"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Asian","260","260","26480","27570"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Black","70","70","27890","27570"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Mixed","50","50","25580","27570"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","White","850","820","28510","27570"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","White","60","60","28050","27570"
"New entrant CS","2021","LGBO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cheshire","White","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","White","50","50","27720","26130"
"New entrant CS","2021","LGBO","Devon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Devon","White","60","60","24340","22920"
"New entrant CS","2021","LGBO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Dorset and Somerset","White","40","30","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","White","80","80","24890","24620"
"New entrant CS","2021","LGBO","East Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Wales","White","120","120","26540","23320"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
