"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Female","80","80","34180","32870"
"New entrant CS","2021","Project Delivery","Operational Delivery","Male","50","50","36530","35290"
"New entrant CS","2021","Project Delivery","Other","Female","50","50","25860","20000"
"New entrant CS","2021","Project Delivery","Other","Male","100","100","28080","25000"
"New entrant CS","2021","Project Delivery","Policy","Female","40","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Female","510","490","35490","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Male","520","520","38910","36800"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Female","40","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Male","240","240","30930","27540"
"New entrant CS","2021","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Female","100","100","22490","20880"
"New entrant CS","2021","Property","Operational Delivery","Male","70","70","25710","20880"
"New entrant CS","2021","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Female","160","160","29810","27880"
"New entrant CS","2021","Property","Property","Male","290","290","34950","30000"
"New entrant CS","2021","Property","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Female","160","160","26110","23540"
"New entrant CS","2021","Security","Security","Male","560","560","27270","23540"
"New entrant CS","2021","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","60","60","25740","22380"
"New entrant CS","2021","Security","Unknown","Male","70","70","27450","20920"
"New entrant CS","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Male","130","130","50190","47620"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Male","50","50","28970","26670"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","220","180","41120","35000"
"New entrant CS","2021","Unknown","Medicine","Male","80","70","52500","38890"
"New entrant CS","2021","Unknown","Operational Delivery","Female","600","580","24980","24880"
"New entrant CS","2021","Unknown","Operational Delivery","Male","700","680","25380","24880"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","620","600","25990","20920"
"New entrant CS","2021","Unknown","Other","Male","530","520","27830","26350"
"New entrant CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","170","170","37270","35050"
"New entrant CS","2021","Unknown","Policy","Male","140","130","41950","37000"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","100","90","27340","25000"
"New entrant CS","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","11280","10940","27440","27570"
"New entrant CS","2021","Unknown","Unknown","Male","7940","7890","27440","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Female","110","100","31500","30710"
"New entrant CS","2022","Analysis","Economics","Male","190","190","36320","31800"
"New entrant CS","2022","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","50","50","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Male","70","70","32750","30210"
"New entrant CS","2022","Analysis","Operational Research","Female","40","40","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","Male","40","40","[c]","[c]"
"New entrant CS","2022","Analysis","Other","Female","40","30","[c]","[c]"
"New entrant CS","2022","Analysis","Other","Male","60","60","41450","34050"
"New entrant CS","2022","Analysis","Policy","Female","40","40","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","Female","50","40","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","Male","50","50","31890","29750"
"New entrant CS","2022","Analysis","Social Research","Female","180","180","34570","30710"
"New entrant CS","2022","Analysis","Social Research","Male","60","60","34750","30710"
"New entrant CS","2022","Analysis","Statistics","Female","120","120","32410","30710"
"New entrant CS","2022","Analysis","Statistics","Male","170","170","33500","31800"
"New entrant CS","2022","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Female","370","330","32850","30420"
"New entrant CS","2022","Commercial","Commercial","Male","280","250","33040","29920"
"New entrant CS","2022","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Female","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Female","120","120","61020","64880"
"New entrant CS","2022","Commercial","Unknown","Male","120","120","74560","70910"
"New entrant CS","2022","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Female","340","320","36450","33390"
"New entrant CS","2022","Communications","Communications","Male","190","180","35990","32670"
"New entrant CS","2022","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Female","240","230","26790","26590"
"New entrant CS","2022","Communications","Operational Delivery","Male","250","240","26750","26590"
"New entrant CS","2022","Communications","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Female","160","150","27480","26590"
"New entrant CS","2022","Communications","Tax","Male","210","210","27370","26590"
"New entrant CS","2022","Communications","Unknown","Female","50","50","33250","30320"
"New entrant CS","2022","Communications","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Female","410","390","26000","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Male","290","290","26750","27570"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Female","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Male","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Male","50","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Female","190","180","24430","25110"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Male","170","170","24930","21260"
"New entrant CS","2022","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Female","160","160","28410","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Male","190","190","29370","26590"
"New entrant CS","2022","Debt","Operational Delivery","Female","320","300","21290","21250"
"New entrant CS","2022","Debt","Operational Delivery","Male","200","200","21600","21250"
"New entrant CS","2022","Debt","Other","Female","180","170","21780","21260"
"New entrant CS","2022","Debt","Other","Male","130","120","21830","21260"
"New entrant CS","2022","Debt","Tax","Female","100","100","22100","21250"
"New entrant CS","2022","Debt","Tax","Male","80","80","21930","21250"
"New entrant CS","2022","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Female","890","860","36190","33370"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Male","1570","1540","38090","34260"
"New entrant CS","2022","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Male","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Male","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","130","130","41580","37300"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","130","130","44840","43710"
"New entrant CS","2022","Finance","Commercial","Female","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Female","530","480","34290","31900"
"New entrant CS","2022","Finance","Finance","Male","450","420","34690","31990"
"New entrant CS","2022","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Female","300","280","21510","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Male","230","220","21730","21300"
"New entrant CS","2022","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Female","750","710","32830","29180"
"New entrant CS","2022","Human Resources","Human Resources","Male","300","280","34920","30450"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Female","70","70","27090","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Male","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","110","110","30910","24100"
"New entrant CS","2022","Human Resources","Unknown","Male","60","60","33150","27500"
"New entrant CS","2022","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Male","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Female","490","470","44130","43920"
"New entrant CS","2022","Legal","Legal","Male","240","240","45930","48080"
"New entrant CS","2022","Legal","Operational Delivery","Female","280","280","22360","22200"
"New entrant CS","2022","Legal","Operational Delivery","Male","90","90","23120","21250"
"New entrant CS","2022","Legal","Other","Female","60","60","28200","26950"
"New entrant CS","2022","Legal","Other","Male","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
