"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","London","90","90","42700","39530"
"New entrant CS","2021","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South West (England)","190","180","30690","27540"
"New entrant CS","2021","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","North East (England)","60","60","24390","20880"
"New entrant CS","2021","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","60","60","33240","30120"
"New entrant CS","2021","Unknown","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","South East (England)","90","90","29240","25540"
"New entrant CS","2021","Unknown","Security","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Midlands (England)","140","140","27600","27570"
"New entrant CS","2021","Unknown","Unknown","East of England","240","240","27310","27250"
"New entrant CS","2021","Unknown","Unknown","London","1320","1300","36650","31060"
"New entrant CS","2021","Unknown","Unknown","North East (England)","230","230","25390","21430"
"New entrant CS","2021","Unknown","Unknown","North West (England)","630","620","27460","24880"
"New entrant CS","2021","Unknown","Unknown","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scotland","920","890","33700","30160"
"New entrant CS","2021","Unknown","Unknown","South East (England)","500","480","27830","25770"
"New entrant CS","2021","Unknown","Unknown","South West (England)","190","180","28710","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","380","380","36130","27570"
"New entrant CS","2021","Unknown","Unknown","Wales","120","120","26120","21800"
"New entrant CS","2021","Unknown","Unknown","West Midlands (England)","140","130","29060","27570"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","460","450","27190","24880"
"New entrant CS","2022","Declared disabled","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","London","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","London","60","60","41270","39780"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","50","50","38790","33700"
"New entrant CS","2022","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","East Midlands (England)","280","270","26130","24920"
"New entrant CS","2022","Declared disabled","No function","East of England","230","220","27110","26130"
"New entrant CS","2022","Declared disabled","No function","London","640","630","33770","31060"
"New entrant CS","2022","Declared disabled","No function","North East (England)","220","210","26020","23390"
"New entrant CS","2022","Declared disabled","No function","North West (England)","510","500","26550","24800"
"New entrant CS","2022","Declared disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Scotland","190","190","24950","21920"
"New entrant CS","2022","Declared disabled","No function","South East (England)","310","300","27660","26310"
"New entrant CS","2022","Declared disabled","No function","South West (England)","280","270","28640","24800"
"New entrant CS","2022","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Wales","170","160","25160","21840"
"New entrant CS","2022","Declared disabled","No function","West Midlands (England)","340","330","27520","26310"
"New entrant CS","2022","Declared disabled","No function","Yorkshire and The Humber","300","280","28750","27010"
"New entrant CS","2022","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","South West (England)","60","60","32090","31000"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","50","50","37310","31060"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","230","230","28200","27230"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","London","340","340","37680","34260"
"New entrant CS","2022","Declared non-disabled","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","North West (England)","70","70","30960","33080"
"New entrant CS","2022","Declared non-disabled","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","South East (England)","120","120","30950","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","South West (England)","60","50","31370","29200"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Wales","190","180","31200","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","110","110","37300","34140"
"New entrant CS","2022","Declared non-disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","South West (England)","90","80","33680","29920"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","East Midlands (England)","120","120","26720","26590"
"New entrant CS","2022","Declared non-disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","170","170","39020","35360"
"New entrant CS","2022","Declared non-disabled","Communications","North East (England)","80","80","27820","26590"
"New entrant CS","2022","Declared non-disabled","Communications","North West (England)","90","90","28550","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Wales","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","West Midlands (England)","120","120","27870","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Yorkshire and The Humber","60","60","29190","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","210","210","30300","30750"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","North East (England)","90","90","27450","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","North West (England)","130","130","27000","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Scotland","170","160","24140","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","South East (England)","110","110","25120","24250"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Wales","70","70","24030","24470"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","70","70","27080","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","60","60","27510","26700"
