"Status","Year","Sexual_orientation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Revenue and Customs","Female","70","70","26230","24120"
"New entrant CS","2021","LGBO","HM Revenue and Customs","Male","110","110","24200","20140"
"New entrant CS","2021","LGBO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Home Office","Male","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Defence","Female","100","100","27300","26350"
"New entrant CS","2021","LGBO","Ministry of Defence","Male","80","80","26790","26350"
"New entrant CS","2021","LGBO","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Justice","Female","300","300","23550","22850"
"New entrant CS","2021","LGBO","Ministry of Justice","Male","180","170","25120","22850"
"New entrant CS","2021","LGBO","National Crime Agency","Female","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Female","50","50","29920","27140"
"New entrant CS","2021","LGBO","Scottish Government","Male","50","50","29010","26160"
"New entrant CS","2021","LGBO","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Female","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","60","60","31410","29780"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Female","450","430","27410","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Male","330","320","26950","27570"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Female","240","200","34830","32330"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Male","100","80","42770","33110"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Female","50","50","25720","20140"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Female","70","70","28810","26350"
"New entrant CS","2021","Undeclared","Ministry of Defence","Male","110","110","32280","26930"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Female","150","140","25190","22850"
"New entrant CS","2021","Undeclared","Ministry of Justice","Male","90","90","28770","23920"
"New entrant CS","2021","Undeclared","National Crime Agency","Female","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Female","90","80","26240","20850"
"New entrant CS","2021","Undeclared","Scottish Government","Male","60","60","29070","23340"
"New entrant CS","2021","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Female","100","100","30930","25480"
"New entrant CS","2021","Unknown","Attorney General's Departments","Male","60","50","34440","26970"
"New entrant CS","2021","Unknown","Cabinet Office","Female","580","580","37570","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Male","460","460","44880","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","330","320","29140","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","330","330","30960","27680"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Female","180","170","34510","29360"
"New entrant CS","2021","Unknown","Department for Education","Male","110","110","39080","36500"
"New entrant CS","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","220","220","31340","29180"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","170","170","34370","29270"
"New entrant CS","2021","Unknown","Department for International Trade","Female","80","80","30190","28000"
"New entrant CS","2021","Unknown","Department for International Trade","Male","70","70","35980","31800"
"New entrant CS","2021","Unknown","Department for Transport","Female","260","240","27840","21590"
"New entrant CS","2021","Unknown","Department for Transport","Male","310","310","31490","26590"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Female","1050","1010","27710","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Male","730","730","27850","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Female","530","510","39290","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Male","360","360","42830","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Female","180","170","26050","22350"
"New entrant CS","2021","Unknown","HM Land Registry","Male","150","150","26490","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Female","1810","1750","23770","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Male","1760","1740","24680","20140"
"New entrant CS","2021","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Female","670","660","31000","27370"
"New entrant CS","2021","Unknown","Home Office","Male","780","770","31740","25630"
"New entrant CS","2021","Unknown","Ministry of Defence","Female","270","250","32050","26350"
"New entrant CS","2021","Unknown","Ministry of Defence","Male","540","530","28930","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","Female","1980","1900","23800","22680"
"New entrant CS","2021","Unknown","Ministry of Justice","Male","1500","1460","25380","22850"
"New entrant CS","2021","Unknown","National Crime Agency","Female","60","60","36370","32770"
"New entrant CS","2021","Unknown","National Crime Agency","Male","60","60","38870","36740"
"New entrant CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","Female","550","520","32030","27150"
"New entrant CS","2021","Unknown","Scottish Government","Male","470","470","30670","26160"
"New entrant CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Female","130","130","30410","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Male","150","150","31090","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Attorney General's Departments","Female","630","610","33960","26970"
"New entrant CS","2022","Heterosexual / straight","Attorney General's Departments","Male","250","250","37430","33430"
"New entrant CS","2022","Heterosexual / straight","Cabinet Office","Female","430","420","36580","32000"
"New entrant CS","2022","Heterosexual / straight","Cabinet Office","Male","340","340","39930","34550"
"New entrant CS","2022","Heterosexual / straight","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Competition and Markets Authority","Female","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Competition and Markets Authority","Male","60","60","49260","37000"
"New entrant CS","2022","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Female","500","480","33080","30770"
"New entrant CS","2022","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Male","450","450","33980","33570"
"New entrant CS","2022","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Female","160","160","34430","34020"
"New entrant CS","2022","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Male","130","130","38050","34020"
"New entrant CS","2022","Heterosexual / straight","Department for Education","Female","450","440","33680","29360"
"New entrant CS","2022","Heterosexual / straight","Department for Education","Male","270","270","36260","32870"
"New entrant CS","2022","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Female","990","960","33090","30220"
"New entrant CS","2022","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Male","700","690","34340","30850"
"New entrant CS","2022","Heterosexual / straight","Department for International Trade","Female","120","120","35550","31800"
"New entrant CS","2022","Heterosexual / straight","Department for International Trade","Male","110","110","38950","31800"
"New entrant CS","2022","Heterosexual / straight","Department for Levelling Up, Housing and Communities","Female","230","230","36180","33210"
"New entrant CS","2022","Heterosexual / straight","Department for Levelling Up, Housing and Communities","Male","210","210","36090","33210"
"New entrant CS","2022","Heterosexual / straight","Department for Transport","Female","550","520","30240","26130"
"New entrant CS","2022","Heterosexual / straight","Department for Transport","Male","610","600","31820","26130"
"New entrant CS","2022","Heterosexual / straight","Department for Work and Pensions","Female","4540","4390","26100","27570"
"New entrant CS","2022","Heterosexual / straight","Department for Work and Pensions","Male","3270","3250","27080","27570"
"New entrant CS","2022","Heterosexual / straight","Department of Health and Social Care","Female","1240","1120","35480","32330"
"New entrant CS","2022","Heterosexual / straight","Department of Health and Social Care","Male","530","490","36490","32330"
"New entrant CS","2022","Heterosexual / straight","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Food Standards Agency","Female","90","90","33810","30350"
"New entrant CS","2022","Heterosexual / straight","Food Standards Agency","Male","60","60","33400","32350"
"New entrant CS","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","HM Land Registry","Female","160","150","26200","22600"
"New entrant CS","2022","Heterosexual / straight","HM Land Registry","Male","110","110","28510","27130"
"New entrant CS","2022","Heterosexual / straight","HM Revenue and Customs","Female","2150","2080","26610","26590"
"New entrant CS","2022","Heterosexual / straight","HM Revenue and Customs","Male","2040","2020","28280","26590"
"New entrant CS","2022","Heterosexual / straight","HM Treasury","Female","140","140","33110","28500"
"New entrant CS","2022","Heterosexual / straight","HM Treasury","Male","120","110","37580","29320"
"New entrant CS","2022","Heterosexual / straight","Home Office","Female","260","260","29420","24880"
"New entrant CS","2022","Heterosexual / straight","Home Office","Male","280","270","30770","24880"
"New entrant CS","2022","Heterosexual / straight","Ministry of Defence","Female","1150","1100","29510","26350"
"New entrant CS","2022","Heterosexual / straight","Ministry of Defence","Male","1680","1660","32030","29000"
"New entrant CS","2022","Heterosexual / straight","Ministry of Justice","Female","6350","6050","26890","24190"
"New entrant CS","2022","Heterosexual / straight","Ministry of Justice","Male","3600","3510","27640","24800"
"New entrant CS","2022","Heterosexual / straight","National Crime Agency","Female","190","180","35720","32890"
"New entrant CS","2022","Heterosexual / straight","National Crime Agency","Male","220","220","38130","36410"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Female","160","160","48120","46360"
"New entrant CS","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Male","60","60","51580","51360"
"New entrant CS","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Female","180","180","35900","30950"
"New entrant CS","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Male","180","180","37330","29040"
"New entrant CS","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Female","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scottish Government","Female","1340","1300","30030","27230"
"New entrant CS","2022","Heterosexual / straight","Scottish Government","Male","810","800","30520","27230"
"New entrant CS","2022","Heterosexual / straight","The National Archives","Female","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","UK Export Finance","Female","60","60","40800","33180"
"New entrant CS","2022","Heterosexual / straight","UK Export Finance","Male","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","UK Statistics Authority","Female","420","370","28650","27030"
"New entrant CS","2022","Heterosexual / straight","UK Statistics Authority","Male","330","310","30700","30210"
"New entrant CS","2022","Heterosexual / straight","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Welsh Government","Female","170","160","35260","31210"
"New entrant CS","2022","Heterosexual / straight","Welsh Government","Male","110","100","37150","31210"
"New entrant CS","2022","LGBO","Attorney General's Departments","Female","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cabinet Office","Female","50","50","32780","28390"
"New entrant CS","2022","LGBO","Cabinet Office","Male","50","50","36660","33280"
"New entrant CS","2022","LGBO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Business, Energy and Industrial Strategy","Female","80","70","31340","30360"
"New entrant CS","2022","LGBO","Department for Business, Energy and Industrial Strategy","Male","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Education","Female","50","50","33320","32870"
"New entrant CS","2022","LGBO","Department for Education","Male","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Female","120","120","32810","29850"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Male","110","110","33520","32160"
"New entrant CS","2022","LGBO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Female","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Male","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Female","70","70","30090","26130"
"New entrant CS","2022","LGBO","Department for Transport","Male","80","80","33350","30050"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Female","380","370","25100","26370"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Male","370","370","25910","27570"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Female","130","120","32790","28600"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Male","80","70","36050","32330"
"New entrant CS","2022","LGBO","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Female","210","200","26740","26590"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Male","260","250","27030","26590"
"New entrant CS","2022","LGBO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Male","30","30","[c]","[c]"
