"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","630","630","40220","36760"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","90","90","46540","40600"
"New entrant CS","2021","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Finance","320","310","35740","32440"
"New entrant CS","2021","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Human Resources","340","320","33590","29540"
"New entrant CS","2021","Declared non-disabled","Human Resources","Operational Delivery","60","50","28990","26210"
"New entrant CS","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","90","80","30320","27500"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Internal Audit","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Legal","330","320","42660","43920"
"New entrant CS","2021","Declared non-disabled","Legal","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Other","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Economics","70","70","33470","30500"
"New entrant CS","2021","Declared non-disabled","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Inspector of Education and Training","80","80","63750","70500"
"New entrant CS","2021","Declared non-disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","International Trade","70","70","35400","31800"
"New entrant CS","2021","Declared non-disabled","No function","Knowledge and Information Management","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Medicine","60","50","75430","82100"
"New entrant CS","2021","Declared non-disabled","No function","Operational Delivery","6250","5960","25660","22920"
"New entrant CS","2021","Declared non-disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Other","240","240","32030","25750"
"New entrant CS","2021","Declared non-disabled","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Policy","1300","1280","36720","33570"
"New entrant CS","2021","Declared non-disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Psychology","60","60","25340","24620"
"New entrant CS","2021","Declared non-disabled","No function","Science and Engineering","640","590","31800","28650"
"New entrant CS","2021","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Tax","510","500","22240","20140"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","310","310","32890","27500"
"New entrant CS","2021","Declared non-disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Operational Delivery","80","80","34850","32870"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Other","100","100","28440","25000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Project Delivery","650","640","37800","34710"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Science and Engineering","160","160","34790","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","50","50","49960","36690"
"New entrant CS","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Operational Delivery","80","80","25020","20880"
"New entrant CS","2021","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Property","280","280","33250","30000"
"New entrant CS","2021","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","60","60","28730","27500"
"New entrant CS","2021","Declared non-disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Security","380","380","25700","23540"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","180","150","41870","34440"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","300","290","24640","24880"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","650","640","25240","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","70","70","34340","32790"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","80","80","27850","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","13230","13000","26980","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","400","370","29120","25230"
"New entrant CS","2021","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","190","190","36920","33570"
"New entrant CS","2021","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","60","50","33720","31370"
"New entrant CS","2021","Undeclared","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","680","660","26860","27570"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","110","110","28980","28000"
"New entrant CS","2021","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","60","60","52110","53360"
"New entrant CS","2021","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","50","50","30170","29540"
"New entrant CS","2021","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","80","80","31930","29540"
"New entrant CS","2021","Unknown","Analysis","Statistics","130","120","32660","31920"
"New entrant CS","2021","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Commercial","210","200","37460","34800"
"New entrant CS","2021","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","200","200","80690","72000"
"New entrant CS","2021","Unknown","Communications","Communications","230","220","36260","31560"
"New entrant CS","2021","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Tax","420","420","26370","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","60","60","33290","27530"
"New entrant CS","2021","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Operational Delivery","80","80","21060","20140"
"New entrant CS","2021","Unknown","Debt","Tax","580","560","20390","20140"
"New entrant CS","2021","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","820","810","38890","36030"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","80","80","43790","39610"
"New entrant CS","2021","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Finance","260","250","34190","32790"
"New entrant CS","2021","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Human Resources","240","230","32250","27980"
"New entrant CS","2021","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Legal","500","480","43610","48080"
"New entrant CS","2021","Unknown","Legal","Operational Delivery","420","410","21970","20140"
"New entrant CS","2021","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","International Trade","60","60","31020","31800"
"New entrant CS","2021","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Operational Delivery","6010","5810","25140","22680"
"New entrant CS","2021","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other","70","70","31510","26410"
"New entrant CS","2021","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Policy","1220","1200","38130","32940"
"New entrant CS","2021","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Psychology","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Science and Engineering","50","50","35880","29180"
"New entrant CS","2021","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Tax","1100","1070","21410","20140"
"New entrant CS","2021","Unknown","No function","Unknown","820","810","29500","28000"
"New entrant CS","2021","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Project Delivery","260","260","36200","35700"
"New entrant CS","2021","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Science and Engineering","100","100","23190","16780"
"New entrant CS","2021","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Operational Delivery","70","70","22450","20880"
