"Status","Year","Sex","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Government Actuary's Department","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Actuary's Department","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Internal Audit Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Legal Department","White","130","120","42530","43920"
"New entrant CS","2022","Female","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Government Property Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Health and Safety Executive","White","120","120","29660","26370"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Asian","110","110","25100","21650"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Black","60","60","25560","23720"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Mixed","50","40","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","Unknown","530","510","23540","20970"
"New entrant CS","2022","Female","HM Courts and Tribunals Service","White","480","460","23240","20970"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Unknown","110","100","27290","22600"
"New entrant CS","2022","Female","HM Land Registry","White","170","160","25610","22600"
"New entrant CS","2022","Female","HM Prison and Probation Service","Asian","250","230","26490","24090"
"New entrant CS","2022","Female","HM Prison and Probation Service","Black","400","380","29180","27520"
"New entrant CS","2022","Female","HM Prison and Probation Service","Mixed","250","240","27600","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","Other ethnicity","50","40","[c]","[c]"
"New entrant CS","2022","Female","HM Prison and Probation Service","Undeclared","100","90","28370","26690"
"New entrant CS","2022","Female","HM Prison and Probation Service","Unknown","3420","3160","26530","24800"
"New entrant CS","2022","Female","HM Prison and Probation Service","White","5270","5030","26710","24090"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Asian","440","420","27040","21260"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Black","180","170","28090","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Mixed","90","90","29200","26590"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","Unknown","1350","1290","25510","21250"
"New entrant CS","2022","Female","HM Revenue and Customs (excl. agencies)","White","2010","1960","26360","26590"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury (excl. agencies)","White","110","110","31560","28500"
"New entrant CS","2022","Female","Home Office","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Unknown","890","860","28430","24880"
"New entrant CS","2022","Female","Home Office","White","250","240","28940","24880"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Institute for Apprenticeships and Technical Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Female","Intellectual Property Office","White","70","70","27860","24030"
"New entrant CS","2022","Female","Legal Aid Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal Aid Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","White","40","40","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","White","80","80","29470","24150"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","390","370","29960","26350"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","White","810","770","29000","26350"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Unknown","170","160","33560","30450"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","White","200","200","35140","32230"
"New entrant CS","2022","Female","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","White","180","170","35930","34140"
"New entrant CS","2022","Female","National Infrastructure Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Infrastructure Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Records of Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Savings and Investments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Budget Responsibility","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","White","150","150","49860","46360"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","White","140","130","34690","30000"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Public Guardian","Unknown","60","60","21780","20970"
"New entrant CS","2022","Female","Office of the Public Guardian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Scottish Charity Regulator","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectorate","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Public Health England","White","140","110","40880","36330"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Queen Elizabeth II Centre","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Registers of Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Revenue Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Female","Royal Fleet Auxiliary","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Rural Payments Agency","Unknown","190","180","21550","21300"
"New entrant CS","2022","Female","Rural Payments Agency","White","100","90","21890","21300"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","Unknown","120","110","22520","22000"
"New entrant CS","2022","Female","Scottish Courts and Tribunals Service","White","100","90","24160","22000"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Fiscal Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","Unknown","350","330","35500","31540"
"New entrant CS","2022","Female","Scottish Government (excl. agencies)","White","460","450","35140","31540"
"New entrant CS","2022","Female","Scottish Housing Regulator","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Housing Regulator","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Prison Service","Unknown","180","170","22610","21640"
"New entrant CS","2022","Female","Scottish Prison Service","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Public Pensions Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Asian","[c]","[c]","[c]","[c]"
