"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Human Resources","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Human Resources","Yorkshire and The Humber","70","70","35020","31990"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","East Midlands (England)","60","60","31730","25480"
"New entrant CS","2022","Heterosexual / straight","Legal","East of England","50","50","33690","26970"
"New entrant CS","2022","Heterosexual / straight","Legal","London","480","460","40460","40000"
"New entrant CS","2022","Heterosexual / straight","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","North West (England)","70","70","32510","26030"
"New entrant CS","2022","Heterosexual / straight","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","Scotland","80","80","38790","41750"
"New entrant CS","2022","Heterosexual / straight","Legal","South East (England)","60","60","30270","24590"
"New entrant CS","2022","Heterosexual / straight","Legal","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Legal","Yorkshire and The Humber","60","60","31190","25480"
"New entrant CS","2022","Heterosexual / straight","No function","East Midlands (England)","1650","1590","26010","23170"
"New entrant CS","2022","Heterosexual / straight","No function","East of England","1630","1560","27350","25710"
"New entrant CS","2022","Heterosexual / straight","No function","London","4590","4460","35150","31800"
"New entrant CS","2022","Heterosexual / straight","No function","North East (England)","1650","1610","25720","23140"
"New entrant CS","2022","Heterosexual / straight","No function","North West (England)","3540","3430","26080","23170"
"New entrant CS","2022","Heterosexual / straight","No function","Northern Ireland","180","170","29390","26590"
"New entrant CS","2022","Heterosexual / straight","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","No function","Scotland","1560","1530","25980","22000"
"New entrant CS","2022","Heterosexual / straight","No function","South East (England)","2200","2080","27700","26140"
"New entrant CS","2022","Heterosexual / straight","No function","South West (England)","1750","1670","28240","24920"
"New entrant CS","2022","Heterosexual / straight","No function","Unknown","180","170","29600","27570"
"New entrant CS","2022","Heterosexual / straight","No function","Wales","1540","1490","24680","21840"
"New entrant CS","2022","Heterosexual / straight","No function","West Midlands (England)","2250","2150","27490","25120"
"New entrant CS","2022","Heterosexual / straight","No function","Yorkshire and The Humber","2160","2080","27840","25060"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","London","180","180","46650","43430"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","North West (England)","90","90","30860","24920"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Scotland","60","60","36350","33080"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","South East (England)","110","110","33800","33000"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","South West (England)","640","630","33470","31000"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Wales","60","50","44460","39910"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","West Midlands (England)","60","60","36610","36340"
"New entrant CS","2022","Heterosexual / straight","Project Delivery","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","London","90","90","38080","34260"
"New entrant CS","2022","Heterosexual / straight","Property","North East (England)","80","80","26400","22010"
"New entrant CS","2022","Heterosexual / straight","Property","North West (England)","60","60","36560","29360"
"New entrant CS","2022","Heterosexual / straight","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","South East (England)","50","50","37980","34560"
"New entrant CS","2022","Heterosexual / straight","Property","South West (England)","80","80","30680","26350"
"New entrant CS","2022","Heterosexual / straight","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Property","West Midlands (England)","60","60","37950","34500"
"New entrant CS","2022","Heterosexual / straight","Property","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","London","80","80","35090","30200"
"New entrant CS","2022","Heterosexual / straight","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","Scotland","80","80","29090","23850"
"New entrant CS","2022","Heterosexual / straight","Security","South East (England)","80","80","25850","25000"
"New entrant CS","2022","Heterosexual / straight","Security","South West (England)","60","60","27080","25000"
"New entrant CS","2022","Heterosexual / straight","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Security","Yorkshire and The Humber","50","50","30430","31990"
"New entrant CS","2022","Heterosexual / straight","Unknown","East Midlands (England)","110","110","25870","21260"
"New entrant CS","2022","Heterosexual / straight","Unknown","East of England","120","110","27890","24250"
"New entrant CS","2022","Heterosexual / straight","Unknown","London","310","300","35770","31060"
"New entrant CS","2022","Heterosexual / straight","Unknown","North East (England)","100","100","26550","24880"
"New entrant CS","2022","Heterosexual / straight","Unknown","North West (England)","220","220","29010","24880"
"New entrant CS","2022","Heterosexual / straight","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Scotland","1760","1720","31140","27230"
"New entrant CS","2022","Heterosexual / straight","Unknown","South East (England)","280","260","30350","25770"
"New entrant CS","2022","Heterosexual / straight","Unknown","South West (England)","180","170","29110","25000"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Wales","330","320","33850","29430"
"New entrant CS","2022","Heterosexual / straight","Unknown","West Midlands (England)","140","130","28240","27570"
"New entrant CS","2022","Heterosexual / straight","Unknown","Yorkshire and The Humber","240","240","29410","24880"
"New entrant CS","2022","LGBO","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","London","60","60","34050","33390"
"New entrant CS","2022","LGBO","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Wales","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","London","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","London","60","60","42880","40600"
"New entrant CS","2022","LGBO","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","London","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","London","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","East Midlands (England)","140","140","24830","23170"
"New entrant CS","2022","LGBO","No function","East of England","140","130","26800","24800"
"New entrant CS","2022","LGBO","No function","London","560","550","34910","32330"
"New entrant CS","2022","LGBO","No function","North East (England)","190","190","24600","21840"
"New entrant CS","2022","LGBO","No function","North West (England)","420","410","25780","23170"
"New entrant CS","2022","LGBO","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Scotland","210","210","24910","21920"
"New entrant CS","2022","LGBO","No function","South East (England)","230","220","27740","26130"
"New entrant CS","2022","LGBO","No function","South West (England)","210","200","26850","24090"
"New entrant CS","2022","LGBO","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Wales","180","180","24450","21840"
"New entrant CS","2022","LGBO","No function","West Midlands (England)","190","190","26360","23740"
"New entrant CS","2022","LGBO","No function","Yorkshire and The Humber","210","210","27470","25710"
"New entrant CS","2022","LGBO","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Scotland","270","270","30420","27230"
"New entrant CS","2022","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Wales","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","60","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","North East (England)","[c]","[c]","[c]","[c]"
