"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Heterosexual / straight","150","140","29560","27570"
"Leaver CS","2021","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Heterosexual / straight","160","150","27390","24180"
"Leaver CS","2021","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Unknown","150","140","30540","27570"
"Leaver CS","2021","Sunderland","Heterosexual / straight","60","50","24110","21010"
"Leaver CS","2021","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Unknown","170","120","[c]","[c]"
"Leaver CS","2021","Swansea","Heterosexual / straight","210","170","24050","21590"
"Leaver CS","2021","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Undeclared","70","50","24960","21590"
"Leaver CS","2021","Swansea","Unknown","170","140","24330","21590"
"Leaver CS","2021","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Heterosexual / straight","210","200","47290","40660"
"Leaver CS","2021","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Unknown","210","200","43470","34210"
"Leaver CS","2021","Tyneside","Heterosexual / straight","280","240","26890","21010"
"Leaver CS","2021","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Tyneside","Unknown","480","400","25960","21050"
"Leaver CS","2021","Unknown","Heterosexual / straight","50","50","40990","33300"
"Leaver CS","2021","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","630","620","40430","32000"
"Leaver CS","2021","Wakefield","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Warrington","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Warwickshire","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Unknown","190","150","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Unknown","180","160","[c]","[c]"
"Leaver CS","2021","West Surrey","Heterosexual / straight","70","70","[c]","[c]"
"Leaver CS","2021","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Unknown","90","80","32080","25730"
"Leaver CS","2021","West Sussex (North East)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Westminster","Heterosexual / straight","1160","1090","46830","40850"
"Leaver CS","2021","Westminster","LGBO","120","120","46350","39830"
"Leaver CS","2021","Westminster","Undeclared","160","150","50700","45980"
"Leaver CS","2021","Westminster","Unknown","1050","830","40950","33740"
"Leaver CS","2021","Wiltshire","Heterosexual / straight","300","280","33290","28660"
"Leaver CS","2021","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Wirral","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","130","100","[c]","[c]"
"Leaver CS","2021","Worcestershire","Heterosexual / straight","90","80","[c]","[c]"
"Leaver CS","2021","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","York","Heterosexual / straight","60","60","39740","31620"
"Leaver CS","2021","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Unknown","70","60","33410","27570"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","80","80","32870","27570"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Unknown","60","50","30580","27020"
"Leaver CS","2022","Angus and Dundee City","Heterosexual / straight","60","60","26730","21260"
"Leaver CS","2022","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Unknown","180","150","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Heterosexual / straight","140","130","34630","31060"
"Leaver CS","2022","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","190","170","26100","21700"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","750","700","36720","33230"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","110","100","39460","38000"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","170","160","30670","26930"
"Leaver CS","2022","Bedford","Heterosexual / straight","100","100","[c]","[c]"
"Leaver CS","2022","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Belfast","Heterosexual / straight","60","50","28390","23150"
"Leaver CS","2022","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Berkshire","Heterosexual / straight","180","180","31960","29290"
"Leaver CS","2022","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Unknown","90","80","32680","27680"
"Leaver CS","2022","Bexley and Greenwich","Heterosexual / straight","110","100","31080","31060"
"Leaver CS","2022","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Birmingham","Heterosexual / straight","470","420","34320","27570"
"Leaver CS","2022","Birmingham","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Birmingham","Undeclared","60","60","34480","27570"
"Leaver CS","2022","Birmingham","Unknown","460","410","33360","27570"
"Leaver CS","2022","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Heterosexual / straight","270","240","25830","21260"
"Leaver CS","2022","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Unknown","100","90","26700","21260"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Heterosexual / straight","60","50","25300","27570"
"Leaver CS","2022","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Unknown","210","180","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Heterosexual / straight","60","60","29850","31060"
"Leaver CS","2022","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Heterosexual / straight","300","270","33400","27570"
"Leaver CS","2022","Bristol, City of","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Unknown","200","180","28380","24500"
"Leaver CS","2022","Bromley","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Heterosexual / straight","140","140","32020","27570"
"Leaver CS","2022","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Heterosexual / straight","100","80","27180","27570"
"Leaver CS","2022","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Heterosexual / straight","310","280","37300","30070"
"Leaver CS","2022","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Undeclared","50","50","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Unknown","80","70","39980","31530"
"Leaver CS","2022","Camden and City of London","Heterosexual / straight","100","90","37440","31060"
"Leaver CS","2022","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Unknown","60","60","33020","23800"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","340","300","35050","27570"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Unknown","400","340","30860","22850"
"Leaver CS","2022","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Heterosexual / straight","230","220","32760","29230"
