"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Asian","60","60","31720","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","250","250","27700","24250"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","White","420","420","32150","33570"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","White","150","150","35360","34020"
"New entrant CS","2021","20-29","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Unknown","140","140","30840","28510"
"New entrant CS","2021","20-29","Department for Education","White","160","160","30600","29360"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Asian","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Unknown","180","180","28320","24920"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","White","480","470","29120","29000"
"New entrant CS","2021","20-29","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Unknown","60","60","32640","31800"
"New entrant CS","2021","20-29","Department for International Trade","White","110","110","31630","31800"
"New entrant CS","2021","20-29","Department for Transport","Asian","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Unknown","230","230","27060","26580"
"New entrant CS","2021","20-29","Department for Transport","White","290","280","28350","28000"
"New entrant CS","2021","20-29","Department for Work and Pensions","Asian","970","960","27670","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","Black","510","500","28740","31060"
"New entrant CS","2021","20-29","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Work and Pensions","Mixed","310","300","26760","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","Other ethnicity","70","70","28680","29290"
"New entrant CS","2021","20-29","Department for Work and Pensions","Undeclared","90","90","26990","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","Unknown","670","670","27340","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","White","3510","3480","25360","27570"
"New entrant CS","2021","20-29","Department of Health and Social Care","Asian","140","130","27060","26880"
"New entrant CS","2021","20-29","Department of Health and Social Care","Black","80","70","29280","27270"
"New entrant CS","2021","20-29","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care","Mixed","60","60","29140","27140"
"New entrant CS","2021","20-29","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care","Unknown","420","420","32620","32790"
"New entrant CS","2021","20-29","Department of Health and Social Care","White","630","600","27700","26880"
"New entrant CS","2021","20-29","ESTYN","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Unknown","110","110","24320","22350"
"New entrant CS","2021","20-29","HM Land Registry","White","160","160","23360","22350"
"New entrant CS","2021","20-29","HM Revenue and Customs","Asian","130","130","23580","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","Unknown","1580","1550","23070","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs","White","740","740","24330","20880"
"New entrant CS","2021","20-29","HM Treasury","Asian","30","30","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","White","190","190","30480","28500"
"New entrant CS","2021","20-29","Home Office","Asian","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Unknown","670","670","28740","25630"
"New entrant CS","2021","20-29","Home Office","White","220","220","27890","24880"
"New entrant CS","2021","20-29","Ministry of Defence","Asian","60","60","28020","26830"
"New entrant CS","2021","20-29","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","Unknown","290","280","23410","22650"
"New entrant CS","2021","20-29","Ministry of Defence","White","910","900","25600","24910"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","White","100","90","30480","30190"
"New entrant CS","2021","20-29","Ministry of Justice","Asian","170","160","24440","22920"
"New entrant CS","2021","20-29","Ministry of Justice","Black","150","150","24830","22920"
"New entrant CS","2021","20-29","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice","Mixed","90","90","24930","23630"
"New entrant CS","2021","20-29","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice","Unknown","1730","1700","23420","22680"
"New entrant CS","2021","20-29","Ministry of Justice","White","1970","1950","23580","22850"
"New entrant CS","2021","20-29","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","White","290","290","30350","28840"
"New entrant CS","2021","20-29","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","White","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","White","110","110","26980","25000"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","White","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Unknown","360","350","25380","23340"
"New entrant CS","2021","20-29","Scottish Government","White","330","320","25080","23340"
"New entrant CS","2021","20-29","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Unknown","120","120","27490","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","White","320","310","29050","29540"
"New entrant CS","2021","20-29","Wales Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","White","70","60","23220","20500"
"New entrant CS","2021","30-39","Attorney General's Departments","Asian","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","White","170","170","40870","43920"
"New entrant CS","2021","30-39","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Unknown","150","150","51050","54700"
"New entrant CS","2021","30-39","Cabinet Office","White","120","110","43910","40600"
"New entrant CS","2021","30-39","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","140","130","30990","24250"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","White","160","160","36920","36740"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
