"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Scotland","90","80","26940","27570"
"New entrant CS","2021","EO","LGBO","South East (England)","190","190","27770","27570"
"New entrant CS","2021","EO","LGBO","South West (England)","120","120","26570","27570"
"New entrant CS","2021","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","LGBO","Wales","60","60","26590","27570"
"New entrant CS","2021","EO","LGBO","West Midlands (England)","90","80","27180","27570"
"New entrant CS","2021","EO","LGBO","Yorkshire and The Humber","120","120","26870","27570"
"New entrant CS","2021","EO","Undeclared","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","East of England","50","50","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","London","270","260","29170","31060"
"New entrant CS","2021","EO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","North West (England)","70","70","27460","27570"
"New entrant CS","2021","EO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Scotland","50","50","26370","27570"
"New entrant CS","2021","EO","Undeclared","South East (England)","100","90","27980","27570"
"New entrant CS","2021","EO","Undeclared","South West (England)","90","80","25750","27570"
"New entrant CS","2021","EO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Yorkshire and The Humber","70","60","26750","27570"
"New entrant CS","2021","EO","Unknown","East Midlands (England)","210","210","25980","25560"
"New entrant CS","2021","EO","Unknown","East of England","170","170","26840","27570"
"New entrant CS","2021","EO","Unknown","London","1090","1080","28680","28650"
"New entrant CS","2021","EO","Unknown","North East (England)","300","300","25730","25560"
"New entrant CS","2021","EO","Unknown","North West (England)","450","440","25910","25560"
"New entrant CS","2021","EO","Unknown","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Scotland","310","300","26020","26160"
"New entrant CS","2021","EO","Unknown","South East (England)","360","350","26630","27570"
"New entrant CS","2021","EO","Unknown","South West (England)","320","310","24890","26350"
"New entrant CS","2021","EO","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Wales","210","200","24980","23320"
"New entrant CS","2021","EO","Unknown","West Midlands (England)","200","200","25680","25560"
"New entrant CS","2021","EO","Unknown","Yorkshire and The Humber","330","320","25740","25560"
"New entrant CS","2021","G6/G7","Heterosexual / straight","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","East of England","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","London","1010","980","57760","54700"
"New entrant CS","2021","G6/G7","Heterosexual / straight","North East (England)","60","60","53240","50440"
"New entrant CS","2021","G6/G7","Heterosexual / straight","North West (England)","190","190","54930","52640"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Scotland","110","110","56140","53680"
"New entrant CS","2021","G6/G7","Heterosexual / straight","South East (England)","140","130","56390","53500"
"New entrant CS","2021","G6/G7","Heterosexual / straight","South West (England)","180","170","56480","54650"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Wales","80","70","55850","52450"
"New entrant CS","2021","G6/G7","Heterosexual / straight","West Midlands (England)","120","110","55710","52580"
"New entrant CS","2021","G6/G7","Heterosexual / straight","Yorkshire and The Humber","150","140","57070","54000"
"New entrant CS","2021","G6/G7","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","London","100","100","56610","53950"
"New entrant CS","2021","G6/G7","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","London","120","120","59800","57460"
"New entrant CS","2021","G6/G7","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","London","620","610","60290","57430"
"New entrant CS","2021","G6/G7","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","North West (England)","80","80","56110","52580"
"New entrant CS","2021","G6/G7","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Scotland","140","140","55880","52480"
"New entrant CS","2021","G6/G7","Unknown","South East (England)","50","50","61770","54250"
"New entrant CS","2021","G6/G7","Unknown","South West (England)","80","70","57950","53800"
"New entrant CS","2021","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Wales","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Yorkshire and The Humber","120","120","54720","49860"
"New entrant CS","2021","SCS","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","London","120","110","95550","89920"
"New entrant CS","2021","SCS","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","London","190","180","88270","74000"
"New entrant CS","2021","SCS","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Midlands (England)","190","180","34690","32670"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East of England","210","200","34500","33000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","London","2730","2670","36170","34710"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","North East (England)","190","180","34130","32000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","North West (England)","480","470","34270","33000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scotland","390","380","35140","33550"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","South East (England)","500","480","34350","33000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","South West (England)","800","770","34940","33300"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Unknown","70","60","35500","35000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Wales","290","280","34400","33840"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","West Midlands (England)","310","300","35800","36330"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Yorkshire and The Humber","420","400","33520","31990"
"New entrant CS","2021","SEO/HEO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","London","350","340","35190","34020"
"New entrant CS","2021","SEO/HEO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scotland","50","50","33130","30990"
"New entrant CS","2021","SEO/HEO","LGBO","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","South West (England)","50","50","32320","30360"
"New entrant CS","2021","SEO/HEO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Wales","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Yorkshire and The Humber","60","60","32140","30990"
"New entrant CS","2021","SEO/HEO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","London","360","350","35530","34020"
"New entrant CS","2021","SEO/HEO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","South East (England)","50","50","35750","36690"
"New entrant CS","2021","SEO/HEO","Undeclared","South West (England)","60","50","33320","33000"
"New entrant CS","2021","SEO/HEO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","East Midlands (England)","80","70","33230","31810"
"New entrant CS","2021","SEO/HEO","Unknown","East of England","70","60","32800","31810"
"New entrant CS","2021","SEO/HEO","Unknown","London","1760","1750","34520","33570"
"New entrant CS","2021","SEO/HEO","Unknown","North East (England)","90","90","33150","31810"
"New entrant CS","2021","SEO/HEO","Unknown","North West (England)","240","240","33360","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scotland","350","340","34940","32650"
"New entrant CS","2021","SEO/HEO","Unknown","South East (England)","140","140","33330","32790"
"New entrant CS","2021","SEO/HEO","Unknown","South West (England)","260","250","34810","33290"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","110","110","29700","28000"
"New entrant CS","2021","SEO/HEO","Unknown","Wales","160","160","33130","30840"
"New entrant CS","2021","SEO/HEO","Unknown","West Midlands (England)","150","150","34600","31920"
"New entrant CS","2021","SEO/HEO","Unknown","Yorkshire and The Humber","270","270","32390","31810"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Midlands (England)","80","70","23850","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","East of England","110","110","21920","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","London","170","170","26700","26810"
"New entrant CS","2021","Unknown","Heterosexual / straight","North East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North West (England)","90","80","25700","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","South East (England)","150","140","24520","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","South West (England)","180","170","31220","26820"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","West Midlands (England)","130","120","23020","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","70","70","22480","22920"
"New entrant CS","2021","Unknown","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East of England","60","50","21340","22920"
"New entrant CS","2021","Unknown","Unknown","London","70","70","25630","26810"
"New entrant CS","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South East (England)","60","50","23000","22920"
"New entrant CS","2021","Unknown","Unknown","South West (England)","60","60","24660","22920"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","West Midlands (England)","30","20","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","East Midlands (England)","1020","1000","21670","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","East of England","810","800","23330","23140"
"New entrant CS","2022","AA/AO","Heterosexual / straight","London","970","950","25030","24590"
"New entrant CS","2022","AA/AO","Heterosexual / straight","North East (England)","1120","1090","21440","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","North West (England)","2020","1960","21340","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Northern Ireland","70","70","20940","21250"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Scotland","1620","1580","21600","21250"
"New entrant CS","2022","AA/AO","Heterosexual / straight","South East (England)","1410","1330","23720","23140"
"New entrant CS","2022","AA/AO","Heterosexual / straight","South West (England)","940","910","21500","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Unknown","60","60","21360","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Wales","1150","1100","21030","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","West Midlands (England)","1010","980","21590","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Yorkshire and The Humber","1040","1010","21640","21260"
"New entrant CS","2022","AA/AO","LGBO","East Midlands (England)","90","90","21520","21250"
"New entrant CS","2022","AA/AO","LGBO","East of England","70","70","22840","21820"
"New entrant CS","2022","AA/AO","LGBO","London","100","90","24380","24190"
"New entrant CS","2022","AA/AO","LGBO","North East (England)","140","140","21330","21260"
"New entrant CS","2022","AA/AO","LGBO","North West (England)","250","240","21450","21260"
"New entrant CS","2022","AA/AO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","LGBO","Scotland","230","230","21570","21250"
"New entrant CS","2022","AA/AO","LGBO","South East (England)","150","150","24210","24250"
"New entrant CS","2022","AA/AO","LGBO","South West (England)","120","120","20890","21200"
"New entrant CS","2022","AA/AO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","LGBO","Wales","140","140","21070","21260"
"New entrant CS","2022","AA/AO","LGBO","West Midlands (England)","100","90","21650","21260"
"New entrant CS","2022","AA/AO","LGBO","Yorkshire and The Humber","90","90","21440","21260"
"New entrant CS","2022","AA/AO","Undeclared","East Midlands (England)","50","50","21200","21260"
"New entrant CS","2022","AA/AO","Undeclared","East of England","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Undeclared","London","90","80","23470","23310"
"New entrant CS","2022","AA/AO","Undeclared","North East (England)","60","60","21430","21260"
"New entrant CS","2022","AA/AO","Undeclared","North West (England)","110","110","21270","21260"
"New entrant CS","2022","AA/AO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Undeclared","Scotland","90","90","21650","21250"
"New entrant CS","2022","AA/AO","Undeclared","South East (England)","90","80","23820","24250"
"New entrant CS","2022","AA/AO","Undeclared","South West (England)","70","70","20380","20660"
"New entrant CS","2022","AA/AO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Undeclared","Wales","60","60","21300","21260"
"New entrant CS","2022","AA/AO","Undeclared","West Midlands (England)","60","50","21080","21250"
"New entrant CS","2022","AA/AO","Undeclared","Yorkshire and The Humber","70","60","21480","21260"
"New entrant CS","2022","AA/AO","Unknown","East Midlands (England)","450","440","21420","21250"
"New entrant CS","2022","AA/AO","Unknown","East of England","360","350","22730","21680"
"New entrant CS","2022","AA/AO","Unknown","London","750","740","25760","25110"
"New entrant CS","2022","AA/AO","Unknown","North East (England)","720","690","21510","21260"
"New entrant CS","2022","AA/AO","Unknown","North West (England)","1280","1240","21400","21250"
"New entrant CS","2022","AA/AO","Unknown","Northern Ireland","150","150","21150","21250"
"New entrant CS","2022","AA/AO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Scotland","1380","1330","21930","21640"
"New entrant CS","2022","AA/AO","Unknown","South East (England)","710","680","23090","21680"
"New entrant CS","2022","AA/AO","Unknown","South West (England)","560","550","21330","21260"
"New entrant CS","2022","AA/AO","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Wales","610","580","20710","21250"
"New entrant CS","2022","AA/AO","Unknown","West Midlands (England)","710","690","21370","21250"
"New entrant CS","2022","AA/AO","Unknown","Yorkshire and The Humber","840","820","21750","21260"
"New entrant CS","2022","EO","Heterosexual / straight","East Midlands (England)","500","480","26860","26590"
"New entrant CS","2022","EO","Heterosexual / straight","East of England","450","430","27800","27570"
"New entrant CS","2022","EO","Heterosexual / straight","London","2090","2040","29000","28700"
"New entrant CS","2022","EO","Heterosexual / straight","North East (England)","590","580","26670","26590"
"New entrant CS","2022","EO","Heterosexual / straight","North West (England)","1230","1210","26950","27570"
"New entrant CS","2022","EO","Heterosexual / straight","Northern Ireland","90","90","26340","26590"
"New entrant CS","2022","EO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Heterosexual / straight","Scotland","1160","1130","26970","27230"
"New entrant CS","2022","EO","Heterosexual / straight","South East (England)","600","570","27130","27570"
"New entrant CS","2022","EO","Heterosexual / straight","South West (England)","630","620","24980","25000"
"New entrant CS","2022","EO","Heterosexual / straight","Unknown","60","50","28400","27570"
"New entrant CS","2022","EO","Heterosexual / straight","Wales","540","530","26500","26590"
"New entrant CS","2022","EO","Heterosexual / straight","West Midlands (England)","880","860","26910","27570"
"New entrant CS","2022","EO","Heterosexual / straight","Yorkshire and The Humber","810","790","26650","27570"
"New entrant CS","2022","EO","LGBO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","EO","LGBO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","EO","LGBO","London","240","240","28460","27850"
"New entrant CS","2022","EO","LGBO","North East (England)","70","70","26630","27570"
"New entrant CS","2022","EO","LGBO","North West (England)","140","140","26610","26590"
"New entrant CS","2022","EO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","LGBO","Scotland","170","170","26830","27230"
"New entrant CS","2022","EO","LGBO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","EO","LGBO","South West (England)","70","70","25670","26130"
"New entrant CS","2022","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","LGBO","Wales","60","60","26350","26590"
"New entrant CS","2022","EO","LGBO","West Midlands (England)","70","60","26400","26590"
"New entrant CS","2022","EO","LGBO","Yorkshire and The Humber","100","100","26360","26480"
"New entrant CS","2022","EO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
