"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions","1430","1420","28720","29290"
"New entrant CS","2021","Black","Department of Health and Social Care","220","190","34040","32330"
"New entrant CS","2021","Black","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs","80","80","25390","24120"
"New entrant CS","2021","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","50","50","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","80","80","29220","27600"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","340","340","25940","23890"
"New entrant CS","2021","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","680","660","26920","27570"
"New entrant CS","2021","Mixed","Department of Health and Social Care","130","120","36150","32330"
"New entrant CS","2021","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","50","50","25310","24120"
"New entrant CS","2021","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","70","70","30700","26930"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","200","190","26320","23260"
"New entrant CS","2021","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","160","160","28160","28430"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","320","310","27350","27570"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","120","100","36460","31370"
"New entrant CS","2021","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","80","80","32230","28650"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","90","90","25770","22850"
"New entrant CS","2021","Undeclared","National Crime Agency","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","160","160","32460","26970"
"New entrant CS","2021","Unknown","Cabinet Office","1040","1040","40830","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","530","520","29330","24250"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","290","290","36220","32940"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","380","370","32790","29180"
"New entrant CS","2021","Unknown","Department for International Trade","100","100","38710","32120"
"New entrant CS","2021","Unknown","Department for Transport","560","530","29800","26580"
"New entrant CS","2021","Unknown","Department for Work and Pensions","1830","1790","27820","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","850","830","40800","32790"
"New entrant CS","2021","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","270","260","26300","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","3400","3320","24200","20140"
"New entrant CS","2021","Unknown","HM Treasury","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","1430","1400","31490","25770"
"New entrant CS","2021","Unknown","Ministry of Defence","790","760","29920","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","100","90","36130","33210"
"New entrant CS","2021","Unknown","Ministry of Justice","3490","3350","24470","22680"
"New entrant CS","2021","Unknown","National Crime Agency","120","120","37670","36200"
"New entrant CS","2021","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","1020","980","31030","26160"
"New entrant CS","2021","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","260","250","30820","29540"
"New entrant CS","2021","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","30","30","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","640","630","36580","38000"
"New entrant CS","2021","White","Cabinet Office","480","470","38020","34550"
"New entrant CS","2021","White","Chancellor's other departments","30","30","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","50","50","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","760","750","35410","33570"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","260","250","39560","34020"
"New entrant CS","2021","White","Department for Education","370","360","35660","32870"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","1020","1000","32540","29180"
"New entrant CS","2021","White","Department for International Trade","180","170","37050","31800"
"New entrant CS","2021","White","Department for Transport","670","650","32020","29970"
"New entrant CS","2021","White","Department for Work and Pensions","10700","10500","26180","27570"
"New entrant CS","2021","White","Department of Health and Social Care","1690","1500","36000","32330"
"New entrant CS","2021","White","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Food Standards Agency","70","70","34630","32350"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","HM Land Registry","380","370","25930","22350"
"New entrant CS","2021","White","HM Revenue and Customs","1570","1550","25680","20880"
"New entrant CS","2021","White","HM Treasury","300","300","33340","28500"
"New entrant CS","2021","White","Home Office","550","540","31580","24890"
"New entrant CS","2021","White","Ministry of Defence","3010","2940","30080","26350"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","240","230","38480","33210"
"New entrant CS","2021","White","Ministry of Justice","4280","4170","24460","22850"
"New entrant CS","2021","White","National Crime Agency","770","770","34000","32770"
"New entrant CS","2021","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","150","140","50630","46360"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","230","230","33890","26000"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","140","140","38470","34800"
"New entrant CS","2021","White","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government","980","950","29450","26160"
"New entrant CS","2021","White","The National Archives","50","40","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","50","50","46590","44080"
"New entrant CS","2021","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","690","660","32050","29540"
"New entrant CS","2021","White","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Welsh Government","150","150","28290","25030"
"New entrant CS","2022","Asian","Attorney General's Departments","170","170","35730","29280"
"New entrant CS","2022","Asian","Cabinet Office","90","90","36720","32950"
"New entrant CS","2022","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","120","110","34410","33570"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","110","110","32350","29360"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","150","150","33870","32560"
"New entrant CS","2022","Asian","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","60","60","32810","30190"
"New entrant CS","2022","Asian","Department for Transport","160","160","30950","26480"
"New entrant CS","2022","Asian","Department for Work and Pensions","1390","1360","27300","27570"
"New entrant CS","2022","Asian","Department of Health and Social Care","340","310","33630","28590"
"New entrant CS","2022","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","1020","980","27390","26590"
"New entrant CS","2022","Asian","HM Treasury","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","90","90","28920","26570"
"New entrant CS","2022","Asian","Ministry of Defence","150","140","32290","27990"
"New entrant CS","2022","Asian","Ministry of Justice","710","670","27430","24090"
"New entrant CS","2022","Asian","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","60","60","35810","26380"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","100","100","29440","27230"
"New entrant CS","2022","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","80","70","28900","23880"
"New entrant CS","2022","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","80","80","30940","26950"
"New entrant CS","2022","Black","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","60","60","33790","32830"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","50","50","35660","32910"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","80","80","34400","32560"
"New entrant CS","2022","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","50","40","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","50","50","33090","32040"
"New entrant CS","2022","Black","Department for Work and Pensions","670","650","28030","27570"
"New entrant CS","2022","Black","Department of Health and Social Care","220","200","31660","28690"
"New entrant CS","2022","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","310","300","28690","26590"
"New entrant CS","2022","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","70","70","30770","28790"
"New entrant CS","2022","Black","Ministry of Justice","760","740","29180","27980"
"New entrant CS","2022","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","60","60","36240","34550"
"New entrant CS","2022","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Education","30","30","[c]","[c]"
