"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Outer London - South","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO/HEO","Heterosexual / straight","70","70","38310","36160"
"New entrant CS","2021","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO/HEO","Unknown","150","150","36260","36160"
"New entrant CS","2021","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA/AO","Heterosexual / straight","190","180","24300","25110"
"New entrant CS","2021","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA/AO","Unknown","120","120","24760","24660"
"New entrant CS","2021","Outer London - West and North West","EO","Heterosexual / straight","580","570","30550","31060"
"New entrant CS","2021","Outer London - West and North West","EO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","EO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","EO","Unknown","170","170","29680","31060"
"New entrant CS","2021","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO/HEO","Heterosexual / straight","120","120","35190","33570"
"New entrant CS","2021","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","280","270","20820","20970"
"New entrant CS","2021","Shropshire and Staffordshire","AA/AO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA/AO","Unknown","190","180","21060","21010"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Heterosexual / straight","280","270","27220","27570"
"New entrant CS","2021","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO/HEO","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA/AO","Heterosexual / straight","280","270","21100","21010"
"New entrant CS","2021","South Yorkshire","AA/AO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA/AO","Unknown","160","160","21470","21430"
"New entrant CS","2021","South Yorkshire","EO","Heterosexual / straight","200","190","27180","27570"
"New entrant CS","2021","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","EO","Unknown","60","60","26260","27570"
"New entrant CS","2021","South Yorkshire","G6/G7","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SEO/HEO","Heterosexual / straight","100","90","34050","35310"
"New entrant CS","2021","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","SEO/HEO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Heterosexual / straight","100","100","20430","20140"
"New entrant CS","2021","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","AA/AO","Unknown","160","150","20410","20140"
"New entrant CS","2021","Southern Scotland","EO","Heterosexual / straight","110","110","27030","27570"
"New entrant CS","2021","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","EO","Unknown","50","50","24390","27570"
"New entrant CS","2021","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","360","350","23150","21010"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","LGBO","40","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","AA/AO","Unknown","140","130","23250","22850"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Heterosexual / straight","430","410","28030","27570"
"New entrant CS","2021","Surrey, East and West Sussex","EO","LGBO","80","80","27660","27570"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","EO","Unknown","90","90","27540","27570"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Heterosexual / straight","330","330","21410","21010"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","AA/AO","Unknown","130","120","21290","20880"
"New entrant CS","2021","Tees Valley and Durham","EO","Heterosexual / straight","70","70","26430","27570"
"New entrant CS","2021","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Heterosexual / straight","70","70","21460","21010"
"New entrant CS","2021","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Heterosexual / straight","140","140","27690","27570"
"New entrant CS","2021","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Heterosexual / straight","70","60","35500","35000"
"New entrant CS","2021","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","110","110","29700","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","West Central Scotland","AA/AO","Heterosexual / straight","400","380","20570","20140"
"New entrant CS","2021","West Central Scotland","AA/AO","LGBO","50","50","20440","20760"
"New entrant CS","2021","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","AA/AO","Unknown","260","250","20980","20140"
"New entrant CS","2021","West Central Scotland","EO","Heterosexual / straight","260","260","26350","27120"
"New entrant CS","2021","West Central Scotland","EO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","EO","Unknown","110","110","25970","26160"
"New entrant CS","2021","West Central Scotland","G6/G7","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Heterosexual / straight","150","150","35030","33550"
"New entrant CS","2021","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","SEO/HEO","Unknown","90","80","34400","31370"
"New entrant CS","2021","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Heterosexual / straight","330","320","20640","21010"
"New entrant CS","2021","West Midlands","AA/AO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","AA/AO","Unknown","280","270","20340","20140"
"New entrant CS","2021","West Midlands","EO","Heterosexual / straight","480","470","26970","27570"
"New entrant CS","2021","West Midlands","EO","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","EO","Unknown","150","150","25550","25560"
"New entrant CS","2021","West Midlands","G6/G7","Heterosexual / straight","90","80","54630","49960"
"New entrant CS","2021","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","G6/G7","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Heterosexual / straight","250","240","35880","36330"
"New entrant CS","2021","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","SEO/HEO","Unknown","100","100","34720","31810"
"New entrant CS","2021","West Midlands","Unknown","Heterosexual / straight","70","60","23470","22920"
"New entrant CS","2021","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Heterosexual / straight","370","350","20640","21010"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","AA/AO","Unknown","220","190","20510","21430"
"New entrant CS","2021","West Wales and The Valleys","EO","Heterosexual / straight","180","180","27250","27570"
"New entrant CS","2021","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","EO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","AA/AO","Heterosexual / straight","360","350","20790","21010"
"New entrant CS","2021","West Yorkshire","AA/AO","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","AA/AO","Unknown","440","430","20440","20140"
"New entrant CS","2021","West Yorkshire","EO","Heterosexual / straight","580","570","27060","27570"
"New entrant CS","2021","West Yorkshire","EO","LGBO","70","70","26690","27570"
"New entrant CS","2021","West Yorkshire","EO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","EO","Unknown","220","210","25560","25560"
"New entrant CS","2021","West Yorkshire","G6/G7","Heterosexual / straight","70","70","52750","49610"
"New entrant CS","2021","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","G6/G7","Unknown","90","80","54630","49530"
"New entrant CS","2021","West Yorkshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Heterosexual / straight","210","210","32980","31810"
"New entrant CS","2021","West Yorkshire","SEO/HEO","LGBO","40","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","SEO/HEO","Unknown","210","200","32030","30990"
"New entrant CS","2021","West Yorkshire","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","170","170","24830","24250"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","AA/AO","Unknown","90","80","23420","21790"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","150","150","28480","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","100","90","29200","27600"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","320","310","24560","24890"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","170","170","24480","25270"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","160","150","28050","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","60","60","25010","26350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
