"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","South East (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","White","130","120","28430","27570"
"New entrant CS","2021","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","White","100","90","30100","27570"
"New entrant CS","2021","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","White","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","White","50","50","28180","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","White","80","80","27030","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","640","620","25010","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","White","140","130","29200","22350"
"New entrant CS","2021","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","620","600","25830","24560"
"New entrant CS","2021","Unknown","East of England","White","150","140","29820","26250"
"New entrant CS","2021","Unknown","London","Asian","210","210","34940","31060"
"New entrant CS","2021","Unknown","London","Black","130","130","33530","32190"
"New entrant CS","2021","Unknown","London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Mixed","80","80","36710","32790"
"New entrant CS","2021","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Undeclared","90","90","27040","22160"
"New entrant CS","2021","Unknown","London","Unknown","4330","4280","36520","31060"
"New entrant CS","2021","Unknown","London","White","870","860","38960","33570"
"New entrant CS","2021","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","1010","990","23840","21010"
"New entrant CS","2021","Unknown","North East (England)","White","160","150","28620","24880"
"New entrant CS","2021","Unknown","North West (England)","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Unknown","1730","1690","25860","22850"
"New entrant CS","2021","Unknown","North West (England)","White","500","490","31160","28840"
"New entrant CS","2021","Unknown","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Unknown","180","170","23050","20140"
"New entrant CS","2021","Unknown","Northern Ireland","White","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Unknown","1710","1660","27890","21430"
"New entrant CS","2021","Unknown","Scotland","White","160","150","29850","26160"
"New entrant CS","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Unknown","1250","1200","27040","24880"
"New entrant CS","2021","Unknown","South East (England)","White","400","390","30680","28100"
"New entrant CS","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Unknown","910","870","28160","25530"
"New entrant CS","2021","Unknown","South West (England)","White","350","340","29910","26510"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","37060","28000"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Unknown","960","920","24810","21590"
"New entrant CS","2021","Unknown","Wales","White","250","240","29030","24240"
"New entrant CS","2021","Unknown","West Midlands (England)","Asian","70","60","31680","25520"
"New entrant CS","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Unknown","860","830","26410","22570"
"New entrant CS","2021","Unknown","West Midlands (England)","White","240","230","33470","29360"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Asian","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","1480","1440","27570","23440"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","White","290","280","30840","28970"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","White","280","270","26570","25480"
"New entrant CS","2022","Declared disabled","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","White","230","220","27120","25480"
"New entrant CS","2022","Declared disabled","London","Asian","110","110","32670","31060"
"New entrant CS","2022","Declared disabled","London","Black","180","170","32790","31060"
"New entrant CS","2022","Declared disabled","London","Mixed","90","90","33150","31060"
"New entrant CS","2022","Declared disabled","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","White","550","530","36140","32560"
"New entrant CS","2022","Declared disabled","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","White","280","270","26300","23170"
"New entrant CS","2022","Declared disabled","North West (England)","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","White","590","570","27230","24800"
"New entrant CS","2022","Declared disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","White","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","White","440","420","27090","27110"
"New entrant CS","2022","Declared disabled","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","White","340","330","27880","25110"
"New entrant CS","2022","Declared disabled","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","White","400","380","29170","25480"
"New entrant CS","2022","Declared disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","White","260","250","26670","23170"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Asian","50","50","28610","27570"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Black","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","White","300","290","27760","25920"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","White","350","330","29460","27310"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Asian","260","250","25300","22600"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Black","110","100","26200","25240"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Mixed","70","70","23900","23140"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","White","1510","1470","26790","24250"
"New entrant CS","2022","Declared non-disabled","East of England","Asian","140","140","28180","27570"
"New entrant CS","2022","Declared non-disabled","East of England","Black","100","90","27280","27570"
"New entrant CS","2022","Declared non-disabled","East of England","Mixed","70","70","28090","26670"
"New entrant CS","2022","Declared non-disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","White","1510","1460","27710","25460"
"New entrant CS","2022","Declared non-disabled","London","Asian","1280","1250","34500","31060"
"New entrant CS","2022","Declared non-disabled","London","Black","990","960","32630","31060"
"New entrant CS","2022","Declared non-disabled","London","Mixed","370","360","34410","31060"
"New entrant CS","2022","Declared non-disabled","London","Other ethnicity","140","130","33640","31060"
"New entrant CS","2022","Declared non-disabled","London","Undeclared","90","90","34610","31060"
"New entrant CS","2022","Declared non-disabled","London","Unknown","60","60","40210","34090"
"New entrant CS","2022","Declared non-disabled","London","White","3810","3730","38800","33570"
"New entrant CS","2022","Declared non-disabled","North East (England)","Asian","110","110","27000","21970"
"New entrant CS","2022","Declared non-disabled","North East (England)","Black","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","90","90","22510","21300"
"New entrant CS","2022","Declared non-disabled","North East (England)","White","2190","2140","26430","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Asian","460","450","26520","24800"
"New entrant CS","2022","Declared non-disabled","North West (England)","Black","190","190","26700","24960"
"New entrant CS","2022","Declared non-disabled","North West (England)","Mixed","120","120","26070","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","130","120","22100","21300"
"New entrant CS","2022","Declared non-disabled","North West (England)","White","3700","3600","27190","24440"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","White","250","250","29130","26590"
"New entrant CS","2022","Declared non-disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Asian","150","150","28770","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Black","100","90","26490","23450"
"New entrant CS","2022","Declared non-disabled","Scotland","Mixed","60","60","29500","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","140","130","23560","22000"
"New entrant CS","2022","Declared non-disabled","Scotland","White","3520","3460","29060","27230"
"New entrant CS","2022","Declared non-disabled","South East (England)","Asian","160","150","29130","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","Black","140","140","27630","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","Mixed","100","100","27120","26350"
"New entrant CS","2022","Declared non-disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","120","110","29380","26930"
"New entrant CS","2022","Declared non-disabled","South East (England)","White","2380","2280","28900","26350"
"New entrant CS","2022","Declared non-disabled","South West (England)","Asian","130","130","30860","27570"
"New entrant CS","2022","Declared non-disabled","South West (England)","Black","70","70","30810","29390"
"New entrant CS","2022","Declared non-disabled","South West (England)","Mixed","70","70","25950","25550"
"New entrant CS","2022","Declared non-disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Undeclared","50","50","31040","26810"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","200","200","28770","26030"
"New entrant CS","2022","Declared non-disabled","South West (England)","White","2850","2760","29630","26350"
"New entrant CS","2022","Declared non-disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","White","190","180","32420","28200"
"New entrant CS","2022","Declared non-disabled","Wales","Asian","110","100","27170","26360"
"New entrant CS","2022","Declared non-disabled","Wales","Black","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Mixed","50","50","28190","23170"
"New entrant CS","2022","Declared non-disabled","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","White","2220","2160","27800","24030"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Asian","680","660","27250","26590"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Black","210","210","27150","26590"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Mixed","100","100","26110","24810"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","60","60","26850","21300"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","White","1710","1650","29000","26130"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Asian","480","460","26030","24960"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Black","110","110","28230","27570"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Mixed","80","80","28460","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","70","60","25970","21300"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","White","2140","2080","29340","26370"
"New entrant CS","2022","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
