"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Gwynedd","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department for Work and Pensions","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","HM Revenue and Customs","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","HM Revenue and Customs","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Department of Health and Social Care","Female","1070","970","45680","40070"
"Leaver Dept.","2022","Lambeth","Department of Health and Social Care","Male","500","460","50550","45830"
"Leaver Dept.","2022","Lambeth","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Department for Work and Pensions","Female","80","70","33980","27780"
"Leaver Dept.","2022","Leeds","Department for Work and Pensions","Male","60","60","31660","27570"
"Leaver Dept.","2022","Leeds","Department of Health and Social Care","Female","360","160","39940","36330"
"Leaver Dept.","2022","Leeds","Department of Health and Social Care","Male","250","100","44600","37010"
"Leaver Dept.","2022","Leeds","HM Revenue and Customs","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Leeds","HM Revenue and Customs","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Leeds","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Ministry of Justice","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Leeds","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Department of Health and Social Care","Female","130","130","48970","41320"
"Leaver Dept.","2022","Lewisham and Southwark","Department of Health and Social Care","Male","60","50","56520","54410"
"Leaver Dept.","2022","Lewisham and Southwark","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Department for Education","Female","[c]","[c]","[c]","[c]"
