"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","London","70","70","25260","24950"
"New entrant CS","2021","16-19","Heterosexual / straight","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","North West (England)","60","60","21340","21010"
"New entrant CS","2021","16-19","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","South West (England)","50","50","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Wales","50","40","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Heterosexual / straight","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","South West (England)","50","50","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Wales","40","30","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Heterosexual / straight","East Midlands (England)","540","530","24330","22920"
"New entrant CS","2021","20-29","Heterosexual / straight","East of England","670","660","25820","26350"
"New entrant CS","2021","20-29","Heterosexual / straight","London","4220","4180","31180","31060"
"New entrant CS","2021","20-29","Heterosexual / straight","North East (England)","740","730","23330","21010"
"New entrant CS","2021","20-29","Heterosexual / straight","North West (England)","1340","1330","24600","22850"
"New entrant CS","2021","20-29","Heterosexual / straight","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","20-29","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Heterosexual / straight","Scotland","680","670","24680","23450"
"New entrant CS","2021","20-29","Heterosexual / straight","South East (England)","1110","1100","25700","25850"
"New entrant CS","2021","20-29","Heterosexual / straight","South West (England)","1080","1060","24870","23140"
"New entrant CS","2021","20-29","Heterosexual / straight","Unknown","100","90","28070","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Wales","670","660","23660","21590"
"New entrant CS","2021","20-29","Heterosexual / straight","West Midlands (England)","750","740","24630","22920"
"New entrant CS","2021","20-29","Heterosexual / straight","Yorkshire and The Humber","980","970","24900","24000"
"New entrant CS","2021","20-29","LGBO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","East of England","90","80","25050","25310"
"New entrant CS","2021","20-29","LGBO","London","570","560","31780","31060"
"New entrant CS","2021","20-29","LGBO","North East (England)","110","110","23200","21010"
"New entrant CS","2021","20-29","LGBO","North West (England)","200","200","24360","22850"
"New entrant CS","2021","20-29","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Scotland","130","120","24690","23340"
"New entrant CS","2021","20-29","LGBO","South East (England)","180","180","25300","26160"
"New entrant CS","2021","20-29","LGBO","South West (England)","160","160","24980","24960"
"New entrant CS","2021","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","LGBO","Wales","100","100","23870","22850"
"New entrant CS","2021","20-29","LGBO","West Midlands (England)","110","110","24110","22920"
"New entrant CS","2021","20-29","LGBO","Yorkshire and The Humber","170","170","25310","25000"
"New entrant CS","2021","20-29","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","East of England","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","London","450","440","31570","31060"
"New entrant CS","2021","20-29","Undeclared","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","North West (England)","90","90","24600","21160"
"New entrant CS","2021","20-29","Undeclared","Scotland","90","90","23550","20850"
"New entrant CS","2021","20-29","Undeclared","South East (England)","100","100","25960","25540"
"New entrant CS","2021","20-29","Undeclared","South West (England)","100","90","24030","22430"
"New entrant CS","2021","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Wales","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Yorkshire and The Humber","60","60","25840","27370"
"New entrant CS","2021","20-29","Unknown","East Midlands (England)","300","300","23440","22850"
"New entrant CS","2021","20-29","Unknown","East of England","260","260","24490","24180"
"New entrant CS","2021","20-29","Unknown","London","2680","2660","30790","28690"
"New entrant CS","2021","20-29","Unknown","North East (England)","450","440","22970","21010"
"New entrant CS","2021","20-29","Unknown","North West (England)","800","790","23420","21430"
"New entrant CS","2021","20-29","Unknown","Northern Ireland","80","70","21430","20140"
"New entrant CS","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scotland","680","670","23910","20810"
"New entrant CS","2021","20-29","Unknown","South East (England)","510","510","24310","24180"
"New entrant CS","2021","20-29","Unknown","South West (England)","430","430","24390","22920"
"New entrant CS","2021","20-29","Unknown","Unknown","230","220","27960","28000"
"New entrant CS","2021","20-29","Unknown","Wales","460","450","23100","21590"
"New entrant CS","2021","20-29","Unknown","West Midlands (England)","430","420","22780","20880"
"New entrant CS","2021","20-29","Unknown","Yorkshire and The Humber","710","710","23900","21430"
"New entrant CS","2021","30-39","Heterosexual / straight","East Midlands (England)","390","370","27470","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","East of England","470","450","27630","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","London","2070","2020","38070","32330"
"New entrant CS","2021","30-39","Heterosexual / straight","North East (England)","460","450","25700","22850"
"New entrant CS","2021","30-39","Heterosexual / straight","North West (England)","890","870","28030","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heterosexual / straight","Scotland","560","540","28680","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","South East (England)","860","830","29090","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","South West (England)","800","760","30050","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Unknown","70","70","31620","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Wales","430","410","27610","25030"
"New entrant CS","2021","30-39","Heterosexual / straight","West Midlands (England)","580","560","28200","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Yorkshire and The Humber","590","560","28880","27570"
"New entrant CS","2021","30-39","LGBO","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","East of England","40","40","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","London","220","220","38920","33930"
"New entrant CS","2021","30-39","LGBO","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","North West (England)","90","80","26980","26550"
"New entrant CS","2021","30-39","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Scotland","70","70","28650","27570"
"New entrant CS","2021","30-39","LGBO","South East (England)","80","80","28380","27570"
"New entrant CS","2021","30-39","LGBO","South West (England)","70","70","27740","27570"
"New entrant CS","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Wales","60","60","27730","25560"
"New entrant CS","2021","30-39","LGBO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Yorkshire and The Humber","70","70","28000","27570"
"New entrant CS","2021","30-39","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","210","200","40120","36040"
"New entrant CS","2021","30-39","Undeclared","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","North West (England)","50","50","28910","27570"
"New entrant CS","2021","30-39","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","South East (England)","50","50","30050","27850"
"New entrant CS","2021","30-39","Undeclared","South West (England)","60","50","31090","27570"
"New entrant CS","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","East Midlands (England)","150","140","24770","22850"
"New entrant CS","2021","30-39","Unknown","East of England","150","150","26950","25850"
"New entrant CS","2021","30-39","Unknown","London","970","950","40970","35050"
"New entrant CS","2021","30-39","Unknown","North East (England)","250","250","24470","22350"
"New entrant CS","2021","30-39","Unknown","North West (England)","420","410","27230","24880"
"New entrant CS","2021","30-39","Unknown","Northern Ireland","50","50","25010","20140"
"New entrant CS","2021","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Scotland","490","480","28670","25140"
"New entrant CS","2021","30-39","Unknown","South East (England)","290","270","28380","27400"
"New entrant CS","2021","30-39","Unknown","South West (England)","270","260","31300","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","100","100","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Wales","270","250","27270","23320"
"New entrant CS","2021","30-39","Unknown","West Midlands (England)","210","200","28810","25560"
"New entrant CS","2021","30-39","Unknown","Yorkshire and The Humber","320","310","29060","25560"
"New entrant CS","2021","40-49","Heterosexual / straight","East Midlands (England)","280","270","29060","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","East of England","430","420","28850","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","London","1210","1160","40600","32330"
"New entrant CS","2021","40-49","Heterosexual / straight","North East (England)","340","330","26800","22850"
"New entrant CS","2021","40-49","Heterosexual / straight","North West (England)","640","630","30490","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Heterosexual / straight","Scotland","460","450","29270","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","South East (England)","720","690","30180","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","South West (England)","670","630","32540","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Unknown","60","60","32600","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Wales","270","260","29530","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","West Midlands (England)","420","400","31110","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Yorkshire and The Humber","480","460","31810","27570"
"New entrant CS","2021","40-49","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","London","90","90","40740","31530"
"New entrant CS","2021","40-49","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","North West (England)","60","60","27700","27570"
"New entrant CS","2021","40-49","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","South East (England)","50","40","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","130","120","42250","35430"
"New entrant CS","2021","40-49","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","North West (England)","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","110","110","29300","25560"
"New entrant CS","2021","40-49","Unknown","East of England","100","90","25460","22850"
"New entrant CS","2021","40-49","Unknown","London","570","560","47830","40000"
"New entrant CS","2021","40-49","Unknown","North East (England)","160","160","25580","22850"
"New entrant CS","2021","40-49","Unknown","North West (England)","300","280","29140","24880"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","320","310","31910","26870"
"New entrant CS","2021","40-49","Unknown","South East (England)","210","200","31070","27570"
"New entrant CS","2021","40-49","Unknown","South West (England)","180","170","36050","30620"
"New entrant CS","2021","40-49","Unknown","Unknown","80","80","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","130","120","28960","23320"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","170","160","31760","25560"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","230","220","32980","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","East Midlands (England)","290","280","27730","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","East of England","400","390","28310","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","London","850","830","40160","31060"
"New entrant CS","2021","50-59","Heterosexual / straight","North East (England)","260","250","25600","21010"
"New entrant CS","2021","50-59","Heterosexual / straight","North West (England)","540","530","28210","26460"
"New entrant CS","2021","50-59","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heterosexual / straight","Scotland","400","390","27690","26160"
"New entrant CS","2021","50-59","Heterosexual / straight","South East (England)","750","720","29360","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","South West (England)","580","560","31530","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Unknown","60","60","30140","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Wales","190","180","29420","26240"
"New entrant CS","2021","50-59","Heterosexual / straight","West Midlands (England)","340","330","30740","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Yorkshire and The Humber","390","380","29460","27570"
"New entrant CS","2021","50-59","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","London","40","40","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","70","70","41420","32350"
"New entrant CS","2021","50-59","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","50","50","29270","27710"
"New entrant CS","2021","50-59","Undeclared","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","90","90","25660","25130"
"New entrant CS","2021","50-59","Unknown","East of England","110","110","27830","24880"
"New entrant CS","2021","50-59","Unknown","London","380","370","47610","40030"
"New entrant CS","2021","50-59","Unknown","North East (England)","130","130","24390","21010"
"New entrant CS","2021","50-59","Unknown","North West (England)","220","210","28510","22350"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","230","220","34520","26550"
"New entrant CS","2021","50-59","Unknown","South East (England)","220","210","30340","26100"
"New entrant CS","2021","50-59","Unknown","South West (England)","140","130","33440","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","90","90","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","100","100","25530","21590"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","100","90","31260","25560"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","180","180","32690","27470"
"New entrant CS","2021","60-64","Heterosexual / straight","East Midlands (England)","50","50","25930","26350"
"New entrant CS","2021","60-64","Heterosexual / straight","East of England","70","70","26160","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","London","130","110","42210","31060"
"New entrant CS","2021","60-64","Heterosexual / straight","North East (England)","70","60","23490","21010"
"New entrant CS","2021","60-64","Heterosexual / straight","North West (England)","100","100","26470","21010"
"New entrant CS","2021","60-64","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","South East (England)","160","160","26920","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","South West (England)","110","110","30510","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Wales","40","30","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","West Midlands (England)","60","50","26970","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","Yorkshire and The Humber","60","50","28990","27570"
"New entrant CS","2021","60-64","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","50","50","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","North West (England)","50","40","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","London","40","30","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
