"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","60","60","50560","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","470","460","36740","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","70","70","34640","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","50","50","37800","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","140","140","33510","30930"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","250","250","38920","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","840","820","32810","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","80","80","33360","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","70","70","30280","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","60","60","26100","21050"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Heterosexual / straight","140","140","34860","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Heterosexual / straight","600","580","32150","30270"
"New entrant CS","2021","Declared non-disabled","Department for Transport","LGBO","70","60","30130","29970"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","11130","10930","26750","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","LGBO","970","960","26380","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Undeclared","510","500","27030","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","1420","1250","34580","31370"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","LGBO","90","80","33230","28590"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Undeclared","160","140","35970","32330"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","1380","1350","25700","20880"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","LGBO","150","140","24750","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Undeclared","70","70","26590","24120"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","90","90","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Heterosexual / straight","250","250","32970","28500"
"New entrant CS","2021","Declared non-disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","Heterosexual / straight","340","340","32020","24890"
"New entrant CS","2021","Declared non-disabled","Home Office","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Heterosexual / straight","2570","2500","30570","26670"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","LGBO","120","120","27830","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Undeclared","110","110","30790","27200"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Unknown","70","70","30360","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Heterosexual / straight","230","220","37540","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Heterosexual / straight","3980","3880","24750","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","LGBO","350","340","24280","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Undeclared","160","150","26590","22920"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Heterosexual / straight","60","60","39120","36200"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Heterosexual / straight","130","130","50220","46360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","200","190","34850","27000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Heterosexual / straight","620","600","29840","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","LGBO","60","60","28380","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Undeclared","60","60","30630","24750"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Unknown","100","90","28190","25140"
"New entrant CS","2021","Declared non-disabled","The National Archives","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Heterosexual / straight","70","70","47650","47000"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Heterosexual / straight","300","290","32660","29540"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Heterosexual / straight","130","120","28160","25030"
"New entrant CS","2021","Declared non-disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","190","190","37260","34710"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","440","430","26570","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","LGBO","70","70","26620","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Undeclared","140","130","27730","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","110","90","38960","32650"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Undeclared","140","110","38560","32330"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Heterosexual / straight","60","60","34330","32350"
"New entrant CS","2021","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Undeclared","50","50","38110","32320"
"New entrant CS","2021","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Heterosexual / straight","90","90","29100","26350"
"New entrant CS","2021","Undeclared","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Heterosexual / straight","120","110","25060","22850"
"New entrant CS","2021","Undeclared","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Heterosexual / straight","520","510","34620","30130"
"New entrant CS","2021","Unknown","Attorney General's Departments","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Unknown","150","150","32280","26950"
"New entrant CS","2021","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","1040","1040","40830","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","130","120","33210","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","510","500","29110","24250"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Heterosexual / straight","350","350","36070","32940"
"New entrant CS","2021","Unknown","Department for Education","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Unknown","270","270","35890","32940"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","330","320","33980","30560"
"New entrant CS","2021","Unknown","Department for International Trade","Heterosexual / straight","50","50","37930","32120"
"New entrant CS","2021","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Unknown","140","140","32360","31800"
"New entrant CS","2021","Unknown","Department for Transport","Heterosexual / straight","70","70","35420","33830"
"New entrant CS","2021","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","Unknown","380","360","26060","21590"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Heterosexual / straight","120","110","27940","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","1760","1720","27760","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Heterosexual / straight","280","270","38660","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Unknown","850","830","40680","32790"
"New entrant CS","2021","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Heterosexual / straight","290","280","26010","22350"
"New entrant CS","2021","Unknown","HM Land Registry","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Unknown","330","320","26320","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","3470","3390","24230","20140"
"New entrant CS","2021","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Heterosexual / straight","240","230","33220","28650"
"New entrant CS","2021","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","1440","1420","31440","25650"
"New entrant CS","2021","Unknown","Ministry of Defence","Heterosexual / straight","230","220","30710","26350"
"New entrant CS","2021","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","720","700","29950","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","60","60","35640","33210"
"New entrant CS","2021","Unknown","Ministry of Justice","Heterosexual / straight","100","90","24740","22850"
"New entrant CS","2021","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
