"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Asian","Science and Engineering","60","60","40980","40510"
"Leaver Dept.","2022","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Science and Engineering","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Operational Delivery","190","170","41860","37160"
"Leaver Dept.","2022","Unknown","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Science and Engineering","140","130","45300","42190"
"Leaver Dept.","2022","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Commercial","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Communications","130","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Digital, Data and Technology","150","60","40080","37940"
"Leaver Dept.","2022","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Finance","150","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Human Resources","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Legal","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Operational Delivery","690","630","30310","27020"
"Leaver Dept.","2022","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other","90","90","33800","30680"
"Leaver Dept.","2022","Unknown","Unknown","Policy","580","270","44310","40050"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","1690","1430","37990","32000"
"Leaver Dept.","2022","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Commercial","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Medicine","60","50","116270","114980"
"Leaver Dept.","2022","Unknown","White","Operational Delivery","480","440","40300","35730"
"Leaver Dept.","2022","Unknown","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Policy","140","80","41640","39280"
"Leaver Dept.","2022","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Science and Engineering","470","430","46350","42380"
"Leaver Dept.","2022","Unknown","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","100","60","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","190","180","28440","27570"
"New entrant CS","2021","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","160","160","29380","31060"
"New entrant CS","2021","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","120","110","27390","27570"
"New entrant CS","2021","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","50","50","27130","27570"
"New entrant CS","2021","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Digital, Data and Technology","60","60","37290","37000"
"New entrant CS","2021","Declared disabled","White","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Human Resources","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
