"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","30-39","40","40","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","40-49","40","30","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","20-29","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","30-39","50","40","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","20-29","230","230","29820","26950"
"New entrant CS","2021","Attorney General's Departments","London","30-39","120","110","44210","50500"
"New entrant CS","2021","Attorney General's Departments","London","40-49","70","60","49820","50520"
"New entrant CS","2021","Attorney General's Departments","London","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","20-29","60","60","24170","21000"
"New entrant CS","2021","Attorney General's Departments","South East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","20-29","740","740","30440","28000"
"New entrant CS","2021","Cabinet Office","London","30-39","230","220","50500","54700"
"New entrant CS","2021","Cabinet Office","London","40-49","140","140","64210","60320"
"New entrant CS","2021","Cabinet Office","London","50-59","90","90","68330","68000"
"New entrant CS","2021","Cabinet Office","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","20-29","40","30","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","20-29","140","140","28540","28000"
"New entrant CS","2021","Cabinet Office","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","20-29","490","490","34460","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","30-39","130","130","43620","40050"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","40-49","60","60","46300","41550"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","20-29","80","80","25780","24660"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","20-29","100","100","26060","23320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","30-39","90","90","30980","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","40-49","50","50","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","20-29","220","220","35700","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","30-39","90","90","43550","35910"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","50-59","[c]","[c]","[c]","[c]"
