"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data and Technology","Male","Heterosexual / straight","60","60","40970","33540"
"Leaver Dept.","2021","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Female","Heterosexual / straight","80","80","47040","48350"
"Leaver Dept.","2021","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Heterosexual / straight","70","70","47710","43300"
"Leaver Dept.","2021","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Heterosexual / straight","150","140","39020","33600"
"Leaver Dept.","2021","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Male","Heterosexual / straight","80","70","39940","36030"
"Leaver Dept.","2021","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Female","Heterosexual / straight","780","750","29010","24560"
"Leaver Dept.","2021","Operational Delivery","Female","LGBO","60","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Female","Undeclared","80","70","28650","22820"
"Leaver Dept.","2021","Operational Delivery","Female","Unknown","240","220","28030","23480"
"Leaver Dept.","2021","Operational Delivery","Male","Heterosexual / straight","520","510","29500","25120"
"Leaver Dept.","2021","Operational Delivery","Male","LGBO","60","60","27880","24180"
"Leaver Dept.","2021","Operational Delivery","Male","Undeclared","70","60","31250","27100"
"Leaver Dept.","2021","Operational Delivery","Male","Unknown","190","190","28410","24130"
"Leaver Dept.","2021","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Heterosexual / straight","130","130","35180","28360"
"Leaver Dept.","2021","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Heterosexual / straight","80","80","37500","32540"
"Leaver Dept.","2021","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Female","Heterosexual / straight","510","500","45790","40640"
"Leaver Dept.","2021","Policy","Female","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2021","Policy","Female","Undeclared","80","70","46400","42170"
"Leaver Dept.","2021","Policy","Female","Unknown","310","300","41960","37320"
"Leaver Dept.","2021","Policy","Male","Heterosexual / straight","360","350","45250","39600"
"Leaver Dept.","2021","Policy","Male","LGBO","70","70","46120","44090"
"Leaver Dept.","2021","Policy","Male","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","Policy","Male","Unknown","250","250","40950","36520"
"Leaver Dept.","2021","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Heterosexual / straight","160","150","40930","33300"
"Leaver Dept.","2021","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Male","Heterosexual / straight","130","130","42640","40440"
"Leaver Dept.","2021","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Heterosexual / straight","60","50","35740","32860"
"Leaver Dept.","2021","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Heterosexual / straight","1170","1110","34840","31990"
"Leaver Dept.","2021","Unknown","Female","LGBO","90","80","34660","32000"
"Leaver Dept.","2021","Unknown","Female","Undeclared","130","130","37940","32000"
"Leaver Dept.","2021","Unknown","Female","Unknown","1650","1380","34360","32000"
"Leaver Dept.","2021","Unknown","Male","Heterosexual / straight","800","780","37140","32000"
"Leaver Dept.","2021","Unknown","Male","LGBO","120","110","37870","32000"
"Leaver Dept.","2021","Unknown","Male","Undeclared","100","100","35300","32000"
"Leaver Dept.","2021","Unknown","Male","Unknown","1420","1220","35730","32000"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Heterosexual / straight","170","140","38530","36780"
"Leaver Dept.","2022","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Heterosexual / straight","120","110","41330","38080"
"Leaver Dept.","2022","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Heterosexual / straight","140","120","40190","36810"
"Leaver Dept.","2022","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Heterosexual / straight","90","80","45300","37710"
"Leaver Dept.","2022","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Heterosexual / straight","190","170","40540","37000"
"Leaver Dept.","2022","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Heterosexual / straight","240","240","43640","39400"
"Leaver Dept.","2022","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Undeclared","90","50","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Unknown","90","90","40300","37910"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Heterosexual / straight","200","180","39540","35330"
"Leaver Dept.","2022","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Heterosexual / straight","170","160","43490","39960"
"Leaver Dept.","2022","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Heterosexual / straight","350","330","39090","33280"
"Leaver Dept.","2022","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Heterosexual / straight","110","100","40640","34440"
"Leaver Dept.","2022","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Heterosexual / straight","130","120","44580","41840"
"Leaver Dept.","2022","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Heterosexual / straight","70","60","44810","41140"
"Leaver Dept.","2022","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Heterosexual / straight","170","150","76400","83130"
"Leaver Dept.","2022","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Unknown","50","50","108400","110420"
"Leaver Dept.","2022","Medicine","Male","Heterosexual / straight","80","70","96490","99900"
"Leaver Dept.","2022","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
