"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Operational Delivery","850","810","23570","22350"
"New entrant CS","2021","Female","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Other","40","40","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Science and Engineering","30","20","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Tax","110","110","21370","20140"
"New entrant CS","2021","Female","West Midlands (England)","Unknown","640","620","26890","27570"
"New entrant CS","2021","Female","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Digital, Data and Technology","50","50","36000","32000"
"New entrant CS","2021","Female","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Finance","40","40","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Operational Delivery","690","650","23520","21430"
"New entrant CS","2021","Female","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Other","50","40","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Policy","180","170","35050","29860"
"New entrant CS","2021","Female","Yorkshire and The Humber","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Tax","140","140","22440","20140"
"New entrant CS","2021","Female","Yorkshire and The Humber","Unknown","1000","970","26480","27570"
"New entrant CS","2021","Female","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Operational Delivery","390","380","23590","22850"
"New entrant CS","2021","Male","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Other","30","30","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Tax","110","110","25350","25560"
"New entrant CS","2021","Male","East Midlands (England)","Unknown","350","340","26350","27570"
"New entrant CS","2021","Male","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Male","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Operational Delivery","500","490","25390","24020"
"New entrant CS","2021","Male","East of England","Other","40","30","[c]","[c]"
"New entrant CS","2021","Male","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Security","40","40","[c]","[c]"
"New entrant CS","2021","Male","East of England","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Unknown","500","500","27630","27570"
"New entrant CS","2021","Male","London","Commercial","50","50","47560","40650"
"New entrant CS","2021","Male","London","Communications","120","120","40080","36660"
"New entrant CS","2021","Male","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Digital, Data and Technology","340","330","49940","46000"
"New entrant CS","2021","Male","London","Economics","250","250","33080","32560"
"New entrant CS","2021","Male","London","Finance","110","110","43760","40070"
"New entrant CS","2021","Male","London","Human Resources","80","80","39370","32540"
"New entrant CS","2021","Male","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Intelligence Analysis","50","50","44590","47650"
"New entrant CS","2021","Male","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","International Trade","40","40","[c]","[c]"
"New entrant CS","2021","Male","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Legal","140","140","45940","50500"
"New entrant CS","2021","Male","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Operational Delivery","1370","1340","31660","28720"
"New entrant CS","2021","Male","London","Operational Research","50","50","[c]","[c]"
"New entrant CS","2021","Male","London","Other","280","280","34880","28650"
"New entrant CS","2021","Male","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Policy","1120","1110","39300","33570"
"New entrant CS","2021","Male","London","Project Delivery","140","140","44360","40050"
"New entrant CS","2021","Male","London","Property","40","40","[c]","[c]"
"New entrant CS","2021","Male","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Science and Engineering","60","60","34830","32330"
"New entrant CS","2021","Male","London","Security","70","60","32510","29370"
"New entrant CS","2021","Male","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Statistics","90","90","35240","32540"
"New entrant CS","2021","Male","London","Tax","50","50","32500","36160"
"New entrant CS","2021","Male","London","Unknown","1840","1830","35760","31060"
"New entrant CS","2021","Male","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Operational Delivery","250","250","23420","22850"
"New entrant CS","2021","Male","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Tax","380","380","23190","25560"
"New entrant CS","2021","Male","North East (England)","Unknown","770","770","24340","21010"
"New entrant CS","2021","Male","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Digital, Data and Technology","110","110","40570","37450"
"New entrant CS","2021","Male","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Operational Delivery","700","680","25330","22850"
"New entrant CS","2021","Male","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Other","30","30","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Policy","50","50","36750","35900"
"New entrant CS","2021","Male","North West (England)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Science and Engineering","50","50","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Security","40","40","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Tax","330","330","22880","20140"
"New entrant CS","2021","Male","North West (England)","Unknown","1260","1260","26390","25560"
"New entrant CS","2021","Male","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Operational Delivery","90","90","23790","21430"
"New entrant CS","2021","Male","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","Tax","60","60","22060","20140"
"New entrant CS","2021","Male","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Operational Delivery","340","330","23930","20810"
"New entrant CS","2021","Male","Scotland","Other","130","130","25810","23450"
"New entrant CS","2021","Male","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Security","80","80","23350","23540"
"New entrant CS","2021","Male","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","Tax","230","220","20880","20140"
"New entrant CS","2021","Male","Scotland","Unknown","1070","1060","29580","27570"
"New entrant CS","2021","Male","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Digital, Data and Technology","90","90","41400","36040"
"New entrant CS","2021","Male","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Operational Delivery","910","880","25840","24880"
"New entrant CS","2021","Male","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Other","110","110","28350","26350"
"New entrant CS","2021","Male","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Project Delivery","80","80","37910","40000"
"New entrant CS","2021","Male","South East (England)","Property","40","40","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Science and Engineering","80","80","29830","27960"
"New entrant CS","2021","Male","South East (England)","Security","160","160","28940","25540"
"New entrant CS","2021","Male","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Tax","40","40","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","Unknown","800","800","27130","27570"
"New entrant CS","2021","Male","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Commercial","60","60","34860","34000"
"New entrant CS","2021","Male","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Digital, Data and Technology","210","200","36580","33000"
"New entrant CS","2021","Male","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Finance","50","50","31180","25000"
"New entrant CS","2021","Male","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Operational Delivery","580","560","25690","22850"
"New entrant CS","2021","Male","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Other","140","140","29750","26350"
"New entrant CS","2021","Male","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Policy","50","50","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Project Delivery","180","180","38370","35000"
"New entrant CS","2021","Male","South West (England)","Property","40","40","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Science and Engineering","340","330","29840","27540"
"New entrant CS","2021","Male","South West (England)","Security","80","80","26050","20580"
"New entrant CS","2021","Male","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","Unknown","490","490","26490","27570"
"New entrant CS","2021","Male","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Unknown","350","350","33510","27570"
"New entrant CS","2021","Male","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Digital, Data and Technology","160","160","35430","31350"
"New entrant CS","2021","Male","Wales","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Operational Delivery","520","500","23280","21590"
"New entrant CS","2021","Male","Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","Tax","120","120","21870","20140"
"New entrant CS","2021","Male","Wales","Unknown","300","290","24450","21010"
"New entrant CS","2021","Male","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
