"Status","Year","Ethnicity","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","60-64","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","60-64","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","65+","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","16-19","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Undeclared","20-29","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","East Anglia","30","30","[c]","[c]"
"In post","2022","Undeclared","20-29","East Wales","50","50","[c]","[c]"
"In post","2022","Undeclared","20-29","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Undeclared","20-29","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","29950","29230"
"In post","2022","Undeclared","20-29","Greater Manchester","50","50","[c]","[c]"
"In post","2022","Undeclared","20-29","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Undeclared","20-29","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Inner London - East","80","80","34820","32260"
"In post","2022","Undeclared","20-29","Inner London - West","270","260","39250","36790"
"In post","2022","Undeclared","20-29","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Undeclared","20-29","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","20-29","West Midlands","60","60","28510","27570"
"In post","2022","Undeclared","20-29","West Wales and The Valleys","50","50","[c]","[c]"
"In post","2022","Undeclared","20-29","West Yorkshire","60","60","29040","27120"
"In post","2022","Undeclared","30-39","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Undeclared","30-39","Berkshire, Buckinghamshire and Oxfordshire","60","60","35100","33520"
"In post","2022","Undeclared","30-39","Cheshire","40","30","[c]","[c]"
"In post","2022","Undeclared","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Derbyshire and Nottinghamshire","80","70","32610","30950"
"In post","2022","Undeclared","30-39","Devon","80","70","33680","36000"
"In post","2022","Undeclared","30-39","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","Undeclared","30-39","East Anglia","80","80","30220","30480"
"In post","2022","Undeclared","30-39","East Wales","120","120","35300","31940"
"In post","2022","Undeclared","30-39","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Eastern Scotland","110","110","37590","35000"
"In post","2022","Undeclared","30-39","Essex","30","30","[c]","[c]"
"In post","2022","Undeclared","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","310","300","37620","38000"
"In post","2022","Undeclared","30-39","Greater Manchester","130","130","34690","33080"
"In post","2022","Undeclared","30-39","Hampshire and Isle of Wight","140","140","37920","38070"
"In post","2022","Undeclared","30-39","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Inner London - East","150","140","41230","36580"
"In post","2022","Undeclared","30-39","Inner London - West","520","510","49830","53060"
"In post","2022","Undeclared","30-39","Kent","60","60","30780","29350"
"In post","2022","Undeclared","30-39","Lancashire","60","60","27850","26850"
"In post","2022","Undeclared","30-39","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2022","Undeclared","30-39","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Merseyside","100","100","29900","25700"
"In post","2022","Undeclared","30-39","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Northumberland, and Tyne and Wear","110","110","32280","27570"
"In post","2022","Undeclared","30-39","Outer London - East and North East","30","30","[c]","[c]"
"In post","2022","Undeclared","30-39","Outer London - South","80","80","41890","36210"
"In post","2022","Undeclared","30-39","Outer London - West and North West","70","70","35150","31060"
"In post","2022","Undeclared","30-39","Overseas","70","70","46450","43840"
"In post","2022","Undeclared","30-39","Shropshire and Staffordshire","50","50","[c]","[c]"
"In post","2022","Undeclared","30-39","South Yorkshire","80","80","33630","31990"
"In post","2022","Undeclared","30-39","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","Surrey, East and West Sussex","60","60","31510","30210"
"In post","2022","Undeclared","30-39","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Undeclared","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","30-39","West Central Scotland","130","120","31490","28540"
"In post","2022","Undeclared","30-39","West Midlands","150","140","31320","27570"
"In post","2022","Undeclared","30-39","West Wales and The Valleys","140","130","27310","26470"
"In post","2022","Undeclared","30-39","West Yorkshire","110","100","30010","27570"
"In post","2022","Undeclared","40-49","Bedfordshire and Hertfordshire","50","50","34500","31780"
"In post","2022","Undeclared","40-49","Berkshire, Buckinghamshire and Oxfordshire","110","100","35820","33370"
"In post","2022","Undeclared","40-49","Cheshire","30","30","[c]","[c]"
"In post","2022","Undeclared","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","Derbyshire and Nottinghamshire","150","140","33800","31650"
"In post","2022","Undeclared","40-49","Devon","90","90","34600","32730"
"In post","2022","Undeclared","40-49","Dorset and Somerset","40","40","[c]","[c]"
"In post","2022","Undeclared","40-49","East Anglia","130","130","33460","30730"
"In post","2022","Undeclared","40-49","East Wales","150","140","38290","33370"
"In post","2022","Undeclared","40-49","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2022","Undeclared","40-49","Eastern Scotland","140","140","36160","33370"
"In post","2022","Undeclared","40-49","Essex","50","50","32610","29290"
"In post","2022","Undeclared","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","370","360","42320","40500"
"In post","2022","Undeclared","40-49","Greater Manchester","200","200","32990","31650"
"In post","2022","Undeclared","40-49","Hampshire and Isle of Wight","170","160","37830","33500"
"In post","2022","Undeclared","40-49","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"In post","2022","Undeclared","40-49","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","Inner London - East","220","210","41380","37930"
"In post","2022","Undeclared","40-49","Inner London - West","490","480","51790","53380"
"In post","2022","Undeclared","40-49","Kent","120","110","31430","29290"
"In post","2022","Undeclared","40-49","Lancashire","140","130","31220","27570"
"In post","2022","Undeclared","40-49","Leicestershire, Rutland and Northamptonshire","70","70","30480","27570"
"In post","2022","Undeclared","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","Merseyside","190","180","31200","27570"
"In post","2022","Undeclared","40-49","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","North Yorkshire","40","40","[c]","[c]"
"In post","2022","Undeclared","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","40-49","Northumberland, and Tyne and Wear","230","220","32300","27570"
"In post","2022","Undeclared","40-49","Outer London - East and North East","50","40","[c]","[c]"
"In post","2022","Undeclared","40-49","Outer London - South","140","130","38480","35070"
"In post","2022","Undeclared","40-49","Outer London - West and North West","130","120","36380","31060"
"In post","2022","Undeclared","40-49","Overseas","70","70","50700","53080"
"In post","2022","Undeclared","40-49","Shropshire and Staffordshire","60","50","34790","31180"
