"Status","Year","Ethnicity","Function_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","50","50","21880","21010"
"New entrant CS","2021","Other ethnicity","Unknown","EO","120","120","29430","30750"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","AA/AO","130","130","20720","19630"
"New entrant CS","2021","Undeclared","No function","EO","80","80","26270","25840"
"New entrant CS","2021","Undeclared","No function","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","SEO/HEO","120","110","35000","33570"
"New entrant CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","120","110","21530","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","220","210","28830","27570"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","EO","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","G6/G7","60","60","57740","53360"
"New entrant CS","2021","Unknown","Analysis","SEO/HEO","160","160","33970","32790"
"New entrant CS","2021","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","70","70","77000","84000"
"New entrant CS","2021","Unknown","Commercial","SCS","160","160","81760","71000"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","70","70","37090","37150"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","440","430","25740","25560"
"New entrant CS","2021","Unknown","Communications","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","160","160","34550","31810"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","AA/AO","640","620","20290","20140"
"New entrant CS","2021","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","EO","140","130","26450","25560"
"New entrant CS","2021","Unknown","Digital, Data & Technology","G6/G7","160","160","58670","56200"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","320","310","36380","36030"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","140","130","35130","32790"
"New entrant CS","2021","Unknown","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","60","60","25430","26300"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","70","60","34220","32790"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","AA/AO","140","140","20280","20120"
"New entrant CS","2021","Unknown","Legal","EO","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","80","80","54890","55000"
"New entrant CS","2021","Unknown","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","100","100","31770","30850"
"New entrant CS","2021","Unknown","No function","AA/AO","4500","4350","21480","20600"
"New entrant CS","2021","Unknown","No function","EO","840","820","25690","25560"
"New entrant CS","2021","Unknown","No function","G6/G7","320","310","56150","53380"
"New entrant CS","2021","Unknown","No function","SCS","50","50","101200","89500"
"New entrant CS","2021","Unknown","No function","SEO/HEO","1560","1540","32110","30990"
"New entrant CS","2021","Unknown","No function","Unknown","390","340","22420","22920"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","130","130","20040","16780"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","60","60","56620","53500"
"New entrant CS","2021","Unknown","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","150","150","36180","36030"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","100","100","21270","20880"
"New entrant CS","2021","Unknown","Property","EO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","230","230","25600","23540"
"New entrant CS","2021","Unknown","Security","EO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","1240","1210","21490","21010"
"New entrant CS","2021","Unknown","Unknown","EO","2050","1990","27910","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","360","340","59490","57430"
"New entrant CS","2021","Unknown","Unknown","SCS","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","710","700","36100","35050"
"New entrant CS","2021","Unknown","Unknown","Unknown","330","330","[c]","[c]"
"New entrant CS","2021","White","Analysis","AA/AO","50","50","21830","21050"
"New entrant CS","2021","White","Analysis","EO","110","110","26210","26050"
"New entrant CS","2021","White","Analysis","G6/G7","50","50","59410","56590"
"New entrant CS","2021","White","Analysis","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","SEO/HEO","500","490","33270","32540"
"New entrant CS","2021","White","Commercial","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","White","Commercial","EO","60","60","25710","26350"
"New entrant CS","2021","White","Commercial","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","White","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","SEO/HEO","160","150","36810","36000"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","EO","270","270","25580","25560"
"New entrant CS","2021","White","Communications","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","White","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","SEO/HEO","180","170","34800","32780"
"New entrant CS","2021","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","EO","50","50","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","White","Debt","AA/AO","230","230","20230","20140"
"New entrant CS","2021","White","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","EO","180","180","26100","26130"
"New entrant CS","2021","White","Digital, Data & Technology","G6/G7","230","220","56380","54700"
"New entrant CS","2021","White","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","SEO/HEO","380","380","36520","36340"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","AA/AO","50","50","20580","20860"
"New entrant CS","2021","White","Finance","EO","120","110","24500","25000"
"New entrant CS","2021","White","Finance","G6/G7","50","50","59190","59360"
"New entrant CS","2021","White","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","SEO/HEO","150","150","36440","36010"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","AA/AO","150","140","20760","20920"
"New entrant CS","2021","White","Human Resources","EO","120","110","25710","26130"
"New entrant CS","2021","White","Human Resources","G6/G7","60","60","57880","55500"
"New entrant CS","2021","White","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","SEO/HEO","190","180","33620","32120"
"New entrant CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","AA/AO","190","190","20400","20120"
"New entrant CS","2021","White","Legal","EO","120","120","27230","26950"
"New entrant CS","2021","White","Legal","G6/G7","260","250","53510","50520"
"New entrant CS","2021","White","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","SEO/HEO","210","200","36180","38000"
"New entrant CS","2021","White","No function","AA/AO","4550","4430","21730","20880"
"New entrant CS","2021","White","No function","EO","1860","1830","27030","26180"
"New entrant CS","2021","White","No function","G6/G7","680","650","57530","54000"
"New entrant CS","2021","White","No function","SCS","100","80","95710","89850"
"New entrant CS","2021","White","No function","SEO/HEO","2710","2580","34670","33570"
"New entrant CS","2021","White","No function","Unknown","820","760","22870","22920"
"New entrant CS","2021","White","Project Delivery","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","EO","260","250","24480","26130"
"New entrant CS","2021","White","Project Delivery","G6/G7","170","170","55450","54110"
"New entrant CS","2021","White","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","SEO/HEO","610","600","36010","35000"
"New entrant CS","2021","White","Project Delivery","Unknown","110","110","38460","38000"
"New entrant CS","2021","White","Property","AA/AO","150","150","20950","20880"
"New entrant CS","2021","White","Property","EO","110","100","25640","26150"
"New entrant CS","2021","White","Property","G6/G7","50","50","54810","53500"
"New entrant CS","2021","White","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","SEO/HEO","180","180","34800","33300"
"New entrant CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","AA/AO","340","340","23820","20920"
"New entrant CS","2021","White","Security","EO","70","70","27880","26300"
"New entrant CS","2021","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","SEO/HEO","60","60","34740","33300"
"New entrant CS","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","AA/AO","4920","4840","21230","21010"
"New entrant CS","2021","White","Unknown","EO","6980","6820","27990","27570"
"New entrant CS","2021","White","Unknown","G6/G7","340","330","59010","56120"
"New entrant CS","2021","White","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","SEO/HEO","900","880","35660","35050"
"New entrant CS","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","SEO/HEO","70","70","35150","34610"
"New entrant CS","2022","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","Asian","Communications","EO","130","120","26610","26590"
"New entrant CS","2022","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","AA/AO","80","80","23870","25110"
"New entrant CS","2022","Asian","Counter Fraud","EO","80","80","28460","27570"
"New entrant CS","2022","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","AA/AO","150","150","21270","21250"
"New entrant CS","2022","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","EO","60","60","26830","26590"
"New entrant CS","2022","Asian","Digital, Data & Technology","G6/G7","70","70","56230","54700"
"New entrant CS","2022","Asian","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","SEO/HEO","140","140","36400","36050"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","EO","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","SEO/HEO","70","60","36010","35950"
"New entrant CS","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","EO","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Legal","EO","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Legal","G6/G7","60","60","53190","50500"
"New entrant CS","2022","Asian","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Asian","No function","AA/AO","1070","1010","21930","21260"
"New entrant CS","2022","Asian","No function","EO","1120","1090","28120","27570"
"New entrant CS","2022","Asian","No function","G6/G7","80","80","56810","53840"
"New entrant CS","2022","Asian","No function","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","SEO/HEO","560","540","34980","33210"
"New entrant CS","2022","Asian","No function","Unknown","260","230","27610","24800"
"New entrant CS","2022","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","SEO/HEO","70","70","37080","36500"
"New entrant CS","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
