"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office","Female","40","40","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Female","30","30","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Female","100","70","37050","32330"
"New entrant CS","2022","Communications","Department of Health and Social Care","Male","50","40","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Female","420","410","27060","26590"
"New entrant CS","2022","Communications","HM Revenue and Customs","Male","470","460","27030","26590"
"New entrant CS","2022","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","430","410","25530","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","340","330","25410","25110"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","360","350","28080","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","390","390","29080","26590"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","180","170","21800","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","130","120","21830","21260"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","430","410","21490","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","280","280","21480","21250"
"New entrant CS","2022","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","140","130","43120","37300"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","130","130","43640","40600"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","80","80","28260","21430"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","160","160","30170","24970"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Female","90","80","36820","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Male","80","80","39470","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","130","120","38190","35900"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","160","160","40010","37070"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Female","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Male","90","90","32430","30730"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Female","120","120","37120","35310"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Male","260","260","41390","39000"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Female","60","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Male","60","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Female","40","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Male","50","50","31070","30600"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Female","120","120","33920","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Male","220","220","37140","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Female","80","80","26540","26350"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Male","150","150","33110","30200"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Female","90","90","41990","41750"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Male","130","130","44060","41750"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Female","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Male","90","90","34540","30210"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Female","70","70","33730","31150"
"New entrant CS","2022","Finance","Department for Education","Male","60","60","35320","29360"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Female","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Female","60","60","31320","31060"
"New entrant CS","2022","Finance","Department for Work and Pensions","Male","80","80","33650","31990"
"New entrant CS","2022","Finance","Department of Health and Social Care","Female","130","90","34150","29490"
"New entrant CS","2022","Finance","Department of Health and Social Care","Male","60","30","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Female","80","80","30470","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs","Male","100","100","30570","26590"
"New entrant CS","2022","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Female","70","70","30180","26350"
"New entrant CS","2022","Finance","Ministry of Defence","Male","60","60","28090","25000"
"New entrant CS","2022","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Female","300","280","21510","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Male","230","220","21730","21300"
"New entrant CS","2022","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Female","100","100","30180","23850"
"New entrant CS","2022","Human Resources","Cabinet Office","Male","50","50","32240","27500"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Female","70","70","35090","29930"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport","Female","50","50","33460","30730"
"New entrant CS","2022","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","Female","80","80","29470","27570"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","Male","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Female","140","120","38140","32790"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Male","70","60","38160","32790"
"New entrant CS","2022","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","Female","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence","Female","140","140","27890","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence","Male","60","60","32110","21740"
"New entrant CS","2022","Human Resources","Ministry of Justice","Female","70","70","33140","30450"
"New entrant CS","2022","Human Resources","Ministry of Justice","Male","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
