"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","G6/G7","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","London","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","London","60","60","55140","53130"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","London","160","160","57680","54110"
"New entrant CS","2022","G6/G7","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","London","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","North West (England)","80","80","57130","56120"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Yorkshire and The Humber","60","60","54820","54000"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","London","320","280","57100","53360"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Yorkshire and The Humber","130","110","55580","52610"
"New entrant CS","2022","G6/G7","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","London","60","50","60800","58600"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","London","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","London","90","80","62190","59930"
"New entrant CS","2022","G6/G7","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","North West (England)","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","South East (England)","80","70","55620","53500"
"New entrant CS","2022","G6/G7","Ministry of Defence","South West (England)","140","140","56380","54000"
"New entrant CS","2022","G6/G7","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","London","80","80","58420","58000"
"New entrant CS","2022","G6/G7","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","London","50","50","64380","64000"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scottish Government","Scotland","330","320","56930","53480"
"New entrant CS","2022","G6/G7","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Statistics Authority","Wales","60","60","52820","50210"
"New entrant CS","2022","G6/G7","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Welsh Government","Wales","50","40","[c]","[c]"
"New entrant CS","2022","SCS","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","London","30","30","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","London","70","60","103200","95140"
"New entrant CS","2022","SCS","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","London","80","80","40090","42690"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","London","570","560","30700","28000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","North West (England)","80","80","33210","32000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Scotland","70","60","32600","32000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Unknown","100","100","30680","28000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Yorkshire and The Humber","70","70","31860","32000"
"New entrant CS","2022","SEO/HEO","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
