"Status","Year","Profession_of_post","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data and Technology","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Heterosexual / straight","Female","80","80","47040","48350"
"Leaver Dept.","2021","Finance","Heterosexual / straight","Male","70","70","47710","43300"
"Leaver Dept.","2021","Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Heterosexual / straight","Female","150","140","39020","33600"
"Leaver Dept.","2021","Human Resources","Heterosexual / straight","Male","80","70","39940","36030"
"Leaver Dept.","2021","Human Resources","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Heterosexual / straight","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","International Trade","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","International Trade","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Legal","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Heterosexual / straight","Female","780","750","29010","24560"
"Leaver Dept.","2021","Operational Delivery","Heterosexual / straight","Male","520","510","29500","25120"
"Leaver Dept.","2021","Operational Delivery","LGBO","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","LGBO","Male","60","60","27880","24180"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Female","80","70","28650","22820"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Male","70","60","31250","27100"
"Leaver Dept.","2021","Operational Delivery","Unknown","Female","240","220","28030","23480"
"Leaver Dept.","2021","Operational Delivery","Unknown","Male","190","190","28410","24130"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Female","130","130","35180","28360"
"Leaver Dept.","2021","Other","Heterosexual / straight","Male","80","80","37500","32540"
"Leaver Dept.","2021","Other","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Planning","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Female","510","500","45790","40640"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Male","360","350","45250","39600"
"Leaver Dept.","2021","Policy","LGBO","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Male","70","70","46120","44090"
"Leaver Dept.","2021","Policy","Undeclared","Female","80","70","46400","42170"
"Leaver Dept.","2021","Policy","Undeclared","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Female","310","300","41960","37320"
"Leaver Dept.","2021","Policy","Unknown","Male","250","250","40950","36520"
"Leaver Dept.","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Female","160","150","40930","33300"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Male","130","130","42640","40440"
"Leaver Dept.","2021","Project Delivery","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Male","60","50","35740","32860"
"Leaver Dept.","2021","Science and Engineering","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Female","1170","1110","34840","31990"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Male","800","780","37140","32000"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Female","90","80","34660","32000"
"Leaver Dept.","2021","Unknown","LGBO","Male","120","110","37870","32000"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","130","130","37940","32000"
"Leaver Dept.","2021","Unknown","Undeclared","Male","100","100","35300","32000"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","1650","1380","34360","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","1420","1220","35730","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Female","170","140","38530","36780"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Male","120","110","41330","38080"
"Leaver Dept.","2022","Commercial","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Female","140","120","40190","36810"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Male","90","80","45300","37710"
"Leaver Dept.","2022","Communications","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Female","190","170","40540","37000"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Male","240","240","43640","39400"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Male","90","50","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Male","90","90","40300","37910"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Female","200","180","39540","35330"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Male","170","160","43490","39960"
"Leaver Dept.","2022","Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Geography","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Female","350","330","39090","33280"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Male","110","100","40640","34440"
"Leaver Dept.","2022","Human Resources","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Female","130","120","44580","41840"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Male","70","60","44810","41140"
"Leaver Dept.","2022","Knowledge and Information Management","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Legal","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Heterosexual / straight","Female","170","150","76400","83130"
"Leaver Dept.","2022","Medicine","Heterosexual / straight","Male","80","70","96490","99900"
"Leaver Dept.","2022","Medicine","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Undeclared","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Undeclared","Male","[c]","[c]","[c]","[c]"
