"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","London","30","30","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","London","50","50","40950","33400"
"New entrant CS","2021","Female","Office of Gas and Electricity Markets","Scotland","80","80","27270","23450"
"New entrant CS","2021","Female","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","South West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Female","Planning Inspectorate","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","East Midlands (England)","60","60","32080","31370"
"New entrant CS","2021","Female","Public Health England","East of England","90","70","33730","30460"
"New entrant CS","2021","Female","Public Health England","London","650","560","36890","32330"
"New entrant CS","2021","Female","Public Health England","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","North West (England)","130","110","28310","23140"
"New entrant CS","2021","Female","Public Health England","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","South East (England)","80","60","35140","30460"
"New entrant CS","2021","Female","Public Health England","South West (England)","280","240","30490","28590"
"New entrant CS","2021","Female","Public Health England","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Public Health England","West Midlands (England)","90","80","30360","28590"
"New entrant CS","2021","Female","Public Health England","Yorkshire and The Humber","60","50","34130","31370"
"New entrant CS","2021","Female","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Courts and Tribunals Service","Scotland","60","60","23110","20850"
"New entrant CS","2021","Female","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Government (excl. agencies)","Scotland","490","470","37020","30650"
"New entrant CS","2021","Female","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scottish Prison Service","Scotland","120","120","21620","20810"
"New entrant CS","2021","Female","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Security Scotland","Scotland","230","220","25110","20060"
"New entrant CS","2021","Female","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Submarine Delivery Agency","South West (England)","50","50","33660","27540"
"New entrant CS","2021","Female","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","The National Archives","London","30","30","[c]","[c]"
"New entrant CS","2021","Female","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Export Finance","London","40","40","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Intellectual Property Office","Wales","100","90","27840","23320"
"New entrant CS","2021","Female","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","London","150","140","37080","32540"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","South East (England)","200","190","28460","29540"
"New entrant CS","2021","Female","United Kingdom Statistics Authority","Wales","220","210","29960","29540"
"New entrant CS","2021","Female","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","North East (England)","60","60","24320","20880"
"New entrant CS","2021","Female","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Welsh Government (excl. agencies)","Wales","120","110","27570","20500"
"New entrant CS","2021","Female","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","London","530","530","45080","34550"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Unknown","100","100","39570","28000"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Cabinet Office (excl. agencies)","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Companies House","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","London","30","30","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","London","60","60","36440","27760"
"New entrant CS","2021","Male","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","South West (England)","420","410","33680","30000"
"New entrant CS","2021","Male","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","South West (England)","90","90","34100","28660"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","340","330","39630","33570"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","London","160","160","41090","34020"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","London","70","70","42750","36660"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","North West (England)","70","70","36340","36500"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","London","240","230","37590","32560"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","80","70","38300","35900"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","London","160","160","36020","31800"
"New entrant CS","2021","Male","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","London","240","240","38740","34710"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","East Midlands (England)","330","320","25810","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","East of England","490","480","27360","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","London","1200","1190","30780","31060"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","North East (England)","690","690","24210","21010"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","North West (England)","1180","1170","25760","21010"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Scotland","400","400","24450","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","South East (England)","770","770","26740","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","South West (England)","430","430","25570","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Unknown","150","150","29530","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Wales","260","260","24030","21010"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","West Midlands (England)","410","400","25580","27570"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","720","710","26670","27570"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","London","330","330","43590","32790"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","110","110","39120","34810"
"New entrant CS","2021","Male","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Wales","170","160","25710","21590"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","ESTYN","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Scotland","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Male","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Forestry and Land Scotland","Scotland","60","60","25480","25140"
"New entrant CS","2021","Male","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
