"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mid Lancashire","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Declared non-disabled","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Declared non-disabled","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Declared non-disabled","Female","160","150","32830","28590"
"Leaver Dept.","2022","Nottingham","Declared non-disabled","Male","80","80","35030","28590"
"Leaver Dept.","2022","Nottingham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Unknown","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Declared non-disabled","Female","110","100","38380","34530"
"Leaver Dept.","2022","Oxfordshire CC","Declared non-disabled","Male","60","50","40230","37830"
"Leaver Dept.","2022","Oxfordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Unknown","Female","80","70","45300","41790"
"Leaver Dept.","2022","Oxfordshire CC","Unknown","Male","60","60","53210","52300"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Declared non-disabled","Female","60","60","30790","27570"
"Leaver Dept.","2022","Sefton","Declared non-disabled","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Sefton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Declared non-disabled","Female","90","90","35930","33000"
"Leaver Dept.","2022","Sheffield","Declared non-disabled","Male","90","90","39140","35310"
"Leaver Dept.","2022","Sheffield","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared non-disabled","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared non-disabled","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared non-disabled","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared non-disabled","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Declared disabled","Female","[c]","[c]","[c]","[c]"
