"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","70","70","27090","25380"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Heterosexual / straight","180","170","36040","29040"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","Heterosexual / straight","70","70","21730","20970"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","Unknown","130","120","21860","20970"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Knowledge and Information Management","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Public Health England","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Operational Delivery","Heterosexual / straight","110","100","37130","34500"
"New entrant CS","2022","Public Health England","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Science and Engineering","Heterosexual / straight","30","20","[c]","[c]"
"New entrant CS","2022","Public Health England","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Other","Unknown","150","150","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Operational Delivery","Heterosexual / straight","160","150","21800","21300"
"New entrant CS","2022","Rural Payments Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Operational Delivery","Unknown","340","330","21700","21300"
"New entrant CS","2022","Rural Payments Agency","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","Heterosexual / straight","100","100","22490","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","Unknown","150","140","21950","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","670","660","34850","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","LGBO","120","120","34640","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Undeclared","70","70","34370","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Unknown","590","560","35590","31540"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Operational Delivery","Unknown","290","290","22240","21640"
"New entrant CS","2022","Scottish Prison Service","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Other","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
