"Status","Year","Region_ITL1","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East of England","HM Treasury (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Home Office","Unknown","110","90","27060","24880"
"New entrant CS","2022","East of England","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Property","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Security","70","70","28030","25000"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Unknown","120","120","30660","21170"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office of Gas and Electricity Markets","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Public Health England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","No function","100","90","33560","30460"
"New entrant CS","2022","East of England","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Commercial","80","80","72610","70250"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Communications","50","50","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Digital, Data & Technology","140","140","44540","40600"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","No function","560","550","31050","28000"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Security","40","40","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Companies House","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Legal","30","30","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Legal","170","170","32590","24590"
"New entrant CS","2022","London","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","No function","420","420","37890","33570"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","No function","270","270","35210","34020"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","No function","80","80","36690","32940"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","660","650","38720","33060"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Analysis","60","60","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","No function","210","200","35730","31800"
"New entrant CS","2022","London","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","No function","270","270","35780","33210"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Analysis","60","60","40770","34710"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","No function","310","300","43200","42470"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Counter Fraud","130","130","27660","25110"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","No function","770","760","30600","31060"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Unknown","170","170","34210","31060"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Analysis","60","40","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Commercial","50","30","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Communications","110","80","34870","27270"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Digital, Data & Technology","60","40","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Finance","70","50","37320","32790"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Human Resources","60","40","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","No function","190","150","39380","32790"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","No function","40","40","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Legal","290","280","40660","43920"
"New entrant CS","2022","London","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Property Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Health and Safety Executive","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","No function","400","390","27530","23720"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Crown Prosecution Service Inspectorate","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Prison and Probation Service","No function","1850","1780","32170","30520"
"New entrant CS","2022","London","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Counter Fraud","150","150","33050","30750"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Legal","40","40","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","No function","320","310","34490","31020"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Project Delivery","60","60","46950","43430"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","No function","180","180","31220","28500"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Home Office","Unknown","870","850","34820","28650"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal Aid Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Security","60","60","31630","28700"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Unknown","120","120","36880","34000"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Digital, Data & Technology","80","80","48780","51640"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","No function","190","190","34540","34260"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","No function","130","130","39920","37560"
"New entrant CS","2022","London","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Security","[c]","[c]","[c]","[c]"
