"Status","Year","Organisation","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Public Health England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Male","Unknown","610","590","55370","50410"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Female","Unknown","60","60","25910","24250"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Female","Declared non-disabled","220","210","24870","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Male","Declared non-disabled","130","130","26110","24920"
"New entrant CS","2021","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Declared non-disabled","320","310","35780","33730"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Unknown","590","590","37650","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Declared non-disabled","250","250","41500","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Unknown","470","470","44880","28000"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Unknown","60","50","35440","31560"
"New entrant CS","2021","Crown Commercial Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Unknown","80","80","34380","27770"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Declared non-disabled","100","90","24740","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Unknown","450","440","31440","25480"
"New entrant CS","2021","Crown Prosecution Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Male","Unknown","240","240","36690","38000"
"New entrant CS","2021","Debt Management Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Declared non-disabled","160","150","30620","26000"
"New entrant CS","2021","Defence Equipment and Support","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Male","Declared non-disabled","340","340","34850","30000"
"New entrant CS","2021","Defence Equipment and Support","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Male","Unknown","140","140","27950","25000"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Declared non-disabled","60","60","31410","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Declared non-disabled","90","90","34090","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Declared non-disabled","230","230","36900","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","100","100","36540","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Declared non-disabled","210","210","40520","33570"
