"Status","Year","Profession_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","International Trade","Department for International Trade","Male","60","60","34010","31800"
"New entrant CS","2021","International Trade","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Defence","Female","30","30","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Defence","Male","40","40","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Attorney General's Departments","Female","320","300","44860","48080"
"New entrant CS","2021","Legal","Attorney General's Departments","Male","210","210","46970","48080"
"New entrant CS","2021","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs","Female","50","50","36090","25560"
"New entrant CS","2021","Legal","HM Revenue and Customs","Male","40","40","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice","Female","100","100","29770","26550"
"New entrant CS","2021","Legal","Ministry of Justice","Male","50","50","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Department of Health and Social Care","Female","60","40","70580","82100"
"New entrant CS","2021","Medicine","Department of Health and Social Care","Male","30","20","[c]","[c]"
"New entrant CS","2021","Medicine","Ministry of Defence","Female","210","180","41260","34720"
"New entrant CS","2021","Medicine","Ministry of Defence","Male","70","60","52020","37890"
"New entrant CS","2021","Medicine","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Attorney General's Departments","Female","250","250","21370","20120"
"New entrant CS","2021","Operational Delivery","Attorney General's Departments","Male","100","100","21900","20120"
"New entrant CS","2021","Operational Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for Business, Energy and Industrial Strategy","Female","320","310","25890","23320"
"New entrant CS","2021","Operational Delivery","Department for Business, Energy and Industrial Strategy","Male","230","230","26400","24250"
"New entrant CS","2021","Operational Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for Education","Female","90","90","32930","29360"
"New entrant CS","2021","Operational Delivery","Department for Education","Male","50","50","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","Female","310","300","24350","23660"
"New entrant CS","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","Male","170","170","24590","24020"
"New entrant CS","2021","Operational Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Department for Transport","Female","270","240","21780","21590"
"New entrant CS","2021","Operational Delivery","Department for Transport","Male","300","280","25980","26130"
"New entrant CS","2021","Operational Delivery","Department for Work and Pensions","Female","70","60","32140","31660"
"New entrant CS","2021","Operational Delivery","Department for Work and Pensions","Male","50","50","37760","31660"
"New entrant CS","2021","Operational Delivery","Department of Health and Social Care","Female","940","810","31680","28590"
"New entrant CS","2021","Operational Delivery","Department of Health and Social Care","Male","370","330","36110","30460"
"New entrant CS","2021","Operational Delivery","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","HM Land Registry","Female","310","300","22830","22350"
"New entrant CS","2021","Operational Delivery","HM Land Registry","Male","210","210","22800","22350"
"New entrant CS","2021","Operational Delivery","HM Revenue and Customs","Female","300","300","21920","20140"
"New entrant CS","2021","Operational Delivery","HM Revenue and Customs","Male","270","270","22660","20140"
"New entrant CS","2021","Operational Delivery","HM Treasury","Female","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Home Office","Female","500","480","24660","24880"
"New entrant CS","2021","Operational Delivery","Home Office","Male","650","630","25190","24880"
"New entrant CS","2021","Operational Delivery","Ministry of Defence","Female","80","80","25630","20960"
"New entrant CS","2021","Operational Delivery","Ministry of Defence","Male","50","50","29800","21920"
"New entrant CS","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","Female","50","50","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","Male","50","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Ministry of Justice","Female","4590","4410","23110","22680"
"New entrant CS","2021","Operational Delivery","Ministry of Justice","Male","3380","3300","24090","22850"
"New entrant CS","2021","Operational Delivery","National Crime Agency","Female","460","460","32060","32260"
"New entrant CS","2021","Operational Delivery","National Crime Agency","Male","430","430","35080","34140"
"New entrant CS","2021","Operational Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Other Cabinet Office Agencies","Male","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scottish Government","Female","220","210","21660","20810"
"New entrant CS","2021","Operational Delivery","Scottish Government","Male","180","180","22260","20810"
"New entrant CS","2021","Operational Delivery","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","United Kingdom Statistics Authority","Female","240","220","27580","26050"
"New entrant CS","2021","Operational Delivery","United Kingdom Statistics Authority","Male","190","180","28740","29540"
"New entrant CS","2021","Operational Delivery","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Welsh Government","Female","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Attorney General's Departments","Female","40","40","[c]","[c]"
"New entrant CS","2021","Other","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department for Transport","Female","40","40","[c]","[c]"
"New entrant CS","2021","Other","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Home Office","Female","180","170","33760","28650"
"New entrant CS","2021","Other","Home Office","Male","160","160","33160","28650"
"New entrant CS","2021","Other","Ministry of Defence","Female","490","470","23370","20920"
"New entrant CS","2021","Other","Ministry of Defence","Male","470","470","26100","21820"
"New entrant CS","2021","Other","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","Female","100","90","28380","25000"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","Male","100","100","30750","25670"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","Female","280","280","36800","33570"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","Male","270","260","39390","33570"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","Female","150","150","36690","34020"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","Male","110","100","38850","34020"
"New entrant CS","2021","Policy","Department for Education","Female","170","170","35160","32870"
"New entrant CS","2021","Policy","Department for Education","Male","110","110","38480","32940"
"New entrant CS","2021","Policy","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","Female","330","320","36860","32560"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","Male","260","260","35940","32560"
"New entrant CS","2021","Policy","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","Female","80","70","34470","34710"
"New entrant CS","2021","Policy","Department for Transport","Male","100","100","36430","34710"
"New entrant CS","2021","Policy","Department of Health and Social Care","Female","370","360","37740","32790"
"New entrant CS","2021","Policy","Department of Health and Social Care","Male","230","230","42240","32790"
"New entrant CS","2021","Policy","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Treasury","Female","130","130","32440","28500"
"New entrant CS","2021","Policy","HM Treasury","Male","140","140","34440","32320"
"New entrant CS","2021","Policy","Home Office","Female","110","110","40150","35070"
"New entrant CS","2021","Policy","Home Office","Male","80","80","44200","41950"
"New entrant CS","2021","Policy","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","Female","80","80","38290","33210"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","Male","70","70","42970","36340"
"New entrant CS","2021","Policy","Ministry of Justice","Female","30","30","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
