"Status","Year","Sexual_orientation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","1340","1300","34230","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","AA/AO","360","330","21330","21260"
"Leaver Dept.","2022","Unknown","White","EO","290","270","27450","27570"
"Leaver Dept.","2022","Unknown","White","G6/G7","420","350","58680","55210"
"Leaver Dept.","2022","Unknown","White","SCS","80","60","117330","114000"
"Leaver Dept.","2022","Unknown","White","SEO/HEO","540","450","37250","37060"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","AA/AO","1010","980","21840","21010"
"New entrant CS","2021","Heterosexual / straight","Asian","EO","1790","1750","28730","27610"
"New entrant CS","2021","Heterosexual / straight","Asian","G6/G7","220","220","57270","54700"
"New entrant CS","2021","Heterosexual / straight","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","SEO/HEO","660","650","35490","34550"
"New entrant CS","2021","Heterosexual / straight","Asian","Unknown","60","50","24030","22920"
"New entrant CS","2021","Heterosexual / straight","Black","AA/AO","590","580","23150","22850"
"New entrant CS","2021","Heterosexual / straight","Black","EO","1240","1220","29320","31060"
"New entrant CS","2021","Heterosexual / straight","Black","G6/G7","100","100","54660","52850"
"New entrant CS","2021","Heterosexual / straight","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Black","SEO/HEO","410","400","35530","34550"
"New entrant CS","2021","Heterosexual / straight","Black","Unknown","100","90","24570","23760"
"New entrant CS","2021","Heterosexual / straight","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chinese","EO","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Mixed","AA/AO","370","360","22360","21010"
"New entrant CS","2021","Heterosexual / straight","Mixed","EO","500","490","28450","27570"
"New entrant CS","2021","Heterosexual / straight","Mixed","G6/G7","60","60","56350","54320"
"New entrant CS","2021","Heterosexual / straight","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Mixed","SEO/HEO","220","220","35060","34020"
"New entrant CS","2021","Heterosexual / straight","Mixed","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","AA/AO","90","90","22170","21010"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","EO","130","130","28940","29280"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","SEO/HEO","70","70","35620","34710"
"New entrant CS","2021","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","AA/AO","70","70","21910","21010"
"New entrant CS","2021","Heterosexual / straight","Undeclared","EO","90","90","28200","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","AA/AO","60","60","21340","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","EO","70","60","27920","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","SEO/HEO","50","50","34220","34330"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","White","AA/AO","9110","8920","21500","21010"
"New entrant CS","2021","Heterosexual / straight","White","EO","8560","8360","27500","27570"
"New entrant CS","2021","Heterosexual / straight","White","G6/G7","1690","1630","56910","54700"
"New entrant CS","2021","Heterosexual / straight","White","SCS","160","140","96330","90000"
"New entrant CS","2021","Heterosexual / straight","White","SEO/HEO","5110","4960","35210","34020"
"New entrant CS","2021","Heterosexual / straight","White","Unknown","870","820","25840","22920"
"New entrant CS","2021","LGBO","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Asian","EO","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Black","EO","50","50","29180","29290"
"New entrant CS","2021","LGBO","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mixed","AA/AO","60","60","22530","21010"
"New entrant CS","2021","LGBO","Mixed","EO","80","70","28640","27570"
"New entrant CS","2021","LGBO","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mixed","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","White","AA/AO","1000","990","21390","21010"
"New entrant CS","2021","LGBO","White","EO","1180","1170","27530","27570"
"New entrant CS","2021","LGBO","White","G6/G7","130","120","56180","53420"
"New entrant CS","2021","LGBO","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","White","SEO/HEO","600","590","34090","33350"
"New entrant CS","2021","LGBO","White","Unknown","90","90","23190","22920"
"New entrant CS","2021","Undeclared","Asian","AA/AO","50","50","21520","21010"
"New entrant CS","2021","Undeclared","Asian","EO","60","50","28220","27570"
"New entrant CS","2021","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","EO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","160","160","21650","21010"
"New entrant CS","2021","Undeclared","Undeclared","EO","230","230","27810","27570"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","70","60","59630","56650"
"New entrant CS","2021","Undeclared","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","160","150","35400","34020"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","80","80","20840","20850"
"New entrant CS","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","AA/AO","420","410","21200","21010"
"New entrant CS","2021","Undeclared","White","EO","440","430","27400","27570"
"New entrant CS","2021","Undeclared","White","G6/G7","120","110","58830","55000"
"New entrant CS","2021","Undeclared","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SEO/HEO","370","350","34670","33570"
"New entrant CS","2021","Undeclared","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","50","50","18380","18200"
"New entrant CS","2021","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","6950","6750","21470","20600"
"New entrant CS","2021","Unknown","Unknown","EO","3860","3790","26640","27270"
"New entrant CS","2021","Unknown","Unknown","G6/G7","1160","1130","59030","56120"
"New entrant CS","2021","Unknown","Unknown","SCS","270","260","88800","74000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","3440","3380","33940","32790"
"New entrant CS","2021","Unknown","Unknown","Unknown","760","700","23530","22920"
"New entrant CS","2021","Unknown","White","AA/AO","270","260","21770","21590"
"New entrant CS","2021","Unknown","White","EO","140","140","26170","25560"
"New entrant CS","2021","Unknown","White","G6/G7","60","50","55970","54090"
"New entrant CS","2021","Unknown","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","SEO/HEO","200","190","35200","33570"
"New entrant CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","AA/AO","1440","1380","21990","21260"
"New entrant CS","2022","Heterosexual / straight","Asian","EO","1570","1530","27760","27570"
"New entrant CS","2022","Heterosexual / straight","Asian","G6/G7","270","260","56400","54030"
"New entrant CS","2022","Heterosexual / straight","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Asian","SEO/HEO","1000","980","35600","34260"
"New entrant CS","2022","Heterosexual / straight","Asian","Unknown","240","220","28030","24800"
"New entrant CS","2022","Heterosexual / straight","Black","AA/AO","620","600","23150","21260"
"New entrant CS","2022","Heterosexual / straight","Black","EO","790","770","28280","27570"
"New entrant CS","2022","Heterosexual / straight","Black","G6/G7","110","100","54980","53420"
"New entrant CS","2022","Heterosexual / straight","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Black","SEO/HEO","510","500","36000","34850"
"New entrant CS","2022","Heterosexual / straight","Black","Unknown","440","420","30190","27980"
"New entrant CS","2022","Heterosexual / straight","Mixed","AA/AO","370","360","22610","21260"
"New entrant CS","2022","Heterosexual / straight","Mixed","EO","370","360","27440","27570"
"New entrant CS","2022","Heterosexual / straight","Mixed","G6/G7","80","80","54620","53240"
"New entrant CS","2022","Heterosexual / straight","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Mixed","SEO/HEO","270","270","35230","34260"
"New entrant CS","2022","Heterosexual / straight","Mixed","Unknown","180","170","29400","27060"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","AA/AO","120","110","23320","21260"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","EO","90","90","27870","27570"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","SEO/HEO","80","80","36130","36250"
"New entrant CS","2022","Heterosexual / straight","Other ethnicity","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","AA/AO","90","90","22060","21260"
"New entrant CS","2022","Heterosexual / straight","Undeclared","EO","70","70","28120","27570"
"New entrant CS","2022","Heterosexual / straight","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","AA/AO","110","100","21910","21250"
"New entrant CS","2022","Heterosexual / straight","Unknown","EO","70","70","27240","27570"
"New entrant CS","2022","Heterosexual / straight","Unknown","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","SEO/HEO","100","100","35530","34170"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","White","AA/AO","10500","10210","21970","21260"
"New entrant CS","2022","Heterosexual / straight","White","EO","6670","6510","26970","27230"
"New entrant CS","2022","Heterosexual / straight","White","G6/G7","2230","2160","56030","53480"
"New entrant CS","2022","Heterosexual / straight","White","SCS","170","160","95380","88390"
"New entrant CS","2022","Heterosexual / straight","White","SEO/HEO","6660","6510","35320","33570"
"New entrant CS","2022","Heterosexual / straight","White","Unknown","4090","3820","28960","25500"
"New entrant CS","2022","LGBO","Asian","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","EO","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","AA/AO","60","60","22070","21260"
"New entrant CS","2022","LGBO","Mixed","EO","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Mixed","SEO/HEO","50","50","35000","34260"
"New entrant CS","2022","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","AA/AO","1350","1330","21880","21260"
"New entrant CS","2022","LGBO","White","EO","910","900","26970","27230"
"New entrant CS","2022","LGBO","White","G6/G7","200","200","56260","53440"
"New entrant CS","2022","LGBO","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","White","SEO/HEO","880","870","34510","33080"
"New entrant CS","2022","LGBO","White","Unknown","380","370","28840","24800"
"New entrant CS","2022","Undeclared","Asian","AA/AO","60","60","21330","21250"
"New entrant CS","2022","Undeclared","Asian","EO","60","50","27850","27570"
"New entrant CS","2022","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA/AO","140","140","22030","21260"
"New entrant CS","2022","Undeclared","Undeclared","EO","140","130","27470","27570"
"New entrant CS","2022","Undeclared","Undeclared","G6/G7","80","70","55690","53530"
"New entrant CS","2022","Undeclared","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SEO/HEO","180","170","35870","35550"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","90","90","32560","30060"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","170","100","26440","27270"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","100","50","55170","53360"
"New entrant CS","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","290","150","34700","32790"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AA/AO","510","490","21830","21260"
"New entrant CS","2022","Undeclared","White","EO","370","360","26790","26950"
"New entrant CS","2022","Undeclared","White","G6/G7","140","140","55230","53080"
"New entrant CS","2022","Undeclared","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SEO/HEO","470","460","35110","33950"
"New entrant CS","2022","Undeclared","White","Unknown","170","160","29630","27030"
"New entrant CS","2022","Unknown","Asian","AA/AO","110","110","21260","21250"
"New entrant CS","2022","Unknown","Asian","EO","60","60","27290","26590"
"New entrant CS","2022","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SEO/HEO","70","70","35760","33840"
"New entrant CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","7910","7660","22090","21260"
"New entrant CS","2022","Unknown","Unknown","EO","4370","4220","26930","26740"
