"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wales","West Wales and The Valleys","No function","460","420","22080","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","West Wales and The Valleys","Unknown","430","420","24540","21010"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","No function","200","190","23270","22850"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","170","160","26150","27570"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","No function","540","510","21720","21590"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","370","350","27610","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Debt","100","90","20140","20140"
"New entrant CS","2021","West Midlands (England)","West Midlands","Digital, Data & Technology","80","80","39310","36500"
"New entrant CS","2021","West Midlands (England)","West Midlands","Finance","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Legal","80","80","34960","30560"
"New entrant CS","2021","West Midlands (England)","West Midlands","No function","920","880","28280","22920"
"New entrant CS","2021","West Midlands (England)","West Midlands","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","West Midlands","Unknown","640","620","26200","27570"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","No function","200","190","23030","22350"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","220","220","25170","27370"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","No function","230","230","31550","26370"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Security","60","60","25090","20800"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","180","170","27160","27570"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","No function","260","250","25180","22920"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","640","630","25930","21430"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Commercial","60","60","39720","36500"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Communications","90","90","29800","25560"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Debt","60","50","20140","20140"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Finance","70","70","32450","28970"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Legal","50","50","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","No function","890","860","26950","22850"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Project Delivery","60","60","32640","29040"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","1050","1040","27030","27570"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Communications","220","220","26570","26590"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Counter Fraud","60","60","29550","26590"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Debt","50","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Digital, Data & Technology","60","60","35540","33080"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Grants Management","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Human Resources","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Legal","50","50","30980","25480"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","No function","1400","1330","26240","24430"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Property","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","80","80","26360","21260"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Debt","60","60","21260","21260"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","No function","870","830","25110","23140"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","70","70","23730","21680"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","No function","310","300","26130","24780"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Unknown","70","60","27730","26350"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","No function","570","550","28650","28140"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","90","80","29260","27570"
"New entrant CS","2022","East of England","East Anglia","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","No function","1330","1260","26280","24800"
"New entrant CS","2022","East of England","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Property","50","50","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","Security","50","50","29310","26350"
"New entrant CS","2022","East of England","East Anglia","Unknown","120","110","28410","21260"
"New entrant CS","2022","East of England","Essex","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","No function","620","580","27160","24800"
"New entrant CS","2022","East of England","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Unknown","80","70","28350","24880"
"New entrant CS","2022","London","Inner London - East","Analysis","150","140","35880","34260"
"New entrant CS","2022","London","Inner London - East","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Communications","40","40","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Counter Fraud","120","120","32530","30750"
"New entrant CS","2022","London","Inner London - East","Digital, Data & Technology","260","250","46300","42000"
"New entrant CS","2022","London","Inner London - East","Finance","40","40","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Human Resources","80","80","38980","32640"
"New entrant CS","2022","London","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Legal","100","90","46640","37610"
"New entrant CS","2022","London","Inner London - East","No function","1910","1840","35670","31060"
"New entrant CS","2022","London","Inner London - East","Project Delivery","70","70","41600","37210"
"New entrant CS","2022","London","Inner London - East","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Inner London - East","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","London","Inner London - West","Analysis","450","420","38080","33570"
"New entrant CS","2022","London","Inner London - West","Commercial","240","220","49160","41750"
"New entrant CS","2022","London","Inner London - West","Communications","390","350","37130","34550"
"New entrant CS","2022","London","Inner London - West","Counter Fraud","50","40","[c]","[c]"
"New entrant CS","2022","London","Inner London - West","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Inner London - West","Digital, Data & Technology","390","360","42580","40600"
"New entrant CS","2022","London","Inner London - West","Finance","220","200","41290","39600"
"New entrant CS","2022","London","Inner London - West","Human Resources","280","250","34940","32000"
"New entrant CS","2022","London","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Inner London - West","Legal","490","470","39360","40000"
"New entrant CS","2022","London","Inner London - West","No function","4340","4240","36310","32790"
"New entrant CS","2022","London","Inner London - West","Project Delivery","180","180","47650","43430"
"New entrant CS","2022","London","Inner London - West","Property","80","80","43820","40650"
"New entrant CS","2022","London","Inner London - West","Security","110","110","33920","31590"
"New entrant CS","2022","London","Inner London - West","Unknown","550","530","36070","33650"
"New entrant CS","2022","London","Outer London - East and North East","Counter Fraud","90","90","26380","25110"
"New entrant CS","2022","London","Outer London - East and North East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","No function","550","530","30510","30460"
"New entrant CS","2022","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Counter Fraud","60","50","32800","30750"
"New entrant CS","2022","London","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","No function","560","540","31650","30750"
"New entrant CS","2022","London","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Property","30","30","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Unknown","420","410","36240","28650"
"New entrant CS","2022","London","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","No function","930","880","30990","31020"
"New entrant CS","2022","London","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Property","40","40","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","Unknown","180","170","29520","28650"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Communications","130","120","27990","26590"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Counter Fraud","130","120","27870","27570"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Debt","170","170","21870","21260"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Digital, Data & Technology","180","180","37200","33080"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Finance","60","50","31860","31600"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Grants Management","140","130","21590","21300"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Human Resources","110","100","24980","21250"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","No function","1660","1610","24860","21260"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Property","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","300","290","26950","24880"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","No function","910","890","26800","24430"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Property","160","160","22980","22010"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Grants Management","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","No function","430","410","27180","24800"
"New entrant CS","2022","North West (England)","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Grants Management","130","120","21590","21300"
"New entrant CS","2022","North West (England)","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","No function","170","150","27570","26220"
"New entrant CS","2022","North West (England)","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Analysis","70","70","31350","33080"
