"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","100","90","29390","27570"
"New entrant CS","2022","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","60","50","39560","36330"
"New entrant CS","2022","30-39","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","500","480","29080","27570"
"New entrant CS","2022","30-39","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","270","260","30250","27570"
"New entrant CS","2022","30-39","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","No function","70","70","31110","30610"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","160","150","31090","27980"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","120","110","58030","61710"
"New entrant CS","2022","30-39","Unknown","Communications","140","130","31680","27040"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","100","90","28260","26590"
"New entrant CS","2022","30-39","Unknown","Debt","80","70","21490","21250"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","210","200","39170","36500"
"New entrant CS","2022","30-39","Unknown","Finance","100","80","35240","35310"
"New entrant CS","2022","30-39","Unknown","Grants Management","80","80","21510","21300"
"New entrant CS","2022","30-39","Unknown","Human Resources","60","50","38090","34260"
"New entrant CS","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","No function","2800","2650","27780","24800"
"New entrant CS","2022","30-39","Unknown","Project Delivery","90","90","34680","33900"
"New entrant CS","2022","30-39","Unknown","Property","100","100","30660","25000"
"New entrant CS","2022","30-39","Unknown","Security","80","80","29030","25000"
"New entrant CS","2022","30-39","Unknown","Unknown","1140","1100","30980","27230"
"New entrant CS","2022","30-39","White","Analysis","170","160","38540","36840"
"New entrant CS","2022","30-39","White","Commercial","130","120","34970","33000"
"New entrant CS","2022","30-39","White","Communications","210","200","33880","30940"
"New entrant CS","2022","30-39","White","Counter Fraud","270","260","27570","26590"
"New entrant CS","2022","30-39","White","Debt","130","120","22080","21250"
"New entrant CS","2022","30-39","White","Digital, Data & Technology","460","450","38650","36740"
"New entrant CS","2022","30-39","White","Finance","150","140","35400","33080"
"New entrant CS","2022","30-39","White","Grants Management","40","30","[c]","[c]"
"New entrant CS","2022","30-39","White","Human Resources","210","200","34200","30590"
"New entrant CS","2022","30-39","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Legal","220","220","42360","43920"
"New entrant CS","2022","30-39","White","No function","5240","5060","29160","26590"
"New entrant CS","2022","30-39","White","Project Delivery","320","310","37320","36740"
"New entrant CS","2022","30-39","White","Property","130","120","34210","30750"
"New entrant CS","2022","30-39","White","Security","110","100","29780","26350"
"New entrant CS","2022","30-39","White","Unknown","1160","1130","31900","27570"
"New entrant CS","2022","40-49","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","70","70","43680","40350"
"New entrant CS","2022","40-49","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Asian","No function","460","440","30210","27570"
"New entrant CS","2022","40-49","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","60","60","31020","27570"
"New entrant CS","2022","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","No function","340","330","30360","28770"
"New entrant CS","2022","40-49","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","No function","130","120","31390","27570"
"New entrant CS","2022","40-49","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","No function","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","No function","120","110","32420","28200"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","100","90","70650","70000"
"New entrant CS","2022","40-49","Unknown","Communications","70","60","32000","26590"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Debt","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data & Technology","120","110","43570","40670"
"New entrant CS","2022","40-49","Unknown","Finance","70","50","41690","38320"
"New entrant CS","2022","40-49","Unknown","Grants Management","50","50","21900","21300"
"New entrant CS","2022","40-49","Unknown","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","No function","1780","1660","29870","26310"
"New entrant CS","2022","40-49","Unknown","Project Delivery","70","70","41190","40000"
"New entrant CS","2022","40-49","Unknown","Property","60","60","34970","26350"
"New entrant CS","2022","40-49","Unknown","Security","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","740","710","33990","27570"
"New entrant CS","2022","40-49","White","Analysis","80","80","41920","36840"
"New entrant CS","2022","40-49","White","Commercial","80","80","37390","36500"
"New entrant CS","2022","40-49","White","Communications","90","90","38250","33080"
"New entrant CS","2022","40-49","White","Counter Fraud","150","150","27600","27570"
"New entrant CS","2022","40-49","White","Debt","80","80","21850","21250"
"New entrant CS","2022","40-49","White","Digital, Data & Technology","330","330","43170","40670"
"New entrant CS","2022","40-49","White","Finance","110","100","38140","36500"
"New entrant CS","2022","40-49","White","Grants Management","30","30","[c]","[c]"
"New entrant CS","2022","40-49","White","Human Resources","180","170","36950","33000"
"New entrant CS","2022","40-49","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","130","120","48370","50500"
"New entrant CS","2022","40-49","White","No function","3820","3660","31400","27570"
"New entrant CS","2022","40-49","White","Project Delivery","260","250","39830","37300"
"New entrant CS","2022","40-49","White","Property","140","140","38050","33000"
"New entrant CS","2022","40-49","White","Security","90","90","32250","25540"
"New entrant CS","2022","40-49","White","Unknown","830","800","34200","29320"
"New entrant CS","2022","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","200","190","31560","27570"
"New entrant CS","2022","50-59","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","310","300","29700","28200"
"New entrant CS","2022","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","No function","90","80","31410","28790"
"New entrant CS","2022","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","120","110","30910","27570"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","60","60","73770","70930"
"New entrant CS","2022","50-59","Unknown","Communications","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data & Technology","60","50","46210","41750"
"New entrant CS","2022","50-59","Unknown","Finance","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Grants Management","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","No function","1580","1450","29350","26130"
"New entrant CS","2022","50-59","Unknown","Project Delivery","60","60","40470","37460"
"New entrant CS","2022","50-59","Unknown","Property","70","60","33290","25000"
"New entrant CS","2022","50-59","Unknown","Security","50","50","29270","25000"
"New entrant CS","2022","50-59","Unknown","Unknown","690","610","32470","27970"
"New entrant CS","2022","50-59","White","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","50-59","White","Commercial","50","50","[c]","[c]"
"New entrant CS","2022","50-59","White","Communications","60","60","35430","31630"
"New entrant CS","2022","50-59","White","Counter Fraud","150","140","27380","26590"
"New entrant CS","2022","50-59","White","Debt","70","70","22090","21260"
"New entrant CS","2022","50-59","White","Digital, Data & Technology","210","210","43150","40180"
"New entrant CS","2022","50-59","White","Finance","80","80","38640","35640"
"New entrant CS","2022","50-59","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Human Resources","120","110","39140","36350"
"New entrant CS","2022","50-59","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Legal","50","50","[c]","[c]"
"New entrant CS","2022","50-59","White","No function","3420","3250","29780","27130"
"New entrant CS","2022","50-59","White","Project Delivery","230","230","43520","40000"
"New entrant CS","2022","50-59","White","Property","110","110","36710","33000"
"New entrant CS","2022","50-59","White","Security","110","110","31330","30160"
"New entrant CS","2022","50-59","White","Unknown","740","710","33650","27570"
"New entrant CS","2022","60-64","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","No function","90","90","32890","32130"
"New entrant CS","2022","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","[c]","[c]","[c]","[c]"
