"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Other","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lisburn and Castlereagh","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Liverpool","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Liverpool","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Liverpool","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medway","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medway","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medway","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mid Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Monmouthshire and Newport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Monmouthshire and Newport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Newry, Mourne and Down","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Newry, Mourne and Down","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North and West Norfolk","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Hampshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Other","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Oxfordshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Perth and Kinross, and Stirling","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Perth and Kinross, and Stirling","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Perth and Kinross, and Stirling","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Perth and Kinross, and Stirling","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Peterborough","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Peterborough","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Peterborough","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Plymouth","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Portsmouth","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Powys","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Powys","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Powys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Powys","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Powys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Sandwell","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Other","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Geography","70","70","25820","20420"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Somerset CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Other","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Hampshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Lanarkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South West Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","South West Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Southend-on-Sea","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Staffordshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Suffolk CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Swansea","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Telford and Wrekin","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Tyneside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Other","160","160","20820","16190"
"New entrant CS","2022","Ministry of Defence","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wakefield","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wandsworth","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wandsworth","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Warwickshire CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Warwickshire CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Warwickshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Warwickshire CC","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Kent","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Northamptonshire","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Northamptonshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Surrey","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Surrey","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Surrey","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Surrey","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Surrey","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Sussex (South West)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Sussex (South West)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Policy","60","50","40920","41500"
"New entrant CS","2022","Ministry of Defence","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Westminster","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Other","90","90","31410","26350"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Project Delivery","80","80","32460","29230"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Science and Engineering","230","230","28230","26030"
"New entrant CS","2022","Ministry of Defence","Wiltshire","Security","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Wirral","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Worcestershire CC","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","York","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","York","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","York","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Aberdeen City and Aberdeenshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Angus and Dundee City","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barking & Dagenham and Havering","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barking & Dagenham and Havering","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barnet","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barnet","Operational Delivery","60","60","31820","27980"
"New entrant CS","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","Operational Delivery","250","240","25000","23140"
"New entrant CS","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","120","120","24620","23140"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","[c]","[c]","[c]","[c]"
