"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Yorkshire","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Asian","West Yorkshire","Declared non-disabled","420","410","25550","24800"
"New entrant CS","2022","Asian","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Yorkshire","Unknown","60","60","26000","24880"
"New entrant CS","2022","Black","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Bedfordshire and Hertfordshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","60","50","27190","27570"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Declared non-disabled","70","70","26770","26590"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","70","60","31330","30730"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Declared non-disabled","140","140","26860","23830"
"New entrant CS","2022","Black","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Declared non-disabled","330","320","33690","31060"
"New entrant CS","2022","Black","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Declared disabled","60","60","33500","30200"
"New entrant CS","2022","Black","Inner London - West","Declared non-disabled","320","320","33810","31060"
"New entrant CS","2022","Black","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Unknown","60","50","37510","32790"
"New entrant CS","2022","Black","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Declared non-disabled","110","100","30380","31060"
"New entrant CS","2022","Black","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Declared non-disabled","100","100","31270","31060"
"New entrant CS","2022","Black","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Declared non-disabled","130","120","29810","31040"
"New entrant CS","2022","Black","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Declared non-disabled","190","180","26900","26590"
"New entrant CS","2022","Black","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Yorkshire","Declared non-disabled","80","80","28090","27470"
"New entrant CS","2022","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Declared non-disabled","60","60","26210","23170"
"New entrant CS","2022","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Declared non-disabled","90","80","35850","31060"
"New entrant CS","2022","Mixed","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Declared non-disabled","190","190","35040","32790"
"New entrant CS","2022","Mixed","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Merseyside","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northumberland, and Tyne and Wear","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - West and North West","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Surrey, East and West Sussex","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands","Declared non-disabled","80","80","26340","26160"
"New entrant CS","2022","Mixed","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Yorkshire","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Mixed","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
