"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Wales","Human Resources","50","50","35180","29440"
"In post","2022","Undeclared","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","No function","2410","2080","26340","22080"
"In post","2022","Undeclared","Wales","Project Delivery","50","40","[c]","[c]"
"In post","2022","Undeclared","Wales","Property","60","50","33700","31900"
"In post","2022","Undeclared","Wales","Security","40","30","[c]","[c]"
"In post","2022","Undeclared","Wales","Unknown","800","750","40700","38160"
"In post","2022","Undeclared","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Communications","30","30","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Counter Fraud","110","90","30860","27570"
"In post","2022","Undeclared","West Midlands (England)","Debt","90","70","22300","21260"
"In post","2022","Undeclared","West Midlands (England)","Digital, Data & Technology","90","90","40430","35980"
"In post","2022","Undeclared","West Midlands (England)","Finance","70","70","39170","35310"
"In post","2022","Undeclared","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Human Resources","50","40","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","No function","1710","1560","29720","27570"
"In post","2022","Undeclared","West Midlands (England)","Project Delivery","80","80","38600","39880"
"In post","2022","Undeclared","West Midlands (England)","Property","60","60","37480","33090"
"In post","2022","Undeclared","West Midlands (England)","Security","40","40","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Unknown","240","220","30580","27370"
"In post","2022","Undeclared","Yorkshire and The Humber","Analysis","50","50","39350","35590"
"In post","2022","Undeclared","Yorkshire and The Humber","Commercial","40","40","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Communications","40","40","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Counter Fraud","120","110","33570","31990"
"In post","2022","Undeclared","Yorkshire and The Humber","Debt","70","60","23290","21260"
"In post","2022","Undeclared","Yorkshire and The Humber","Digital, Data & Technology","140","140","40400","37640"
"In post","2022","Undeclared","Yorkshire and The Humber","Finance","210","200","35820","31660"
"In post","2022","Undeclared","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Human Resources","50","50","34840","32100"
"In post","2022","Undeclared","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Legal","40","30","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","No function","1810","1630","31280","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","Project Delivery","60","60","40890","37650"
"In post","2022","Undeclared","Yorkshire and The Humber","Property","80","80","38820","36050"
"In post","2022","Undeclared","Yorkshire and The Humber","Security","90","90","36010","39070"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","510","490","29200","26160"
"In post","2022","Unknown","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Communications","200","200","28850","26820"
"In post","2022","Unknown","East Midlands (England)","Counter Fraud","200","190","31250","27570"
"In post","2022","Unknown","East Midlands (England)","Debt","160","140","22090","21250"
"In post","2022","Unknown","East Midlands (England)","Digital, Data & Technology","70","70","36130","33080"
"In post","2022","Unknown","East Midlands (England)","Finance","40","40","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Grants Management","60","50","24150","21300"
"In post","2022","Unknown","East Midlands (England)","Human Resources","90","90","32870","31180"
"In post","2022","Unknown","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Legal","130","110","37300","33370"
"In post","2022","Unknown","East Midlands (England)","No function","3000","2710","27640","26800"
"In post","2022","Unknown","East Midlands (England)","Project Delivery","70","70","40560","37200"
"In post","2022","Unknown","East Midlands (England)","Property","110","110","29720","26190"
"In post","2022","Unknown","East Midlands (England)","Security","30","30","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Unknown","150","140","30630","25660"
"In post","2022","Unknown","East of England","Analysis","200","190","35580","31920"
"In post","2022","Unknown","East of England","Commercial","60","60","54140","51710"
"In post","2022","Unknown","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","Counter Fraud","190","170","28800","27570"
"In post","2022","Unknown","East of England","Debt","40","40","[c]","[c]"
"In post","2022","Unknown","East of England","Digital, Data & Technology","140","130","35570","33370"
"In post","2022","Unknown","East of England","Finance","50","40","[c]","[c]"
"In post","2022","Unknown","East of England","Grants Management","40","30","[c]","[c]"
"In post","2022","Unknown","East of England","Human Resources","30","30","[c]","[c]"
"In post","2022","Unknown","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","Legal","100","90","45260","44300"
"In post","2022","Unknown","East of England","No function","2370","2130","29370","27570"
"In post","2022","Unknown","East of England","Project Delivery","100","90","39930","37640"
"In post","2022","Unknown","East of England","Property","110","100","30800","27000"
"In post","2022","Unknown","East of England","Security","90","90","31220","26710"
"In post","2022","Unknown","East of England","Unknown","370","350","27960","24880"
"In post","2022","Unknown","London","Analysis","490","480","46960","41750"
"In post","2022","Unknown","London","Commercial","780","770","67430","64500"
"In post","2022","Unknown","London","Communications","510","500","46770","42470"
"In post","2022","Unknown","London","Counter Fraud","980","920","35750","32780"
"In post","2022","Unknown","London","Debt","190","170","30800","26400"
"In post","2022","Unknown","London","Digital, Data & Technology","840","820","48650","44130"
"In post","2022","Unknown","London","Finance","500","480","47390","42430"
"In post","2022","Unknown","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Human Resources","300","290","42500","37560"
"In post","2022","Unknown","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Legal","1120","1030","54070","58830"
"In post","2022","Unknown","London","No function","11220","10770","39390","33390"
"In post","2022","Unknown","London","Project Delivery","1080","1040","49840","47240"
"In post","2022","Unknown","London","Property","340","320","39740","34810"
"In post","2022","Unknown","London","Security","330","320","39470","36730"
"In post","2022","Unknown","London","Unknown","2090","2060","40650","35050"
"In post","2022","Unknown","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Commercial","30","30","[c]","[c]"
"In post","2022","Unknown","North East (England)","Communications","400","380","28510","26820"
"In post","2022","Unknown","North East (England)","Counter Fraud","250","230","30170","27570"
"In post","2022","Unknown","North East (England)","Debt","320","290","22120","21250"
"In post","2022","Unknown","North East (England)","Digital, Data & Technology","510","490","40130","36250"
"In post","2022","Unknown","North East (England)","Finance","170","160","35930","33080"
"In post","2022","Unknown","North East (England)","Grants Management","170","160","23930","21300"
"In post","2022","Unknown","North East (England)","Human Resources","120","110","29950","26820"
"In post","2022","Unknown","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Legal","90","80","38670","32870"
"In post","2022","Unknown","North East (England)","No function","4670","4020","25500","22080"
"In post","2022","Unknown","North East (England)","Project Delivery","260","240","40620","40180"
"In post","2022","Unknown","North East (England)","Property","250","240","26210","22040"
"In post","2022","Unknown","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Unknown","180","170","28170","24880"
"In post","2022","Unknown","North West (England)","Analysis","60","60","36660","33370"
"In post","2022","Unknown","North West (England)","Commercial","260","250","53740","50240"
"In post","2022","Unknown","North West (England)","Communications","290","290","29600","26820"
"In post","2022","Unknown","North West (England)","Counter Fraud","710","660","30610","27570"
"In post","2022","Unknown","North West (England)","Debt","220","200","22970","21260"
"In post","2022","Unknown","North West (England)","Digital, Data & Technology","530","510","40340","35310"
"In post","2022","Unknown","North West (England)","Finance","230","210","34790","32990"
"In post","2022","Unknown","North West (England)","Grants Management","450","410","23460","21300"
"In post","2022","Unknown","North West (England)","Human Resources","250","230","32460","29110"
"In post","2022","Unknown","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Legal","300","270","40910","33840"
"In post","2022","Unknown","North West (England)","No function","9080","8180","26590","25120"
"In post","2022","Unknown","North West (England)","Project Delivery","390","370","38390","34290"
"In post","2022","Unknown","North West (England)","Property","130","120","32850","30050"
"In post","2022","Unknown","North West (England)","Security","60","60","33050","31990"
"In post","2022","Unknown","North West (England)","Unknown","790","760","29060","24880"
"In post","2022","Unknown","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Counter Fraud","110","110","31480","28920"
"In post","2022","Unknown","Northern Ireland","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","No function","640","600","26230","22080"
"In post","2022","Unknown","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Security","50","50","23470","20560"
"In post","2022","Unknown","Northern Ireland","Unknown","120","110","27690","24880"
"In post","2022","Unknown","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","No function","200","190","54140","54240"
"In post","2022","Unknown","Overseas","Project Delivery","180","180","54620","54840"
"In post","2022","Unknown","Overseas","Property","30","30","[c]","[c]"
"In post","2022","Unknown","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","220","220","45560","43990"
"In post","2022","Unknown","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Commercial","130","120","44160","38850"
"In post","2022","Unknown","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Counter Fraud","380","340","28650","27570"
"In post","2022","Unknown","Scotland","Debt","450","410","22420","21250"
"In post","2022","Unknown","Scotland","Digital, Data & Technology","270","270","38670","33930"
"In post","2022","Unknown","Scotland","Finance","310","270","29200","22080"
"In post","2022","Unknown","Scotland","Human Resources","160","150","29840","26670"
"In post","2022","Unknown","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Legal","120","110","52160","53490"
"In post","2022","Unknown","Scotland","No function","7360","6690","28320","26900"
"In post","2022","Unknown","Scotland","Project Delivery","240","220","37040","33930"
"In post","2022","Unknown","Scotland","Property","220","210","31870","29900"
"In post","2022","Unknown","Scotland","Security","260","250","29760","26640"
"In post","2022","Unknown","Scotland","Unknown","5120","4880","36660","31540"
"In post","2022","Unknown","South East (England)","Analysis","380","360","40960","38340"
