"Status","Year","Ethnicity","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lambeth","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leeds","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicestershire CC and Rutland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Liverpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Luton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Milton Keynes","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Monmouthshire and Newport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and North East Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and West Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Yorkshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Norwich and East Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Nottingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Perth and Kinross and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Perth and Kinross and Stirling","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Peterborough","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Plymouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Portsmouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sandwell","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sefton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sheffield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shropshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Solihull","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South and West Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southend-on-Sea","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Suffolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Suffolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swansea","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swindon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Telford and Wrekin","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tower Hamlets","Declared non-disabled","60","60","38010","31830"
"New entrant CS","2021","Mixed","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tyneside","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wandsworth","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (North East)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Westminster","Declared non-disabled","170","160","36710","33570"
"New entrant CS","2021","Mixed","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Westminster","Unknown","50","50","37440","33270"
"New entrant CS","2021","Mixed","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Worcestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","York","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Angus and Dundee City","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Angus and Dundee City","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barking & Dagenham and Havering","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnet","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bedford","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Belfast","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bexley and Greenwich","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Birmingham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Birmingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackburn with Darwen","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bournemouth and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bournemouth and Poole","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bradford","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Breckland and South Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brighton and Hove","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bristol, City of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bristol, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bromley","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Buckinghamshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Caithness and Sutherland and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
