"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","The National Archives","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Export Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","Unknown","130","120","30560","29540"
"New entrant CS","2021","Male","United Kingdom Statistics Authority","White","260","260","32760","29540"
"New entrant CS","2021","Male","Wales Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Welsh Government","White","60","50","27710","25030"
"New entrant CS","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Attorney General's Departments","Asian","120","120","34770","26970"
"New entrant CS","2022","Female","Attorney General's Departments","Black","60","60","30940","26950"
"New entrant CS","2022","Female","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Attorney General's Departments","White","490","470","33240","26950"
"New entrant CS","2022","Female","Cabinet Office","Asian","50","50","36400","32000"
"New entrant CS","2022","Female","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cabinet Office","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Female","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cabinet Office","Unknown","540","530","36390","28000"
"New entrant CS","2022","Female","Cabinet Office","White","400","390","35990","32000"
"New entrant CS","2022","Female","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Female","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Competition and Markets Authority","White","40","40","[c]","[c]"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Asian","60","50","35150","33570"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Black","40","40","[c]","[c]"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","Unknown","150","150","30750","24780"
"New entrant CS","2022","Female","Department for Business, Energy and Industrial Strategy","White","490","480","33240","30410"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Digital, Culture, Media and Sport","White","150","150","34740","34020"
"New entrant CS","2022","Female","Department for Education","Asian","60","60","31550","29360"
"New entrant CS","2022","Female","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Education","Unknown","130","130","33500","30320"
"New entrant CS","2022","Female","Department for Education","White","420","410","34110","32870"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Asian","80","80","33540","30320"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Black","50","50","[c]","[c]"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","Unknown","450","430","28290","22430"
"New entrant CS","2022","Female","Department for Environment, Food and Rural Affairs","White","1010","970","32860","29780"
"New entrant CS","2022","Female","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for International Trade","Unknown","80","80","35090","31800"
"New entrant CS","2022","Female","Department for International Trade","White","100","100","36270","31800"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","Unknown","80","80","34480","33210"
"New entrant CS","2022","Female","Department for Levelling Up, Housing and Communities","White","200","200","36560","33210"
"New entrant CS","2022","Female","Department for Transport","Asian","70","60","31460","26130"
"New entrant CS","2022","Female","Department for Transport","Black","30","30","[c]","[c]"
"New entrant CS","2022","Female","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department for Transport","Unknown","350","330","29640","26130"
"New entrant CS","2022","Female","Department for Transport","White","520","490","30070","26130"
"New entrant CS","2022","Female","Department for Work and Pensions","Asian","720","700","27080","27570"
"New entrant CS","2022","Female","Department for Work and Pensions","Black","440","430","28050","27570"
"New entrant CS","2022","Female","Department for Work and Pensions","Mixed","180","170","25950","27570"
"New entrant CS","2022","Female","Department for Work and Pensions","Other ethnicity","50","50","[c]","[c]"
"New entrant CS","2022","Female","Department for Work and Pensions","Undeclared","100","90","26310","27570"
"New entrant CS","2022","Female","Department for Work and Pensions","Unknown","870","840","25760","27570"
"New entrant CS","2022","Female","Department for Work and Pensions","White","3680","3550","25570","27570"
"New entrant CS","2022","Female","Department of Health and Social Care","Asian","230","210","33500","28590"
"New entrant CS","2022","Female","Department of Health and Social Care","Black","160","150","31770","28850"
"New entrant CS","2022","Female","Department of Health and Social Care","Mixed","60","50","34180","30460"
"New entrant CS","2022","Female","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Department of Health and Social Care","Undeclared","50","50","36390","32710"
"New entrant CS","2022","Female","Department of Health and Social Care","Unknown","610","440","40330","32790"
"New entrant CS","2022","Female","Department of Health and Social Care","White","1080","970","36650","32330"
"New entrant CS","2022","Female","Estyn","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Estyn","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Food Standards Agency","White","110","100","33540","30350"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Land Registry","Unknown","110","100","27290","22600"
"New entrant CS","2022","Female","HM Land Registry","White","170","160","25610","22600"
"New entrant CS","2022","Female","HM Revenue and Customs","Asian","450","430","27190","25330"
"New entrant CS","2022","Female","HM Revenue and Customs","Black","180","180","28290","26590"
"New entrant CS","2022","Female","HM Revenue and Customs","Mixed","90","90","29100","26590"
"New entrant CS","2022","Female","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Revenue and Customs","Unknown","1480","1410","25520","21250"
"New entrant CS","2022","Female","HM Revenue and Customs","White","2130","2070","26340","26590"
"New entrant CS","2022","Female","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","HM Treasury","White","130","120","33480","28500"
"New entrant CS","2022","Female","Home Office","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Home Office","Unknown","890","860","28430","24880"
"New entrant CS","2022","Female","Home Office","White","250","240","28940","24880"
"New entrant CS","2022","Female","Ministry of Defence","Asian","60","60","29730","27540"
"New entrant CS","2022","Female","Ministry of Defence","Black","30","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence","Unknown","600","570","29030","26350"
"New entrant CS","2022","Female","Ministry of Defence","White","1270","1220","29080","26350"
"New entrant CS","2022","Female","Ministry of Justice","Asian","420","400","26670","23720"
"New entrant CS","2022","Female","Ministry of Justice","Black","480","460","28770","27060"
"New entrant CS","2022","Female","Ministry of Justice","Mixed","320","300","27410","24780"
"New entrant CS","2022","Female","Ministry of Justice","Other ethnicity","60","60","27480","27060"
"New entrant CS","2022","Female","Ministry of Justice","Undeclared","120","110","29420","27060"
"New entrant CS","2022","Female","Ministry of Justice","Unknown","4210","3930","26300","24620"
"New entrant CS","2022","Female","Ministry of Justice","White","6010","5740","26680","24090"
"New entrant CS","2022","Female","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","White","180","170","35930","34140"
"New entrant CS","2022","Female","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office for Standards in Education, Children's Services and Skills","White","150","150","49860","46360"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Gas and Electricity Markets","White","140","130","34690","30000"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government","Asian","60","60","30260","27940"
"New entrant CS","2022","Female","Scottish Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scottish Government","Unknown","1100","1060","29030","27230"
"New entrant CS","2022","Female","Scottish Government","White","1480","1440","30050","27230"
"New entrant CS","2022","Female","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","White","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","White","30","30","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","White","430","390","29170","30210"
"New entrant CS","2022","Female","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government","White","180","180","34430","31210"
"New entrant CS","2022","Male","Attorney General's Departments","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
