"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Home Office","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Defence","Central Hampshire","270","260","29920","26350"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Defence","North Hampshire","60","50","30720","26350"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Defence","Portsmouth","170","160","33150","30620"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Defence","South Hampshire","70","70","29190","29980"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Central Hampshire","40","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Isle of Wight","50","50","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","South Hampshire","350","330","28970","29540"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Worcestershire","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Transport","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Transport","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Warwickshire","60","60","25040","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Worcestershire","60","60","26300","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","Herefordshire, County of","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Worcestershire","150","150","22710","22850"
"New entrant CS","2021","Highlands and Islands","Department for Business, Energy and Industrial Strategy","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Transport","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Transport","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Transport","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Department for Work and Pensions","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Attorney General's Departments","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Cabinet Office","Tower Hamlets","160","160","43060","40600"
"New entrant CS","2021","Inner London - East","Competition and Markets Authority","Tower Hamlets","70","70","49450","53530"
"New entrant CS","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions","Hackney and Newham","300","290","29980","31060"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions","Haringey and Islington","210","210","30170","31060"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions","Lambeth","190","190","29730","31060"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions","Lewisham and Southwark","190","190","29890","31060"
"New entrant CS","2021","Inner London - East","Department for Work and Pensions","Tower Hamlets","120","120","31730","31060"
"New entrant CS","2021","Inner London - East","Department of Health and Social Care","Lambeth","670","570","39550","36330"
"New entrant CS","2021","Inner London - East","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Department of Health and Social Care","Tower Hamlets","150","150","40690","39850"
"New entrant CS","2021","Inner London - East","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HM Revenue and Customs","Tower Hamlets","60","50","38740","36160"
"New entrant CS","2021","Inner London - East","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Defence","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Justice","Hackney and Newham","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Ministry of Justice","Haringey and Islington","200","200","26160","25930"
"New entrant CS","2021","Inner London - East","Ministry of Justice","Lambeth","60","60","28120","30220"
"New entrant CS","2021","Inner London - East","Ministry of Justice","Lewisham and Southwark","80","80","25420","22680"
"New entrant CS","2021","Inner London - East","Ministry of Justice","Tower Hamlets","250","240","37560","32870"
"New entrant CS","2021","Inner London - East","National Crime Agency","Lambeth","330","320","38330","36200"
"New entrant CS","2021","Inner London - East","Office of Gas and Electricity Markets","Tower Hamlets","140","140","40250","33400"
"New entrant CS","2021","Inner London - East","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other Cabinet Office Agencies","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Attorney General's Departments","Westminster","450","440","39600","43920"
"New entrant CS","2021","Inner London - West","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Cabinet Office","Westminster","1020","1010","40390","28000"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Westminster","700","690","38200","33570"
"New entrant CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Westminster","360","350","39110","34020"
"New entrant CS","2021","Inner London - West","Department for Education","Westminster","240","240","39630","32940"
"New entrant CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Westminster","520","520","37740","32560"
"New entrant CS","2021","Inner London - West","Department for International Trade","Westminster","340","340","34370","31800"
"New entrant CS","2021","Inner London - West","Department for Transport","Westminster","470","460","37550","34710"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","110","110","30240","31060"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Wandsworth","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department for Work and Pensions","Westminster","320","310","35520","31060"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Department of Health and Social Care","Westminster","810","800","40580","32790"
"New entrant CS","2021","Inner London - West","Food Standards Agency","Westminster","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Revenue and Customs","Westminster","70","70","41480","36160"
"New entrant CS","2021","Inner London - West","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","HM Treasury","Westminster","410","400","33700","28500"
"New entrant CS","2021","Inner London - West","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Home Office","Westminster","450","440","41020","35070"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Ministry of Defence","Westminster","210","210","34320","31700"
"New entrant CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Westminster","210","210","39990","33210"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Camden and City of London","170","170","22960","22680"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","100","100","28050","27220"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Wandsworth","140","140","27940","30220"
"New entrant CS","2021","Inner London - West","Ministry of Justice","Westminster","540","530","35410","30850"
"New entrant CS","2021","Inner London - West","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Office for Standards in Education","Westminster","50","50","48690","46360"
"New entrant CS","2021","Inner London - West","Other Cabinet Office Agencies","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Scotland Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","UK Export Finance","Westminster","90","90","45700","44080"
"New entrant CS","2021","Inner London - West","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","United Kingdom Statistics Authority","Westminster","260","260","37390","32540"
"New entrant CS","2021","Inner London - West","Wales Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Cabinet Office","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Transport","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department for Work and Pensions","East Kent","230","220","27130","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions","Kent Thames Gateway","110","110","28370","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions","Medway","70","70","29060","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions","Mid Kent","80","80","29080","29290"
"New entrant CS","2021","Kent","Department for Work and Pensions","West Kent","40","40","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","HM Revenue and Customs","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Home Office","East Kent","180","180","24310","24880"
"New entrant CS","2021","Kent","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","East Kent","30","30","[c]","[c]"
"New entrant CS","2021","Kent","Ministry of Justice","Kent Thames Gateway","160","160","25490","27850"
"New entrant CS","2021","Kent","Ministry of Justice","Medway","80","80","23410","24020"
"New entrant CS","2021","Kent","Ministry of Justice","Mid Kent","40","40","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Blackpool","680","670","22910","21010"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Lancaster and Wyre","110","100","22820","21010"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Mid Lancashire","100","90","23080","21010"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Mid Lancashire","40","30","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Chorley and West Lancashire","80","80","23870","22850"
"New entrant CS","2021","Lancashire","Ministry of Justice","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Lancaster and Wyre","50","50","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Mid Lancashire","60","60","21370","20600"
"New entrant CS","2021","Lancashire","National Crime Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Leicester","240","230","24610","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","North Northamptonshire","100","100","27470","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","West Northamptonshire","50","50","27430","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Leicester","30","30","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Leicester","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Leicestershire CC and Rutland","50","50","26050","20920"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Leicester","80","70","21080","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Leicestershire CC and Rutland","90","90","22570","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","West Northamptonshire","110","110","20470","19530"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions","Lincolnshire","70","70","27190","27570"
"New entrant CS","2021","Lincolnshire","Ministry of Defence","Lincolnshire","110","110","28520","25000"
"New entrant CS","2021","Lincolnshire","Ministry of Justice","Lincolnshire","90","90","23240","20600"
"New entrant CS","2021","Lincolnshire","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Attorney General's Departments","Liverpool","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","Sefton","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Transport","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","East Merseyside","120","120","26520","27570"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Sefton","150","150","27950","27570"
"New entrant CS","2021","Merseyside","Department for Work and Pensions","Wirral","70","70","22870","21010"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","Wirral","60","50","24000","22350"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","Liverpool","200","200","22570","20140"
"New entrant CS","2021","Merseyside","HM Revenue and Customs","Sefton","100","90","23180","20140"
"New entrant CS","2021","Merseyside","HM Treasury","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Home Office","Liverpool","90","90","26400","22770"
"New entrant CS","2021","Merseyside","Home Office","Sefton","80","80","23470","21430"
"New entrant CS","2021","Merseyside","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","Liverpool","100","90","21590","19930"
"New entrant CS","2021","Merseyside","Ministry of Justice","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other Cabinet Office Agencies","Liverpool","70","70","38120","34800"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions","Aberdeen City and Aberdeenshire","50","50","27300","27570"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government","Aberdeen City and Aberdeenshire","120","110","27510","26160"
"New entrant CS","2021","North Yorkshire","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office","York","40","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs","York","130","130","29770","29180"
"New entrant CS","2021","North Yorkshire","Department for Transport","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","North Yorkshire CC","60","50","26970","27570"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions","York","80","80","26380","26970"
"New entrant CS","2021","North Yorkshire","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HM Treasury","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","North Yorkshire CC","120","110","29040","23540"
"New entrant CS","2021","North Yorkshire","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Justice","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Office for Standards in Education","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Cabinet Office","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Digital, Culture, Media and Sport","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Transport","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs","Belfast","230","220","21870","20140"
"New entrant CS","2021","Northern Ireland","Home Office","Belfast","50","50","[c]","[c]"
