"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South Hampshire","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Ministry of Defence","Hampshire and Isle of Wight","60","50","28250","25500"
"New entrant CS","2022","South Hampshire","Ministry of Justice","Hampshire and Isle of Wight","50","40","[c]","[c]"
"New entrant CS","2022","South Hampshire","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","UK Statistics Authority","Hampshire and Isle of Wight","400","320","25280","19860"
"New entrant CS","2022","South Lanarkshire","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Department for Work and Pensions","Southern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Department of Health and Social Care","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","HM Revenue and Customs","Southern Scotland","230","220","21730","21250"
"New entrant CS","2022","South Lanarkshire","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scottish Government","Southern Scotland","80","80","26130","22000"
"New entrant CS","2022","South Lanarkshire","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Ministry of Defence","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Ministry of Justice","Derbyshire and Nottinghamshire","70","70","23160","23140"
"New entrant CS","2022","South Nottinghamshire","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Department for Work and Pensions","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2022","South Teesside","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Ministry of Justice","Tees Valley and Durham","50","50","28270","28200"
"New entrant CS","2022","South West Wales","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Department for Work and Pensions","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","South West Wales","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Ministry of Justice","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","South West Wales","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Department for Transport","Hampshire and Isle of Wight","80","80","35590","30730"
"New entrant CS","2022","Southampton","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Ministry of Justice","Hampshire and Isle of Wight","80","70","28490","24800"
"New entrant CS","2022","Southend-on-Sea","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Ministry of Justice","Essex","80","70","28080","24800"
"New entrant CS","2022","Staffordshire CC","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Department for Work and Pensions","Shropshire and Staffordshire","50","50","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Ministry of Defence","Shropshire and Staffordshire","80","80","34270","33000"
"New entrant CS","2022","Staffordshire CC","Ministry of Justice","Shropshire and Staffordshire","400","390","23730","23140"
"New entrant CS","2022","Staffordshire CC","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Ministry of Justice","Shropshire and Staffordshire","160","150","23420","20970"
"New entrant CS","2022","Stoke-on-Trent","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Department for Environment, Food and Rural Affairs","East Anglia","70","70","27140","25460"
"New entrant CS","2022","Suffolk CC","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Department for Work and Pensions","East Anglia","90","90","23120","21260"
"New entrant CS","2022","Suffolk CC","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","HM Revenue and Customs","East Anglia","40","40","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Ministry of Defence","East Anglia","50","50","32820","26350"
"New entrant CS","2022","Suffolk CC","Ministry of Justice","East Anglia","280","250","26390","24800"
"New entrant CS","2022","Suffolk CC","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Department for Work and Pensions","Northumberland, and Tyne and Wear","180","180","23490","21260"
"New entrant CS","2022","Sunderland","HM Revenue and Customs","Northumberland, and Tyne and Wear","170","160","22220","21250"
"New entrant CS","2022","Sunderland","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Ministry of Justice","Northumberland, and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2022","Sunderland","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Department for Transport","West Wales and The Valleys","610","580","22910","21840"
"New entrant CS","2022","Swansea","Department for Work and Pensions","West Wales and The Valleys","60","60","21910","21260"
"New entrant CS","2022","Swansea","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","HM Land Registry","West Wales and The Valleys","50","40","[c]","[c]"
"New entrant CS","2022","Swansea","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Ministry of Justice","West Wales and The Valleys","110","100","23730","23140"
"New entrant CS","2022","Swansea","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","26610","23170"
"New entrant CS","2022","Swindon","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","HM Revenue and Customs","Shropshire and Staffordshire","60","60","40370","40180"
"New entrant CS","2022","Telford and Wrekin","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Ministry of Justice","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Home Office","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Home Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Ministry of Justice","Devon","30","30","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","Cabinet Office","Inner London - East","170","170","42760","36950"
"New entrant CS","2022","Tower Hamlets","Competition and Markets Authority","Inner London - East","130","130","45020","35850"
"New entrant CS","2022","Tower Hamlets","Department for Work and Pensions","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","Department of Health and Social Care","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","Ministry of Justice","Inner London - East","220","220","36640","34260"
"New entrant CS","2022","Tower Hamlets","Office of Gas and Electricity Markets","Inner London - East","240","240","39200","32160"
"New entrant CS","2022","Tower Hamlets","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Cabinet Office","Northumberland, and Tyne and Wear","80","80","23470","21050"
"New entrant CS","2022","Tyneside","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Department for Education","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"New entrant CS","2022","Tyneside","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","240","230","26910","21300"
"New entrant CS","2022","Tyneside","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Department for Transport","Northumberland, and Tyne and Wear","60","60","23920","21840"
"New entrant CS","2022","Tyneside","Department for Work and Pensions","Northumberland, and Tyne and Wear","840","820","25570","21260"
"New entrant CS","2022","Tyneside","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","HM Revenue and Customs","Northumberland, and Tyne and Wear","870","850","26370","26590"
"New entrant CS","2022","Tyneside","HM Treasury","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Home Office","Northumberland, and Tyne and Wear","70","60","26140","24880"
"New entrant CS","2022","Tyneside","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Ministry of Justice","Northumberland, and Tyne and Wear","240","220","27510","24800"
"New entrant CS","2022","Tyneside","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","180","180","36760","28000"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Unknown","90","90","31340","29290"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Unknown","180","170","23230","16190"
"New entrant CS","2022","Unknown","Ministry of Justice","Unknown","300","260","27180","24520"
"New entrant CS","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Ministry of Defence","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Ministry of Justice","West Yorkshire","220","200","25610","23140"
"New entrant CS","2022","Wakefield","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Office for Standards in Education, Children's Services and Skills","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Department for Work and Pensions","West Midlands","50","40","[c]","[c]"
"New entrant CS","2022","Walsall","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Department for Work and Pensions","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2022","Wandsworth","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Ministry of Justice","Inner London - West","130","130","29450","30520"
"New entrant CS","2022","Wandsworth","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Department for Environment, Food and Rural Affairs","Cheshire","60","50","36100","35900"
"New entrant CS","2022","Warrington","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Ministry of Justice","Cheshire","110","110","24570","23140"
"New entrant CS","2022","Warrington","National Crime Agency","Cheshire","100","90","34470","34140"
"New entrant CS","2022","Warrington","UK Export Finance","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","70","70","26690","27570"
"New entrant CS","2022","Warwickshire CC","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","80","70","28400","24160"
"New entrant CS","2022","Warwickshire CC","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Department for Environment, Food and Rural Affairs","Cumbria","120","110","22530","21300"
"New entrant CS","2022","West Cumbria","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Home Office","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Ministry of Defence","Cumbria","40","40","[c]","[c]"
"New entrant CS","2022","West Cumbria","Ministry of Justice","Cumbria","40","40","[c]","[c]"
"New entrant CS","2022","West Essex","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Home Office","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Office for Standards in Education, Children's Services and Skills","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Department for Education","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Home Office","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Office for Standards in Education, Children's Services and Skills","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","130","130","26120","23170"
"New entrant CS","2022","West Northamptonshire","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
