"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Blackpool","AA/AO","Declared non-disabled","250","240","21260","21260"
"New entrant CS","2022","Blackpool","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","AA/AO","Unknown","60","60","21250","21260"
"New entrant CS","2022","Blackpool","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","EO","Declared non-disabled","140","140","27570","27570"
"New entrant CS","2022","Blackpool","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","SEO/HEO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Blackpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","AA/AO","Declared non-disabled","220","200","21250","21250"
"New entrant CS","2022","Bradford","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","AA/AO","Unknown","160","150","21220","21250"
"New entrant CS","2022","Bradford","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","EO","Declared non-disabled","60","60","27340","27570"
"New entrant CS","2022","Bradford","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","AA/AO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","EO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Brent","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","AA/AO","Declared non-disabled","150","140","21260","21260"
"New entrant CS","2022","Bristol, City of","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","AA/AO","Unknown","110","110","21240","21260"
"New entrant CS","2022","Bristol, City of","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","EO","Declared non-disabled","90","80","25610","26050"
"New entrant CS","2022","Bristol, City of","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bristol, City of","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","G6/G7","Declared non-disabled","90","80","51860","49700"
"New entrant CS","2022","Bristol, City of","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","G6/G7","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SEO/HEO","Declared non-disabled","240","240","33430","33080"
"New entrant CS","2022","Bristol, City of","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","SEO/HEO","Unknown","110","100","33680","33080"
"New entrant CS","2022","Bristol, City of","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Declared non-disabled","60","50","26480","24090"
"New entrant CS","2022","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Unknown","70","60","27070","24090"
"New entrant CS","2022","Bromley","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","AA/AO","Declared non-disabled","80","80","25190","28140"
"New entrant CS","2022","Buckinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","AA/AO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","EO","Declared non-disabled","60","60","27510","27570"
"New entrant CS","2022","Calderdale and Kirklees","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","Declared non-disabled","120","120","23530","21820"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","EO","Declared non-disabled","50","50","26570","26350"
"New entrant CS","2022","Cambridgeshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Camden and City of London","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Camden and City of London","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Declared non-disabled","300","290","21220","21250"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Unknown","200","200","21210","21250"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","EO","Declared non-disabled","160","160","26290","26590"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","EO","Unknown","90","90","25980","26130"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Declared non-disabled","180","180","35490","33080"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Unknown","50","50","34150","33080"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
