"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","East of England","Female","60","60","29740","26550"
"New entrant CS","2021","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Female","390","380","39400","37230"
"New entrant CS","2021","Legal","London","Male","200","200","39970","37230"
"New entrant CS","2021","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Female","60","60","34690","30990"
"New entrant CS","2021","Legal","North West (England)","Male","50","50","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Female","80","80","26760","20850"
"New entrant CS","2021","Legal","Scotland","Male","40","40","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Female","90","90","31860","26970"
"New entrant CS","2021","Legal","South East (England)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Female","40","40","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Female","60","50","34340","26550"
"New entrant CS","2021","Legal","West Midlands (England)","Male","30","30","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Female","60","50","28430","24000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Female","600","580","23780","22350"
"New entrant CS","2021","No function","East Midlands (England)","Male","420","410","24860","22850"
"New entrant CS","2021","No function","East of England","Female","670","630","24540","22850"
"New entrant CS","2021","No function","East of England","Male","460","450","27240","25380"
"New entrant CS","2021","No function","London","Female","3900","3770","33470","30720"
"New entrant CS","2021","No function","London","Male","2770","2730","35580","32320"
"New entrant CS","2021","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Female","460","440","23770","21590"
"New entrant CS","2021","No function","North East (England)","Male","300","300","23870","22350"
"New entrant CS","2021","No function","North West (England)","Female","1200","1140","24390","21160"
"New entrant CS","2021","No function","North West (England)","Male","880","860","25330","22350"
"New entrant CS","2021","No function","Northern Ireland","Female","120","110","23140","20140"
"New entrant CS","2021","No function","Northern Ireland","Male","120","120","23050","20140"
"New entrant CS","2021","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Female","470","460","23120","20810"
"New entrant CS","2021","No function","Scotland","Male","410","410","24340","20810"
"New entrant CS","2021","No function","South East (England)","Female","1080","1020","25210","23050"
"New entrant CS","2021","No function","South East (England)","Male","870","840","26800","25850"
"New entrant CS","2021","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Female","960","900","26600","22920"
"New entrant CS","2021","No function","South West (England)","Male","730","700","27720","22920"
"New entrant CS","2021","No function","Unknown","Female","80","80","30320","28000"
"New entrant CS","2021","No function","Unknown","Male","60","60","33120","28000"
"New entrant CS","2021","No function","Wales","Female","800","760","22770","21140"
"New entrant CS","2021","No function","Wales","Male","580","560","23030","21590"
"New entrant CS","2021","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Midlands (England)","Female","990","930","24950","22850"
"New entrant CS","2021","No function","West Midlands (England)","Male","670","650","26600","22850"
"New entrant CS","2021","No function","Yorkshire and The Humber","Female","870","830","26860","22920"
"New entrant CS","2021","No function","Yorkshire and The Humber","Male","710","700","26930","22850"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Male","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Female","210","210","40470","34710"
"New entrant CS","2021","Project Delivery","London","Male","170","170","45500","39780"
"New entrant CS","2021","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Female","60","60","34330","30990"
"New entrant CS","2021","Project Delivery","North West (England)","Male","60","60","38040","33500"
"New entrant CS","2021","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Female","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Male","60","60","32260","28000"
"New entrant CS","2021","Project Delivery","South East (England)","Female","90","80","31430","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Male","90","90","37630","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Female","250","240","32650","30000"
"New entrant CS","2021","Project Delivery","South West (England)","Male","520","510","33930","30930"
"New entrant CS","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Female","50","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Male","50","50","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Female","50","50","32800","29180"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","50","50","40250","34820"
"New entrant CS","2021","Property","North East (England)","Female","60","60","24260","20880"
"New entrant CS","2021","Property","North East (England)","Male","50","50","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Male","80","80","28810","25430"
"New entrant CS","2021","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Female","70","60","26040","20920"
"New entrant CS","2021","Property","South West (England)","Male","60","60","29330","26350"
"New entrant CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Male","40","40","[c]","[c]"
"New entrant CS","2021","Security","London","Female","50","50","[c]","[c]"
"New entrant CS","2021","Security","London","Male","80","70","33910","29370"
"New entrant CS","2021","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Male","80","80","23350","23540"
"New entrant CS","2021","Security","South East (England)","Female","30","30","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","Male","170","170","28550","25540"
"New entrant CS","2021","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Male","80","80","25210","19560"
"New entrant CS","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Female","570","550","26520","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Male","390","390","26250","27570"
"New entrant CS","2021","Unknown","East of England","Female","890","860","27220","27570"
"New entrant CS","2021","Unknown","East of England","Male","610","610","27180","27570"
"New entrant CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Female","2710","2660","31920","31060"
"New entrant CS","2021","Unknown","London","Male","1820","1800","33740","31060"
"New entrant CS","2021","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Female","770","750","24130","21010"
"New entrant CS","2021","Unknown","North East (England)","Male","740","740","24220","21010"
"New entrant CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Female","1510","1480","25320","25000"
"New entrant CS","2021","Unknown","North West (England)","Male","1420","1410","26610","24880"
"New entrant CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Female","1530","1480","29460","27570"
"New entrant CS","2021","Unknown","Scotland","Male","1060","1040","29610","27570"
"New entrant CS","2021","Unknown","South East (England)","Female","1570","1510","27460","27570"
"New entrant CS","2021","Unknown","South East (England)","Male","1090","1080","26960","27570"
"New entrant CS","2021","Unknown","South West (England)","Female","890","830","25930","27570"
"New entrant CS","2021","Unknown","South West (England)","Male","590","580","27080","27570"
"New entrant CS","2021","Unknown","Unknown","Female","390","380","28670","27570"
"New entrant CS","2021","Unknown","Unknown","Male","270","260","31280","27570"
"New entrant CS","2021","Unknown","Wales","Female","500","480","25790","27570"
"New entrant CS","2021","Unknown","Wales","Male","390","380","25460","21010"
"New entrant CS","2021","Unknown","West Midlands (England)","Female","680","650","26900","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","Male","490","480","26260","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Female","1150","1110","26190","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Male","940","940","26870","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","London","Female","280","260","35730","33400"
"New entrant CS","2022","Analysis","London","Male","320","310","38880","34260"
"New entrant CS","2022","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North West (England)","Female","40","40","[c]","[c]"
"New entrant CS","2022","Analysis","North West (England)","Male","50","50","31870","33080"
"New entrant CS","2022","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South East (England)","Female","70","70","30770","30710"
"New entrant CS","2022","Analysis","South East (England)","Male","80","80","31800","30710"
"New entrant CS","2022","Analysis","South West (England)","Female","40","30","[c]","[c]"
"New entrant CS","2022","Analysis","South West (England)","Male","40","40","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wales","Female","160","150","31860","30710"
"New entrant CS","2022","Analysis","Wales","Male","130","120","30260","30710"
"New entrant CS","2022","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Yorkshire and The Humber","Female","30","30","[c]","[c]"
"New entrant CS","2022","Analysis","Yorkshire and The Humber","Male","50","50","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Female","160","150","45750","40050"
"New entrant CS","2022","Commercial","London","Male","120","110","51210","42470"
"New entrant CS","2022","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Female","70","70","40000","32000"
"New entrant CS","2022","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Female","40","40","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Male","40","30","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Female","80","80","31810","26740"
"New entrant CS","2022","Commercial","South West (England)","Male","70","70","40230","34500"
"New entrant CS","2022","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Female","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Female","70","60","39650","36500"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Male","80","60","45130","36270"
"New entrant CS","2022","Communications","East Midlands (England)","Female","110","100","26710","26590"
"New entrant CS","2022","Communications","East Midlands (England)","Male","110","110","26450","26590"
"New entrant CS","2022","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Female","280","260","37480","34550"
"New entrant CS","2022","Communications","London","Male","160","150","36890","34550"
"New entrant CS","2022","Communications","North East (England)","Female","70","70","27800","26590"
"New entrant CS","2022","Communications","North East (England)","Male","60","60","28220","26590"
"New entrant CS","2022","Communications","North West (England)","Female","80","80","29040","26590"
"New entrant CS","2022","Communications","North West (England)","Male","100","100","28360","26590"
"New entrant CS","2022","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Female","40","40","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Male","40","40","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Female","130","120","27390","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Male","130","120","26730","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Female","60","50","30830","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Male","70","70","29800","26590"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Female","40","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Male","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Female","160","160","29740","30750"
"New entrant CS","2022","Counter Fraud","London","Male","150","150","31910","30750"
"New entrant CS","2022","Counter Fraud","North East (England)","Female","70","70","27720","27570"
"New entrant CS","2022","Counter Fraud","North East (England)","Male","60","60","27890","27570"
"New entrant CS","2022","Counter Fraud","North West (England)","Female","120","120","26820","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Male","100","100","27250","26590"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Female","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Female","120","120","24130","21260"
"New entrant CS","2022","Counter Fraud","Scotland","Male","110","110","25050","21260"
"New entrant CS","2022","Counter Fraud","South East (England)","Female","70","70","24940","24250"
"New entrant CS","2022","Counter Fraud","South East (England)","Male","70","70","25030","24250"
"New entrant CS","2022","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Female","60","50","23910","21260"
"New entrant CS","2022","Counter Fraud","Wales","Male","50","50","25770","24500"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Female","50","50","26800","27080"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Male","50","50","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Female","60","60","26230","26590"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Male","60","60","27220","26590"
"New entrant CS","2022","Debt","East Midlands (England)","Female","70","70","21250","21260"
"New entrant CS","2022","Debt","East Midlands (England)","Male","30","30","[c]","[c]"
"New entrant CS","2022","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Female","110","100","21820","21260"
"New entrant CS","2022","Debt","North East (England)","Male","70","60","21940","21260"
"New entrant CS","2022","Debt","North West (England)","Female","100","90","21600","21250"
"New entrant CS","2022","Debt","North West (England)","Male","50","40","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Female","80","80","21460","21250"
"New entrant CS","2022","Debt","Scotland","Male","60","60","21340","21250"
"New entrant CS","2022","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Female","50","50","21250","21250"
"New entrant CS","2022","Debt","Wales","Male","50","50","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Female","120","110","21620","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Male","80","80","21470","21250"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Female","70","70","21620","21250"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Male","60","60","21920","21260"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Female","40","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Male","50","50","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Male","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Female","330","310","41740","38870"
"New entrant CS","2022","Digital, Data & Technology","London","Male","400","380","44470","41140"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Female","80","80","34620","33080"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Male","120","120","38380","34800"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Female","180","180","35880","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Male","250","250","38500","33520"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Female","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Male","70","70","39750","34450"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Female","60","60","34620","30560"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Male","80","80","37550","33000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Female","170","160","30880","29000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Male","290","290","32170","29180"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Female","60","60","37310","36840"
"New entrant CS","2022","Digital, Data & Technology","Wales","Male","160","160","35040","31890"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Female","70","70","32030","29360"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Male","130","120","39490","36050"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","70","60","37060","33680"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","160","150","39870","37300"
"New entrant CS","2022","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","Female","150","130","41030","38470"
"New entrant CS","2022","Finance","London","Male","120","110","41620","37610"
"New entrant CS","2022","Finance","North East (England)","Female","40","30","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Male","30","30","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Female","60","60","32610","29360"
"New entrant CS","2022","Finance","North West (England)","Male","70","70","32970","29860"
"New entrant CS","2022","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Female","50","40","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Male","30","30","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","Female","40","40","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Female","60","60","31740","28710"
"New entrant CS","2022","Finance","South West (England)","Male","50","50","27360","25000"
"New entrant CS","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","Female","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","Female","60","60","34360","35900"
"New entrant CS","2022","Finance","West Midlands (England)","Male","50","50","35350","31990"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Female","120","100","29530","25000"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Male","100","90","31810","27570"
