"Status","Year","Region_ITL3","Disability","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","20-29","80","80","25710","25850"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","30-39","70","60","31460","27570"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","40-49","50","50","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","50-59","50","50","33540","27570"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","20-29","80","80","27570","25110"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","20-29","100","100","25810","22680"
"New entrant CS","2021","Camden and City of London","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","20-29","200","200","23070","21010"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","30-39","120","110","28060","25030"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","40-49","60","60","29930","27570"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","20-29","170","170","22540","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","30-39","110","100","26730","21090"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","40-49","50","50","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","20-29","80","80","24960","24920"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","30-39","50","50","29420","27570"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","40-49","50","50","29830","26350"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","50-59","50","50","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","20-29","30","30","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","20-29","190","190","25790","25410"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","30-39","150","140","31680","30650"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","40-49","100","100","35730","30650"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","50-59","70","70","31730","27570"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Unknown","20-29","340","330","24920","20850"
"New entrant CS","2021","City of Edinburgh","Unknown","30-39","210","200","33280","30650"
"New entrant CS","2021","City of Edinburgh","Unknown","40-49","160","160","34770","30650"
"New entrant CS","2021","City of Edinburgh","Unknown","50-59","110","110","38850","29740"
"New entrant CS","2021","City of Edinburgh","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","20-29","60","60","27170","27570"
"New entrant CS","2021","Coventry","Declared non-disabled","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
