"Status","Year","Sexual_orientation","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Communications","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Unknown","70","70","40200","37960"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Geography","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Asian","60","50","36710","30880"
"Leaver Dept.","2022","Unknown","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Undeclared","150","130","43610","38140"
"Leaver Dept.","2022","Unknown","Operational Delivery","Unknown","710","690","29630","26790"
"Leaver Dept.","2022","Unknown","Operational Delivery","White","340","320","40430","32470"
"Leaver Dept.","2022","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","100","100","32410","28440"
"Leaver Dept.","2022","Unknown","Other","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Unknown","270","270","44540","40220"
"Leaver Dept.","2022","Unknown","Policy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Undeclared","110","100","46400","42000"
"Leaver Dept.","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","White","250","230","45840","42380"
"Leaver Dept.","2022","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Asian","140","110","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Black","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Mixed","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","1550","1450","38190","32000"
"Leaver Dept.","2022","Unknown","Unknown","White","860","680","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Commercial","White","220","210","34950","33300"
"New entrant CS","2021","Heterosexual / straight","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Communications","White","170","170","36070","32560"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Asian","140","140","42030","38450"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Black","70","60","40540","39040"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Digital, Data and Technology","White","660","650","41020","38000"
"New entrant CS","2021","Heterosexual / straight","Economics","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Economics","White","190","190","32780","31800"
"New entrant CS","2021","Heterosexual / straight","Finance","Asian","60","60","37020","34130"
"New entrant CS","2021","Heterosexual / straight","Finance","Black","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Finance","White","320","310","35730","30830"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Human Resources","White","370","360","33590","28840"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Inspector of Education and Training","White","70","70","64070","70500"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Intelligence Analysis","White","50","50","32700","28700"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","International Trade","White","60","60","37400","31800"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Knowledge and Information Management","White","100","90","31530","30200"
"New entrant CS","2021","Heterosexual / straight","Legal","Asian","90","90","42210","43920"
"New entrant CS","2021","Heterosexual / straight","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Legal","White","460","440","43920","48080"
"New entrant CS","2021","Heterosexual / straight","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Medicine","White","210","170","49080","37890"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Asian","620","590","26440","23690"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Black","500","480","27450","25450"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Mixed","270","260","26930","24120"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Other ethnicity","70","60","26450","24300"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Undeclared","60","50","26510","23000"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","Unknown","80","70","28730","22850"
"New entrant CS","2021","Heterosexual / straight","Operational Delivery","White","6910","6660","26270","22920"
"New entrant CS","2021","Heterosexual / straight","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Operational Research","White","60","60","33440","33300"
"New entrant CS","2021","Heterosexual / straight","Other","Asian","80","70","30420","27400"
"New entrant CS","2021","Heterosexual / straight","Other","Black","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other","White","1000","980","27290","23450"
"New entrant CS","2021","Heterosexual / straight","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Policy","Asian","180","180","35420","32790"
"New entrant CS","2021","Heterosexual / straight","Policy","Black","110","110","34600","33210"
"New entrant CS","2021","Heterosexual / straight","Policy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Policy","Mixed","60","60","33090","32560"
"New entrant CS","2021","Heterosexual / straight","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Policy","White","1290","1280","37450","33570"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Asian","60","60","35050","34000"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Black","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Project Delivery","White","640","630","38240","35000"
"New entrant CS","2021","Heterosexual / straight","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Property","White","310","300","33590","31040"
"New entrant CS","2021","Heterosexual / straight","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Psychology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Psychology","White","60","60","26010","24620"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Asian","70","70","30460","28590"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Black","50","50","30920","30000"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Science and Engineering","White","720","680","32890","30000"
"New entrant CS","2021","Heterosexual / straight","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Security","White","400","390","26500","23540"
"New entrant CS","2021","Heterosexual / straight","Social Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Social Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Social Research","Chinese","[c]","[c]","[c]","[c]"
