"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","No function","80","80","25990","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","No function","240","240","37610","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Communications","40","40","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","No function","130","130","38840","32940"
"New entrant CS","2021","Department for Education","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","No function","60","60","32110","29360"
"New entrant CS","2021","Department for Education","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","No function","70","70","34870","36500"
"New entrant CS","2021","Department for Education","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","No function","60","50","30370","29360"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","No function","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","No function","480","470","36620","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","No function","60","50","30110","25230"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","No function","130","120","27140","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Digital, Data & Technology","50","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","No function","170","170","28520","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","No function","60","50","22250","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","No function","50","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","No function","120","120","28300","25230"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Analysis","70","70","30120","31800"
"New entrant CS","2021","Department for International Trade","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","No function","180","180","33220","31800"
"New entrant CS","2021","Department for International Trade","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","No function","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Analysis","100","100","34550","32690"
"New entrant CS","2021","Department for Transport","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","No function","240","240","38160","34710"
"New entrant CS","2021","Department for Transport","London","Project Delivery","50","50","39500","34710"
"New entrant CS","2021","Department for Transport","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Digital, Data & Technology","50","50","39380","35340"
"New entrant CS","2021","Department for Transport","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","No function","120","120","31200","26590"
"New entrant CS","2021","Department for Transport","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","No function","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Digital, Data & Technology","50","50","33730","26130"
"New entrant CS","2021","Department for Transport","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","No function","280","250","22030","21590"
"New entrant CS","2021","Department for Transport","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","No function","60","60","26550","21590"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","No function","50","50","29360","26580"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Unknown","830","810","26010","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","No function","[c]","[c]","[c]","[c]"
