"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","LGBO","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Wales","Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","80","80","32540","28080"
"Leaver Dept.","2022","LGBO","Greater Manchester","North West (England)","60","50","35660","28200"
"Leaver Dept.","2022","LGBO","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Inner London - East","London","150","140","43070","40070"
"Leaver Dept.","2022","LGBO","Inner London - West","London","420","380","42250","37640"
"Leaver Dept.","2022","LGBO","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merseyside","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland, and Tyne and Wear","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - West and North West","London","60","50","41140","34970"
"Leaver Dept.","2022","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Central Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Yorkshire","Yorkshire and The Humber","50","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Anglia","East of England","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Wales","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","230","210","39390","36330"
"Leaver Dept.","2022","Undeclared","Greater Manchester","North West (England)","70","70","33180","27570"
"Leaver Dept.","2022","Undeclared","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inner London - East","London","260","230","46550","40070"
"Leaver Dept.","2022","Undeclared","Inner London - West","London","940","370","45050","40600"
"Leaver Dept.","2022","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Merseyside","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northumberland, and Tyne and Wear","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outer London - West and North West","London","110","100","42750","34960"
"Leaver Dept.","2022","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","210","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands","West Midlands (England)","70","70","34700","27570"
"Leaver Dept.","2022","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Yorkshire","Yorkshire and The Humber","310","50","37820","32000"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","110","100","45740","42380"
"Leaver Dept.","2022","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","130","120","38030","30750"
"Leaver Dept.","2022","Unknown","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","East of England","70","70","44590","36060"
"Leaver Dept.","2022","Unknown","East Wales","Wales","200","190","33120","29540"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Scotland","220","210","32740","27570"
"Leaver Dept.","2022","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","250","240","43600","38360"
"Leaver Dept.","2022","Unknown","Greater Manchester","North West (England)","270","260","31730","27570"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","London","480","460","50820","47090"
"Leaver Dept.","2022","Unknown","Inner London - West","London","1610","1330","41970","34710"
"Leaver Dept.","2022","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","North West (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","North West (England)","160","160","32320","27570"
"Leaver Dept.","2022","Unknown","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","290","280","33870","27570"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","London","100","100","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","London","270","250","49960","41950"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southern Scotland","Scotland","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","210","210","36090","32000"
"Leaver Dept.","2022","Unknown","West Central Scotland","Scotland","180","170","31780","27570"
"Leaver Dept.","2022","Unknown","West Midlands","West Midlands (England)","270","260","34650","27570"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Yorkshire and The Humber","210","200","35370","30880"
"New entrant CS","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","East of England","580","570","27620","27570"
"New entrant CS","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","810","790","28960","27570"
"New entrant CS","2021","Heterosexual / straight","Cheshire","North West (England)","490","480","28120","27570"
"New entrant CS","2021","Heterosexual / straight","Cornwall and Isles of Scilly","South West (England)","130","130","25890","27570"
"New entrant CS","2021","Heterosexual / straight","Cumbria","North West (England)","80","80","28270","24080"
"New entrant CS","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","East Midlands (England)","820","790","27480","26930"
"New entrant CS","2021","Heterosexual / straight","Devon","South West (England)","620","590","25130","22350"
"New entrant CS","2021","Heterosexual / straight","Dorset and Somerset","South West (England)","330","320","25350","25850"
"New entrant CS","2021","Heterosexual / straight","East Anglia","East of England","980","950","27010","27570"
"New entrant CS","2021","Heterosexual / straight","East Wales","Wales","1000","970","27360","24000"
"New entrant CS","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","260","260","24920","24000"
"New entrant CS","2021","Heterosexual / straight","Eastern Scotland","Scotland","880","850","28230","26160"
"New entrant CS","2021","Heterosexual / straight","Essex","East of England","530","510","27860","29290"
"New entrant CS","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","2240","2150","30730","27570"
"New entrant CS","2021","Heterosexual / straight","Greater Manchester","North West (England)","1460","1430","28660","27570"
"New entrant CS","2021","Heterosexual / straight","Hampshire and Isle of Wight","South East (England)","1250","1210","28750","27570"
"New entrant CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","310","300","25850","22920"
"New entrant CS","2021","Heterosexual / straight","Highlands and Islands","Scotland","130","130","24920","21590"
"New entrant CS","2021","Heterosexual / straight","Inner London - East","London","2230","2140","35430","31060"
"New entrant CS","2021","Heterosexual / straight","Inner London - West","London","4240","4190","37320","33000"
"New entrant CS","2021","Heterosexual / straight","Kent","South East (England)","710","700","27420","29290"
"New entrant CS","2021","Heterosexual / straight","Lancashire","North West (England)","900","880","23800","21010"
"New entrant CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","550","540","25090","22920"
"New entrant CS","2021","Heterosexual / straight","Lincolnshire","East Midlands (England)","210","210","27100","26350"
"New entrant CS","2021","Heterosexual / straight","Merseyside","North West (England)","670","650","27010","25480"
"New entrant CS","2021","Heterosexual / straight","North Eastern Scotland","Scotland","90","90","27860","27570"
"New entrant CS","2021","Heterosexual / straight","North Yorkshire","Yorkshire and The Humber","400","390","30640","27570"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland","Northern Ireland","140","140","25770","20920"
"New entrant CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","North East (England)","1470","1440","25210","21010"
"New entrant CS","2021","Heterosexual / straight","Outer London - East and North East","London","650","640","29390","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - South","London","520","510","32130","31060"
"New entrant CS","2021","Heterosexual / straight","Outer London - West and North West","London","940","920","30780","31060"
"New entrant CS","2021","Heterosexual / straight","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Shropshire and Staffordshire","West Midlands (England)","670","640","26030","24920"
"New entrant CS","2021","Heterosexual / straight","South Yorkshire","Yorkshire and The Humber","620","610","27220","25000"
"New entrant CS","2021","Heterosexual / straight","Southern Scotland","Scotland","230","230","25070","26160"
"New entrant CS","2021","Heterosexual / straight","Surrey, East and West Sussex","South East (England)","880","850","27240","27570"
"New entrant CS","2021","Heterosexual / straight","Tees Valley and Durham","North East (England)","460","450","23570","21010"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","300","300","30450","27570"
"New entrant CS","2021","Heterosexual / straight","West Central Scotland","Scotland","860","840","27020","23450"
"New entrant CS","2021","Heterosexual / straight","West Midlands","West Midlands (England)","1220","1180","29380","27570"
"New entrant CS","2021","Heterosexual / straight","West Wales and The Valleys","Wales","640","620","24810","21590"
"New entrant CS","2021","Heterosexual / straight","West Yorkshire","Yorkshire and The Humber","1260","1230","27940","27570"
"New entrant CS","2021","LGBO","Bedfordshire and Hertfordshire","East of England","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","70","70","27600","27570"
"New entrant CS","2021","LGBO","Cheshire","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Derbyshire and Nottinghamshire","East Midlands (England)","60","60","27520","27570"
"New entrant CS","2021","LGBO","Devon","South West (England)","70","70","24490","23140"
"New entrant CS","2021","LGBO","Dorset and Somerset","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","East Anglia","East of England","90","90","24960","24560"
"New entrant CS","2021","LGBO","East Wales","Wales","130","130","26730","23910"
"New entrant CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Scotland","110","110","27120","26350"
"New entrant CS","2021","LGBO","Essex","East of England","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","190","180","27830","27570"
"New entrant CS","2021","LGBO","Greater Manchester","North West (England)","200","200","26910","27570"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","South East (England)","110","110","26410","27570"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","London","220","210","33360","31060"
"New entrant CS","2021","LGBO","Inner London - West","London","560","560","36170","32790"
"New entrant CS","2021","LGBO","Kent","South East (England)","70","70","27910","29290"
"New entrant CS","2021","LGBO","Lancashire","North West (England)","80","80","22570","21010"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","North West (England)","60","60","24070","24690"
"New entrant CS","2021","LGBO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","North East (England)","150","140","24730","21010"
"New entrant CS","2021","LGBO","Outer London - East and North East","London","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","London","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","London","80","80","30270","31060"
"New entrant CS","2021","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","West Midlands (England)","70","70","23510","22920"
"New entrant CS","2021","LGBO","South Yorkshire","Yorkshire and The Humber","60","60","24800","22920"
"New entrant CS","2021","LGBO","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","South East (England)","120","120","26210","27570"
"New entrant CS","2021","LGBO","Tees Valley and Durham","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Scotland","120","110","26430","24450"
"New entrant CS","2021","LGBO","West Midlands","West Midlands (England)","110","100","27530","27570"
"New entrant CS","2021","LGBO","West Wales and The Valleys","Wales","70","60","23290","21590"
"New entrant CS","2021","LGBO","West Yorkshire","Yorkshire and The Humber","170","170","27090","27570"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","60","50","28810","27570"
"New entrant CS","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","50","50","32490","27570"
"New entrant CS","2021","Undeclared","Devon","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","East of England","70","60","28770","24920"
"New entrant CS","2021","Undeclared","East Wales","Wales","60","60","29570","27570"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Scotland","140","130","26460","20850"
"New entrant CS","2021","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","180","160","31540","27570"
"New entrant CS","2021","Undeclared","Greater Manchester","North West (England)","120","110","29680","27570"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","90","80","29370","27570"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","London","290","260","37720","31100"
"New entrant CS","2021","Undeclared","Inner London - West","London","450","440","37210","33500"
"New entrant CS","2021","Undeclared","Kent","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","80","80","28540","21090"
"New entrant CS","2021","Undeclared","Outer London - East and North East","London","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","London","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","London","100","90","32020","31060"
"New entrant CS","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","South East (England)","70","70","27860","27570"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Scotland","60","60","29470","23450"
"New entrant CS","2021","Undeclared","West Midlands","West Midlands (England)","80","80","30410","27570"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Wales","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","90","80","29550","27570"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","East of England","180","170","25320","24750"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","320","310","28340","26470"
"New entrant CS","2021","Unknown","Cheshire","North West (England)","120","110","26730","22850"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","380","370","26040","25560"
"New entrant CS","2021","Unknown","Devon","South West (England)","340","330","28810","25270"
"New entrant CS","2021","Unknown","Dorset and Somerset","South West (England)","130","120","26780","22850"
"New entrant CS","2021","Unknown","East Anglia","East of England","280","270","25660","24020"
"New entrant CS","2021","Unknown","East Wales","Wales","740","720","25830","23050"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","140","140","23870","22350"
"New entrant CS","2021","Unknown","Eastern Scotland","Scotland","970","940","30030","25560"
"New entrant CS","2021","Unknown","Essex","East of England","200","190","26970","24880"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","610","590","29320","26350"
"New entrant CS","2021","Unknown","Greater Manchester","North West (England)","900","880","26840","24880"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","South East (England)","420","400","28890","24880"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","60","60","25060","21050"
"New entrant CS","2021","Unknown","Highlands and Islands","Scotland","60","60","25770","21710"
"New entrant CS","2021","Unknown","Inner London - East","London","610","590","35030","31060"
"New entrant CS","2021","Unknown","Inner London - West","London","3090","3060","38480","32790"
"New entrant CS","2021","Unknown","Kent","South East (England)","320","310","24720","24620"
"New entrant CS","2021","Unknown","Lancashire","North West (England)","270","260","22850","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","250","240","23310","22350"
"New entrant CS","2021","Unknown","Lincolnshire","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","North West (England)","490","470","25150","21430"
"New entrant CS","2021","Unknown","North Eastern Scotland","Scotland","80","70","28020","25980"
"New entrant CS","2021","Unknown","North Yorkshire","Yorkshire and The Humber","100","100","26150","23540"
"New entrant CS","2021","Unknown","Northern Ireland","Northern Ireland","190","180","23150","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","860","840","23890","21010"
"New entrant CS","2021","Unknown","Outer London - East and North East","London","200","200","27670","30150"
"New entrant CS","2021","Unknown","Outer London - South","London","480","480","34320","29570"
"New entrant CS","2021","Unknown","Outer London - West and North West","London","320","320","28380","28650"
"New entrant CS","2021","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","280","270","25170","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Yorkshire and The Humber","310","300","27300","22850"
"New entrant CS","2021","Unknown","Southern Scotland","Scotland","220","210","21980","20140"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","South East (England)","270","260","26040","25770"
"New entrant CS","2021","Unknown","Tees Valley and Durham","North East (England)","190","180","23880","22350"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36780","28000"
"New entrant CS","2021","Unknown","West Central Scotland","Scotland","490","470","27130","23450"
"New entrant CS","2021","Unknown","West Midlands","West Midlands (England)","600","580","27830","22570"
