"Status","Year","Parent_department","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","No function","West Midlands (England)","240","230","28040","27570"
"Leaver Dept.","2022","Department for Work and Pensions","No function","Yorkshire and The Humber","190","180","28850","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","60","60","46710","39480"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Analysis","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","120","60","49440","52860"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","140","70","45630","40740"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","London","150","90","45900","40850"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data & Technology","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","100","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","50","50","34740","28590"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","170","140","40460","32650"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","No function","East Midlands (England)","160","140","40570","36330"
"Leaver Dept.","2022","Department of Health and Social Care","No function","East of England","340","300","42340","36060"
"Leaver Dept.","2022","Department of Health and Social Care","No function","London","2960","2380","45570","40070"
"Leaver Dept.","2022","Department of Health and Social Care","No function","North East (England)","90","80","46180","40060"
"Leaver Dept.","2022","Department of Health and Social Care","No function","North West (England)","470","430","37280","28870"
"Leaver Dept.","2022","Department of Health and Social Care","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","No function","South East (England)","460","410","45610","40060"
"Leaver Dept.","2022","Department of Health and Social Care","No function","South West (England)","1020","940","38760","34530"
"Leaver Dept.","2022","Department of Health and Social Care","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","No function","West Midlands (England)","350","310","41330","34350"
"Leaver Dept.","2022","Department of Health and Social Care","No function","Yorkshire and The Humber","460","320","41860","36690"
"Leaver Dept.","2022","Department of Health and Social Care","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","London","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","London","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","East Midlands (England)","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","London","230","230","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","North East (England)","220","210","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","North West (England)","230","230","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Scotland","260","240","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","West Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","No function","London","150","150","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","East of England","40","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","London","680","670","44090","40640"
"Leaver Dept.","2022","Home Office","Unknown","North East (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","North West (England)","290","280","26930","24890"
"Leaver Dept.","2022","Home Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Scotland","70","70","26780","24890"
"Leaver Dept.","2022","Home Office","Unknown","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","West Midlands (England)","60","60","27460","24890"
"Leaver Dept.","2022","Home Office","Unknown","Yorkshire and The Humber","110","100","30970","25040"
"Leaver Dept.","2022","Ministry of Defence","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
