"Status","Year","Parent_department","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared disabled","White","30","30","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Declared non-disabled","White","140","140","37500","36500"
"New entrant CS","2022","Department for Education","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Unknown","Asian","90","90","31280","29360"
"New entrant CS","2022","Department for Education","Unknown","Black","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Unknown","Unknown","220","220","35090","32940"
"New entrant CS","2022","Department for Education","Unknown","White","470","460","34520","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared disabled","White","230","220","33600","29790"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Asian","120","120","33620","31460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Black","60","60","33080","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Mixed","60","60","31490","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","Unknown","350","340","22020","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Declared non-disabled","White","1450","1420","33130","29810"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Undeclared","White","50","50","35180","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","450","440","35390","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Declared non-disabled","White","140","140","37900","31800"
"New entrant CS","2022","Department for International Trade","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Unknown","140","140","36000","31800"
"New entrant CS","2022","Department for International Trade","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared disabled","White","50","50","32520","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","Black","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Declared non-disabled","White","320","320","37060","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","150","140","34250","32780"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared disabled","White","50","50","31980","27770"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Asian","130","130","30670","26130"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Black","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Declared non-disabled","White","850","830","31230","26130"
"New entrant CS","2022","Department for Transport","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","White","80","80","30070","26130"
"New entrant CS","2022","Department for Transport","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","840","810","29630","26130"
"New entrant CS","2022","Department for Transport","Unknown","White","90","80","29550","26840"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Asian","100","90","27520","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Black","70","70","28850","29290"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Mixed","60","50","26990","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Declared disabled","White","910","890","25280","21260"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Asian","1210","1180","27330","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Black","570","560","27920","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Mixed","220","220","26050","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Other ethnicity","70","70","26960","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Undeclared","130","120","27100","27570"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Declared non-disabled","White","5180","5070","26140","27570"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Asian","50","50","26470","27570"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Undeclared","70","70","29000","27570"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","White","240","230","26060","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","1510","1480","26570","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared disabled","White","140","130","34470","32320"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Asian","240","210","32790","28590"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Black","170","150","30420","28410"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Mixed","60","60","33700","28590"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Declared non-disabled","White","1060","970","36380","32330"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Asian","80","70","37730","32790"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Black","40","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Mixed","30","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","990","690","41990","36330"
"New entrant CS","2022","Department of Health and Social Care","Unknown","White","330","290","40270","32790"
"New entrant CS","2022","Estyn","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Declared non-disabled","White","70","70","34370","30350"
"New entrant CS","2022","Food Standards Agency","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Undeclared","White","40","40","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","White","140","130","26650","22600"
"New entrant CS","2022","HM Land Registry","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Unknown","140","130","27310","25850"
"New entrant CS","2022","HM Land Registry","Unknown","White","110","110","26190","22600"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Asian","40","40","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared disabled","White","320","310","26900","26590"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Asian","830","800","27320","26590"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Black","250","240","28500","26590"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Mixed","120","120","29360","26590"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Other ethnicity","40","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Declared non-disabled","White","3360","3300","27370","26590"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","Asian","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Undeclared","White","130","130","27130","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Asian","120","110","28250","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Black","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","2870","2790","26100","21750"
"New entrant CS","2022","HM Revenue and Customs","Unknown","White","240","230","27080","26590"
"New entrant CS","2022","HM Treasury","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Asian","40","30","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
