"Status","Year","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","310","280","42170","35430"
"Leaver Dept.","2022","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","50","40","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Delivery","550","520","32470","28990"
"Leaver Dept.","2022","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","50","50","28610","27570"
"Leaver Dept.","2022","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","80","70","39030","34730"
"Leaver Dept.","2022","Black","Project Delivery","40","30","[c]","[c]"
"Leaver Dept.","2022","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","150","140","37660","35500"
"Leaver Dept.","2022","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","150","130","40180","35510"
"Leaver Dept.","2022","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","250","230","32960","28310"
"Leaver Dept.","2022","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","90","80","42620","40050"
"Leaver Dept.","2022","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","40","40","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","100","80","40350","34710"
"Leaver Dept.","2022","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","70","70","35460","29290"
"Leaver Dept.","2022","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","430","400","36870","31990"
"Leaver Dept.","2022","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","80","70","46700","45200"
"Leaver Dept.","2022","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","180","160","44430","40940"
"Leaver Dept.","2022","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","100","80","42760","40600"
"Leaver Dept.","2022","Unknown","Commercial","170","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","130","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","160","70","40350","38650"
"Leaver Dept.","2022","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","160","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","70","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","850","780","30450","27570"
"Leaver Dept.","2022","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","100","100","32140","28440"
"Leaver Dept.","2022","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","600","290","44270","40050"
"Leaver Dept.","2022","Unknown","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","1740","1470","38350","32000"
"Leaver Dept.","2022","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","260","240","39970","36780"
"Leaver Dept.","2022","White","Communications","220","200","43870","37830"
"Leaver Dept.","2022","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","80","70","31260","27570"
"Leaver Dept.","2022","White","Digital, Data and Technology","390","380","42330","38500"
"Leaver Dept.","2022","White","Economics","90","90","45040","35070"
"Leaver Dept.","2022","White","Finance","310","290","42990","37980"
"Leaver Dept.","2022","White","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","410","390","40460","33880"
"Leaver Dept.","2022","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Intelligence Analysis","60","60","34770","30900"
"Leaver Dept.","2022","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Knowledge and Information Management","210","190","43910","40560"
"Leaver Dept.","2022","White","Legal","60","50","61020","58310"
"Leaver Dept.","2022","White","Medicine","250","210","88240","92500"
"Leaver Dept.","2022","White","Operational Delivery","5280","4990","33490","27570"
"Leaver Dept.","2022","White","Operational Research","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Other","510","500","31400","27570"
"Leaver Dept.","2022","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Policy","1340","1210","46830","41950"
"Leaver Dept.","2022","White","Project Delivery","350","340","40660","36970"
"Leaver Dept.","2022","White","Property","80","70","42990","38200"
"Leaver Dept.","2022","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","1580","1460","40310","37910"
"Leaver Dept.","2022","White","Security","60","60","36570","35310"
"Leaver Dept.","2022","White","Social Research","50","40","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","80","80","42820","39850"
"Leaver Dept.","2022","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","1990","1770","44590","38160"
"Leaver Dept.","2022","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","170","170","41780","37500"
"New entrant CS","2021","Asian","Economics","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Finance","70","60","37010","34040"
"New entrant CS","2021","Asian","Human Resources","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","90","90","41850","43920"
"New entrant CS","2021","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","700","660","26670","23530"
"New entrant CS","2021","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","80","80","30110","27400"
"New entrant CS","2021","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","210","210","35060","32790"
"New entrant CS","2021","Asian","Project Delivery","60","60","35030","34010"
"New entrant CS","2021","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","80","80","30530","28590"
"New entrant CS","2021","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","180","170","22370","20140"
"New entrant CS","2021","Asian","Unknown","2160","2120","28720","27570"
"New entrant CS","2021","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","70","70","39980","38650"
"New entrant CS","2021","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","40","30","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","540","520","27430","25630"
"New entrant CS","2021","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","50","50","[c]","[c]"
"New entrant CS","2021","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","120","120","34320","32940"
"New entrant CS","2021","Black","Project Delivery","50","50","36910","34360"
"New entrant CS","2021","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","60","50","31570","30230"
"New entrant CS","2021","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","50","40","[c]","[c]"
"New entrant CS","2021","Black","Unknown","1510","1490","28950","29290"
"New entrant CS","2021","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","50","50","27870","27570"
"New entrant CS","2021","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","340","330","27260","24510"
"New entrant CS","2021","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","90","90","33440","32560"
"New entrant CS","2021","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","780","770","28350","27570"
"New entrant CS","2021","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","70","70","26310","24220"
"New entrant CS","2021","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","190","180","29080","29290"
"New entrant CS","2021","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","270","250","29140","24920"
"New entrant CS","2021","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","70","70","35350","32560"
"New entrant CS","2021","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","40","40","[c]","[c]"
