"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","West Central Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Security","Scotland","60","60","22670","23540"
"New entrant CS","2021","West Central Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Tax","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Scotland","890","870","27510","26160"
"New entrant CS","2021","West Midlands","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Digital, Data and Technology","West Midlands (England)","80","80","39260","36500"
"New entrant CS","2021","West Midlands","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Finance","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Legal","West Midlands (England)","60","60","40090","38000"
"New entrant CS","2021","West Midlands","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Operational Delivery","West Midlands (England)","720","690","27090","22920"
"New entrant CS","2021","West Midlands","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Policy","West Midlands (England)","60","60","35150","30730"
"New entrant CS","2021","West Midlands","Project Delivery","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Science and Engineering","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Tax","West Midlands (England)","200","200","21500","20140"
"New entrant CS","2021","West Midlands","Unknown","West Midlands (England)","620","610","26780","27570"
"New entrant CS","2021","West Midlands","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Digital, Data and Technology","Wales","60","60","33760","26130"
"New entrant CS","2021","West Wales and The Valleys","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Operational Delivery","Wales","510","470","21600","21590"
"New entrant CS","2021","West Wales and The Valleys","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Wales","350","350","24170","21010"
"New entrant CS","2021","West Wales and The Valleys","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Commercial","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Digital, Data and Technology","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Finance","Yorkshire and The Humber","50","50","34270","28970"
"New entrant CS","2021","West Yorkshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Legal","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Operational Delivery","Yorkshire and The Humber","550","530","24510","22850"
"New entrant CS","2021","West Yorkshire","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Policy","Yorkshire and The Humber","190","190","38330","32790"
"New entrant CS","2021","West Yorkshire","Project Delivery","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Tax","Yorkshire and The Humber","350","340","22150","20140"
"New entrant CS","2021","West Yorkshire","Unknown","Yorkshire and The Humber","1050","1040","27360","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Operational Delivery","East of England","590","570","27890","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","South East (England)","50","50","28540","26350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","South East (England)","830","800","27430","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Other","South East (England)","80","80","25970","23170"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","South East (England)","80","80","26430","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Cheshire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Digital, Data and Technology","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Cheshire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Human Resources","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Operational Delivery","North West (England)","410","390","26130","23170"
"New entrant CS","2022","Cheshire","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Policy","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Operational Delivery","South West (England)","170","170","24210","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Operational Delivery","North West (England)","280","260","23870","21300"
"New entrant CS","2022","Cumbria","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Digital, Data and Technology","East Midlands (England)","60","60","35870","33350"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Human Resources","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Legal","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Operational Delivery","East Midlands (England)","1390","1320","25150","23170"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Policy","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Property","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Science and Engineering","East Midlands (England)","50","40","32710","31660"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Tax","East Midlands (England)","210","200","27400","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","100","100","28720","26590"
"New entrant CS","2022","Devon","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Digital, Data and Technology","South West (England)","160","160","25860","24360"
"New entrant CS","2022","Devon","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Operational Delivery","South West (England)","540","510","24610","22600"
"New entrant CS","2022","Devon","Other","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Devon","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Project Delivery","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Devon","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Science and Engineering","South West (England)","60","60","28310","24720"
"New entrant CS","2022","Devon","Security","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Devon","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Geography","South West (England)","70","70","25820","20420"
"New entrant CS","2022","Dorset and Somerset","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Operational Delivery","South West (England)","400","380","25570","24090"
"New entrant CS","2022","Dorset and Somerset","Other","South West (England)","70","60","23220","21260"
"New entrant CS","2022","Dorset and Somerset","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Science and Engineering","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Geography","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Operational Delivery","East of England","1250","1180","25380","23390"
"New entrant CS","2022","East Anglia","Operational Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Other","East of England","80","80","22250","21170"
"New entrant CS","2022","East Anglia","Policy","East of England","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Property","East of England","50","50","[c]","[c]"
"New entrant CS","2022","East Anglia","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Science and Engineering","East of England","60","60","29080","29750"
"New entrant CS","2022","East Anglia","Security","East of England","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","Tax","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","East of England","60","50","[c]","[c]"
"New entrant CS","2022","East Anglia","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Digital, Data and Technology","Wales","160","150","37420","36550"
