"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Home Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Home Office","20-29","190","190","29310","28650"
"New entrant CS","2021","Other","Home Office","30-39","70","70","39210","35050"
"New entrant CS","2021","Other","Home Office","40-49","50","40","[c]","[c]"
"New entrant CS","2021","Other","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Home Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Defence","20-29","250","250","21980","20920"
"New entrant CS","2021","Other","Ministry of Defence","30-39","170","170","24320","20920"
"New entrant CS","2021","Other","Ministry of Defence","40-49","230","220","25630","20920"
"New entrant CS","2021","Other","Ministry of Defence","50-59","260","250","26980","20920"
"New entrant CS","2021","Other","Ministry of Defence","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","20-29","110","110","25520","23450"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scottish Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","The National Archives","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","20-29","370","370","34460","33570"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","30-39","100","100","43390","40050"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","20-29","160","160","34800","34020"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","30-39","60","60","42530","34020"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Education","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Education","20-29","150","150","32240","29360"
"New entrant CS","2021","Policy","Department for Education","30-39","70","70","40360","36500"
"New entrant CS","2021","Policy","Department for Education","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Policy","Department for Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","20-29","320","320","31840","32560"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","30-39","150","150","39510","35900"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","40-49","50","50","51490","47550"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for International Trade","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Policy","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","20-29","110","110","33190","34710"
"New entrant CS","2021","Policy","Department for Transport","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department of Health and Social Care","20-29","330","330","32550","32790"
"New entrant CS","2021","Policy","Department of Health and Social Care","30-39","100","100","43350","40650"
"New entrant CS","2021","Policy","Department of Health and Social Care","40-49","80","80","53120","49530"
"New entrant CS","2021","Policy","Department of Health and Social Care","50-59","80","70","47710","41840"
"New entrant CS","2021","Policy","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Treasury","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Treasury","20-29","200","200","31880","28500"
"New entrant CS","2021","Policy","HM Treasury","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Policy","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Home Office","20-29","130","120","37930","35050"
"New entrant CS","2021","Policy","Home Office","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Policy","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Home Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","20-29","70","70","32330","30260"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","20-29","130","130","28820","28920"
"New entrant CS","2021","Project Delivery","Ministry of Defence","30-39","160","150","35280","33300"
"New entrant CS","2021","Project Delivery","Ministry of Defence","40-49","120","110","39300","40000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","50-59","110","110","39380","40000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","20-29","80","80","27650","24500"
"New entrant CS","2021","Property","HM Revenue and Customs","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","40-49","50","50","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","50-59","60","60","31440","33000"
"New entrant CS","2021","Property","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
