"Status","Year","Responsibility_level","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SEO/HEO","Outer London - South","HM Revenue and Customs","50","50","36610","36160"
"New entrant CS","2021","SEO/HEO","Outer London - South","Home Office","120","120","39020","36590"
"New entrant CS","2021","SEO/HEO","Outer London - South","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Department of Health and Social Care","110","100","35020","32330"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Outer London - West and North West","The National Archives","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Department for Education","70","70","32680","30320"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Cabinet Office","120","120","29960","28000"
"New entrant CS","2021","SEO/HEO","Unknown","Department for Work and Pensions","50","50","35130","35310"
"New entrant CS","2021","SEO/HEO","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Central Scotland","Scottish Government","160","160","35090","33550"
"New entrant CS","2021","SEO/HEO","West Midlands","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Department for Education","70","60","34660","36500"
"New entrant CS","2021","SEO/HEO","West Midlands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department for Work and Pensions","60","50","34840","31990"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Department of Health and Social Care","200","190","32210","28970"
"New entrant CS","2021","SEO/HEO","West Yorkshire","HM Revenue and Customs","70","70","32800","31810"
"New entrant CS","2021","SEO/HEO","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Ministry of Justice","70","70","30130","30920"
"New entrant CS","2021","SEO/HEO","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Yorkshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Ministry of Justice","70","60","21430","22920"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","90","80","23760","24020"
"New entrant CS","2021","Unknown","Cheshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Ministry of Justice","30","20","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Ministry of Justice","70","60","22520","22920"
"New entrant CS","2021","Unknown","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Ministry of Justice","50","50","21430","22920"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","140","140","34470","27770"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Ministry of Justice","130","120","26580","26810"
"New entrant CS","2021","Unknown","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - East and North East","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","South Yorkshire","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Ministry of Justice","70","70","22150","22920"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","HM Revenue and Customs","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Ministry of Justice","90","80","22720","22920"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Ministry of Justice","200","190","25430","28140"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","150","140","23860","23220"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","320","320","25510","28140"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cheshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cheshire","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Cheshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cheshire","Ministry of Defence","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Cheshire","Ministry of Justice","140","140","21900","23140"
"New entrant CS","2022","AA/AO","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Department for Work and Pensions","100","100","21260","21260"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cumbria","Department for Environment, Food and Rural Affairs","150","140","21330","21300"
"New entrant CS","2022","AA/AO","Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department for Work and Pensions","150","150","21260","21260"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","HM Revenue and Customs","150","150","21250","21250"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Ministry of Justice","360","350","21690","20970"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Department for Business, Energy and Industrial Strategy","70","70","18520","17900"
"New entrant CS","2022","AA/AO","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Department for Work and Pensions","60","60","21230","21260"
"New entrant CS","2022","AA/AO","Devon","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","HM Revenue and Customs","80","80","21830","21750"
"New entrant CS","2022","AA/AO","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Devon","Ministry of Justice","150","150","21990","23140"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Ministry of Defence","110","110","20850","20420"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Ministry of Justice","130","130","22550","20970"
"New entrant CS","2022","AA/AO","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","Department for Work and Pensions","80","80","21250","21260"
"New entrant CS","2022","AA/AO","East Anglia","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Anglia","Ministry of Defence","100","100","22040","21170"
"New entrant CS","2022","AA/AO","East Anglia","Ministry of Justice","450","440","23360","23140"
"New entrant CS","2022","AA/AO","East Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Department for Business, Energy and Industrial Strategy","170","160","20980","21810"
"New entrant CS","2022","AA/AO","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Department for Work and Pensions","60","60","21240","21260"
"New entrant CS","2022","AA/AO","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","HM Revenue and Customs","280","260","21260","21250"
"New entrant CS","2022","AA/AO","East Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","Ministry of Justice","290","290","21870","20970"
"New entrant CS","2022","AA/AO","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Wales","UK Statistics Authority","140","130","19860","19860"
"New entrant CS","2022","AA/AO","East Wales","Welsh Government","60","50","22140","21300"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
