"Status","Year","Region_ITL2","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Merseyside","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Tax","Female","160","160","24970","21250"
"New entrant CS","2022","Merseyside","Tax","Male","120","120","27210","26590"
"New entrant CS","2022","Merseyside","Unknown","Female","100","90","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Male","70","70","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","Female","60","60","25620","22640"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","Male","60","60","34020","25420"
"New entrant CS","2022","North Eastern Scotland","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Female","70","70","29870","27230"
"New entrant CS","2022","North Eastern Scotland","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Operational Delivery","Female","140","130","27230","23170"
"New entrant CS","2022","North Yorkshire","Operational Delivery","Male","90","80","25560","21300"
"New entrant CS","2022","North Yorkshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Policy","Female","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Policy","Male","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","Female","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","Female","100","90","24440","21250"
"New entrant CS","2022","Northern Ireland","Operational Delivery","Male","100","90","25320","21250"
"New entrant CS","2022","Northern Ireland","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Tax","Female","120","120","27050","26590"
"New entrant CS","2022","Northern Ireland","Tax","Male","120","110","27030","26590"
"New entrant CS","2022","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Counter Fraud","Female","50","50","27080","27570"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Counter Fraud","Male","30","30","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Digital, Data and Technology","Female","60","60","35240","33080"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Digital, Data and Technology","Male","120","120","38500","35310"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Operational Delivery","Female","1040","990","24010","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Operational Delivery","Male","670","660","24080","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Other","Female","60","60","22580","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Other","Male","50","50","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Policy","Female","40","30","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Policy","Male","30","30","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tax","Female","140","130","24610","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Tax","Male","120","120","27240","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Female","220","210","24610","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Male","130","130","26920","21260"
"New entrant CS","2022","Outer London - East and North East","Counter Fraud","Female","50","50","26210","25110"
"New entrant CS","2022","Outer London - East and North East","Counter Fraud","Male","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Operational Delivery","Female","330","320","29450","30130"
"New entrant CS","2022","Outer London - East and North East","Operational Delivery","Male","200","200","30990","30460"
"New entrant CS","2022","Outer London - East and North East","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Digital, Data and Technology","Female","60","60","41240","37290"
"New entrant CS","2022","Outer London - South","Digital, Data and Technology","Male","90","90","47590","41950"
"New entrant CS","2022","Outer London - South","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Operational Delivery","Female","380","370","30000","28650"
"New entrant CS","2022","Outer London - South","Operational Delivery","Male","180","170","31840","30600"
"New entrant CS","2022","Outer London - South","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Project Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Project Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Tax","Female","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Tax","Male","50","50","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Operational Delivery","Female","560","520","29540","28650"
"New entrant CS","2022","Outer London - West and North West","Operational Delivery","Male","350","330","30550","30130"
"New entrant CS","2022","Outer London - West and North West","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Science and Engineering","Female","60","60","33320","32330"
"New entrant CS","2022","Outer London - West and North West","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Geography","Male","[c]","[c]","[c]","[c]"
