"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Other ethnicity","Unknown","120","120","29410","30170"
"New entrant CS","2021","EO","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Operational Delivery","70","60","26350","25410"
"New entrant CS","2021","EO","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Undeclared","Unknown","220","220","28750","27570"
"New entrant CS","2021","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Communications","70","70","26750","27270"
"New entrant CS","2021","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Digital, Data and Technology","140","130","26410","25560"
"New entrant CS","2021","EO","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Finance","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Human Resources","60","60","25730","27130"
"New entrant CS","2021","EO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Legal","50","50","25900","25560"
"New entrant CS","2021","EO","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Operational Delivery","920","900","25930","24880"
"New entrant CS","2021","EO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Other","170","170","25750","26380"
"New entrant CS","2021","EO","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Policy","230","220","26010","27270"
"New entrant CS","2021","EO","Unknown","Project Delivery","60","60","22850","25560"
"New entrant CS","2021","EO","Unknown","Property","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Science and Engineering","70","70","21060","16780"
"New entrant CS","2021","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","Tax","450","440","25570","25560"
"New entrant CS","2021","EO","Unknown","Unknown","1480","1440","28310","27570"
"New entrant CS","2021","EO","White","Commercial","50","50","[c]","[c]"
"New entrant CS","2021","EO","White","Communications","60","50","26170","26250"
"New entrant CS","2021","EO","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Digital, Data and Technology","180","170","25940","26000"
"New entrant CS","2021","EO","White","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Finance","110","110","24540","25000"
"New entrant CS","2021","EO","White","Human Resources","90","90","25720","26180"
"New entrant CS","2021","EO","White","Intelligence Analysis","40","40","[c]","[c]"
"New entrant CS","2021","EO","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Legal","80","70","27310","26970"
"New entrant CS","2021","EO","White","Medicine","40","40","[c]","[c]"
"New entrant CS","2021","EO","White","Operational Delivery","1450","1420","27240","25880"
"New entrant CS","2021","EO","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Other","370","360","25290","26350"
"New entrant CS","2021","EO","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Policy","260","250","26600","26350"
"New entrant CS","2021","EO","White","Project Delivery","140","140","25740","26350"
"New entrant CS","2021","EO","White","Property","80","80","25630","25000"
"New entrant CS","2021","EO","White","Psychology","40","40","[c]","[c]"
"New entrant CS","2021","EO","White","Science and Engineering","190","190","26090","26370"
"New entrant CS","2021","EO","White","Security","50","50","28900","26350"
"New entrant CS","2021","EO","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","White","Statistics","50","50","26350","26050"
"New entrant CS","2021","EO","White","Tax","280","270","25640","25560"
"New entrant CS","2021","EO","White","Unknown","6690","6530","28040","27570"
"New entrant CS","2021","EO","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Legal","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Communications","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Digital, Data and Technology","190","180","59600","57430"
"New entrant CS","2021","G6/G7","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Intelligence Analysis","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Legal","80","70","54900","55000"
"New entrant CS","2021","G6/G7","Unknown","Medicine","30","20","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Operational Delivery","60","60","55450","54360"
"New entrant CS","2021","G6/G7","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Policy","250","240","56330","53380"
"New entrant CS","2021","G6/G7","Unknown","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","Unknown","300","290","61760","56040"
"New entrant CS","2021","G6/G7","White","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Communications","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Digital, Data and Technology","210","210","56970","56000"
"New entrant CS","2021","G6/G7","White","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Finance","50","50","59150","59360"
"New entrant CS","2021","G6/G7","White","Human Resources","60","60","57870","55250"
"New entrant CS","2021","G6/G7","White","Inspector of Education and Training","50","50","73240","75500"
"New entrant CS","2021","G6/G7","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Legal","260","250","53510","50520"
"New entrant CS","2021","G6/G7","White","Medicine","60","50","71010","74470"
"New entrant CS","2021","G6/G7","White","Operational Delivery","260","240","56100","53360"
"New entrant CS","2021","G6/G7","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Other","60","60","61910","57460"
"New entrant CS","2021","G6/G7","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Policy","280","280","55760","53380"
"New entrant CS","2021","G6/G7","White","Project Delivery","120","120","55590","53970"
"New entrant CS","2021","G6/G7","White","Property","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Science and Engineering","60","60","54950","52610"
"New entrant CS","2021","G6/G7","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","White","Unknown","320","310","56450","54700"
