"Status","Year","Sexual_orientation","Parent_department","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Department for Transport (excl. agencies)","100","100","40900","35910"
"Leaver Dept.","2022","Unknown","Department for Transport","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","490","470","31410","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Public Health England","1030","950","51240","45590"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","330","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","1330","1290","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Home Office","210","210","34060","29380"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Defence Equipment and Support","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Ministry of Defence (excl. agencies)","70","60","40000","39070"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","HM Courts and Tribunals Service","110","100","23300","20970"
"Leaver Dept.","2022","Unknown","Ministry of Justice","HM Prison and Probation Service","90","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Ministry of Justice (excl. agencies)","70","70","41170","39430"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","UK Statistics Authority","80","80","34700","30810"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Crown Prosecution Service","520","510","34440","30130"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Government Legal Department","200","190","42320","43920"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Cabinet Office (excl. agencies)","550","540","38660","34550"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Competition and Markets Authority","Competition and Markets Authority","60","60","50220","53530"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Companies House","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","460","450","38600","33570"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Insolvency Service","80","80","25580","20880"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","UK Intellectual Property Office","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","280","270","38520","34020"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Department for Education (excl. agencies)","320","310","36430","32940"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Education and Skills Funding Agency","60","60","34190","29360"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","330","320","24980","24370"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","650","640","36930","32560"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","Department for International Trade","210","200","35440","31800"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Department for Transport (excl. agencies)","300","300","36780","34710"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Driver and Vehicle Licensing Agency","170","160","25190","21590"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Driver and Vehicle Standards Agency","100","100","29630","26130"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Maritime and Coastguard Agency","120","110","35030","31080"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","13100","12850","26700","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Health and Safety Executive","150","140","31610","26370"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","210","210","37250","32790"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","150","150","39740","35430"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Public Health England","1550","1350","34700","31370"
"New entrant CS","2021","Heterosexual / straight","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Food Standards Agency","Food Standards Agency","80","80","34840","32350"
"New entrant CS","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","HM Land Registry","HM Land Registry","310","310","26390","22350"
"New entrant CS","2021","Heterosexual / straight","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","1430","1410","25780","20140"
"New entrant CS","2021","Heterosexual / straight","HM Revenue and Customs","Valuation Office Agency","120","120","25240","22690"
"New entrant CS","2021","Heterosexual / straight","HM Treasury","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","HM Treasury","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","HM Treasury","HM Treasury (excl. agencies)","280","280","32300","28500"
"New entrant CS","2021","Heterosexual / straight","HM Treasury","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","HM Treasury","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Home Office","Home Office (incl. agencies)","610","600","32580","25960"
"New entrant CS","2021","Heterosexual / straight","Ministry of Defence","Defence Equipment and Support","520","510","33570","30000"
"New entrant CS","2021","Heterosexual / straight","Ministry of Defence","Defence Science and Technology Laboratory","170","160","32350","28650"
"New entrant CS","2021","Heterosexual / straight","Ministry of Defence","Ministry of Defence (excl. agencies)","2190","2130","29010","26350"
"New entrant CS","2021","Heterosexual / straight","Ministry of Defence","Submarine Delivery Agency","140","140","38300","33500"
"New entrant CS","2021","Heterosexual / straight","Ministry of Defence","UK Hydrographic Office","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Ministry of Housing, Communities and Local Government (excl. agencies)","240","230","38930","33210"
"New entrant CS","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Planning Inspectorate","60","60","30330","26050"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","HM Courts and Tribunals Service","940","910","22420","19930"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","HM Prison and Probation Service","3210","3120","23880","22920"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","Ministry of Justice (excl. agencies)","390","390","37390","33960"
"New entrant CS","2021","Heterosexual / straight","Ministry of Justice","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","National Crime Agency","National Crime Agency","800","790","34220","32770"
"New entrant CS","2021","Heterosexual / straight","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Office for Standards in Education","Office for Standards in Education, Children's Services and Skills","140","140","49820","46360"
"New entrant CS","2021","Heterosexual / straight","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","220","220","34640","27000"
"New entrant CS","2021","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Office of Rail and Road","Office of Rail and Road","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Other Cabinet Office Agencies","Crown Commercial Service","120","120","36130","34800"
"New entrant CS","2021","Heterosexual / straight","Other Cabinet Office Agencies","Government Property Agency","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scotland Office","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Crown Office and Procurator Fiscal Service","130","130","24740","20760"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Government (excl. agencies)","290","290","36420","30650"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Social Security Scotland","230","220","24980","20060"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Scottish Government","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","The National Archives","The National Archives","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","UK Export Finance","UK Export Finance","70","70","47110","46500"
"New entrant CS","2021","Heterosexual / straight","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","United Kingdom Statistics Authority","United Kingdom Statistics Authority","640","620","31910","29540"
"New entrant CS","2021","Heterosexual / straight","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Welsh Government","Welsh Government (excl. agencies)","150","140","28380","25030"
"New entrant CS","2021","Heterosexual / straight","Welsh Government","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Attorney General's Departments","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Attorney General's Departments","Crown Prosecution Service","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Attorney General's Departments","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Attorney General's Departments","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Cabinet Office","Cabinet Office (excl. agencies)","80","80","34950","32000"
"New entrant CS","2021","LGBO","Chancellor's other departments","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Chancellor's other departments","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","70","34800","33570"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Business, Energy and Industrial Strategy","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Education","Department for Education (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Education","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Education","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Education","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Education","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","50","50","25330","24920"
"New entrant CS","2021","LGBO","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","70","70","38870","32560"
"New entrant CS","2021","LGBO","Department for Environment, Food and Rural Affairs","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Transport","Department for Transport (excl. agencies)","50","50","33840","34710"
"New entrant CS","2021","LGBO","Department for Transport","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Transport","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Transport","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Transport","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","1350","1340","26400","27570"
"New entrant CS","2021","LGBO","Department for Work and Pensions","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Department of Health and Social Care","Public Health England","110","100","31780","28590"
"New entrant CS","2021","LGBO","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Foreign, Commonwealth and Development Office","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Land Registry","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","170","170","25000","20140"
"New entrant CS","2021","LGBO","HM Revenue and Customs","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","HM Treasury (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","HM Treasury","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Home Office","Home Office (incl. agencies)","60","60","30240","24890"
"New entrant CS","2021","LGBO","Ministry of Defence","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Defence","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Defence","Ministry of Defence (excl. agencies)","130","130","27750","26350"
"New entrant CS","2021","LGBO","Ministry of Defence","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Defence","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Housing, Communities and Local Government","Ministry of Housing, Communities and Local Government (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Housing, Communities and Local Government","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Justice","HM Courts and Tribunals Service","110","110","22190","19930"
"New entrant CS","2021","LGBO","Ministry of Justice","HM Prison and Probation Service","310","300","23550","22920"
"New entrant CS","2021","LGBO","Ministry of Justice","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Ministry of Justice","Ministry of Justice (excl. agencies)","50","50","31750","29870"
"New entrant CS","2021","LGBO","Ministry of Justice","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","National Crime Agency","National Crime Agency","60","60","31710","32260"
"New entrant CS","2021","LGBO","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office for Standards in Education","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other Cabinet Office Agencies","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other Cabinet Office Agencies","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland Office","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Government (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Social Security Scotland","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scottish Government","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","United Kingdom Statistics Authority","United Kingdom Statistics Authority","70","70","31620","29540"
"New entrant CS","2021","LGBO","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Welsh Government","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
