"Status","Year","Sex","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","West Central Scotland","80","80","26000","23450"
"New entrant CS","2021","Male","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2021","Male","Policy","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Male","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Inner London - West","1100","1090","39320","33570"
"New entrant CS","2021","Male","Policy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Male","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","West Yorkshire","70","70","40330","36580"
"New entrant CS","2021","Male","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","38250","33300"
"New entrant CS","2021","Male","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Hampshire and Isle of Wight","60","60","38210","40000"
"New entrant CS","2021","Male","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Inner London - West","100","100","43800","40050"
"New entrant CS","2021","Male","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Devon","40","40","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","280","280","30400","27540"
"New entrant CS","2021","Male","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Berkshire, Buckinghamshire and Oxfordshire","80","80","29130","25540"
"New entrant CS","2021","Male","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","East Anglia","30","30","[c]","[c]"
"New entrant CS","2021","Male","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","Male","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Hampshire and Isle of Wight","70","70","28600","24540"
"New entrant CS","2021","Male","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Inner London - West","50","50","33660","29970"
"New entrant CS","2021","Male","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","West Central Scotland","60","60","22930","23540"
"New entrant CS","2021","Male","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Inner London - West","70","70","35770","32540"
"New entrant CS","2021","Male","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Derbyshire and Nottinghamshire","100","90","25910","25560"
"New entrant CS","2021","Male","Tax","East Wales","120","120","21870","20140"
"New entrant CS","2021","Male","Tax","Eastern Scotland","180","170","20940","20140"
"New entrant CS","2021","Male","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Greater Manchester","230","230","23800","20140"
"New entrant CS","2021","Male","Tax","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Male","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Merseyside","100","90","20710","20140"
"New entrant CS","2021","Male","Tax","Northern Ireland","60","60","22060","20140"
"New entrant CS","2021","Male","Tax","Northumberland and Tyne and Wear","380","380","23190","25560"
"New entrant CS","2021","Male","Tax","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","Male","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Southern Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Male","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","West Midlands","90","90","21790","20140"
"New entrant CS","2021","Male","Tax","West Yorkshire","200","200","21940","20140"
"New entrant CS","2021","Male","Unknown","Bedfordshire and Hertfordshire","170","170","28040","28640"
"New entrant CS","2021","Male","Unknown","Berkshire, Buckinghamshire and Oxfordshire","170","170","27470","27570"
"New entrant CS","2021","Male","Unknown","Cheshire","120","120","24660","27570"
"New entrant CS","2021","Male","Unknown","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Derbyshire and Nottinghamshire","140","140","27340","27570"
"New entrant CS","2021","Male","Unknown","Devon","120","120","24660","27570"
"New entrant CS","2021","Male","Unknown","Dorset and Somerset","80","80","25220","27570"
"New entrant CS","2021","Male","Unknown","East Anglia","190","190","26970","27570"
"New entrant CS","2021","Male","Unknown","East Wales","140","140","25340","27570"
"New entrant CS","2021","Male","Unknown","East Yorkshire and Northern Lincolnshire","60","60","26750","27570"
"New entrant CS","2021","Male","Unknown","Eastern Scotland","520","510","31890","27570"
"New entrant CS","2021","Male","Unknown","Essex","140","140","28010","29290"
"New entrant CS","2021","Male","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","240","240","28100","27570"
"New entrant CS","2021","Male","Unknown","Greater Manchester","520","520","29410","27570"
"New entrant CS","2021","Male","Unknown","Hampshire and Isle of Wight","170","160","27150","27570"
"New entrant CS","2021","Male","Unknown","Herefordshire, Worcestershire and Warwickshire","70","60","25570","27570"
"New entrant CS","2021","Male","Unknown","Highlands and Islands","60","60","25210","25140"
"New entrant CS","2021","Male","Unknown","Inner London - East","480","480","34460","31060"
"New entrant CS","2021","Male","Unknown","Inner London - West","690","690","41800","31060"
"New entrant CS","2021","Male","Unknown","Kent","210","210","27990","29290"
