"Status","Year","Profession_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other","Inner London - West","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Central Scotland","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Wales","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Policy","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Greater Manchester","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Policy","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - West","Declared disabled","140","120","46090","40200"
"Leaver Dept.","2022","Policy","Inner London - West","Declared non-disabled","1010","970","47660","42130"
"Leaver Dept.","2022","Policy","Inner London - West","Undeclared","90","80","43690","40290"
"Leaver Dept.","2022","Policy","Inner London - West","Unknown","550","290","44480","40050"
"Leaver Dept.","2022","Policy","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Yorkshire","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","110","110","38460","36810"
"Leaver Dept.","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - West","Declared non-disabled","70","70","47750","41960"
"Leaver Dept.","2022","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
